league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_2,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_corners_over_85,pinnacle_corners_under_85
Sweden_Allsvenskan_2025,2025,22,Malmö FF,Degerfors,2025-08-31 12:00:00,1,1,2,8,4,12,1,4,0,0,7,4,18,7,25,11,9,15,74,26,,,1,4,1.29,5.7,10.0,1.2,1.62,2.5,2.0,1.8,1.27,1.44,3.35,2.55,1.27,2.25,3.5,1.6,2,1,1,0,0,0,2,-1,0,50,0,-1,2,1,6,0,2,4,6,6,0,1,1,3,1,4,1,93,23,149,60,2.74,1.14,3.88,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,26,19,1,15,8,1,3,14,70,85,35,65,1.67,1.47,1.8,0.9,1.76,0.71,30,15,2.13,1.24,3.37,30,True,True,False,False,False,False,True,10.81,1.28,5.68,2.55,1.20,1.62,2.46,1.56,2.00,1.81,,,,,,
Sweden_Allsvenskan_2025,2025,22,AIK,Sirius,2025-08-31 12:00:00,2,1,3,7,4,11,2,0,0,0,6,2,6,19,12,21,12,10,39,61,Friends Arena,"Råsta Strandväg 1, Solna",2,0,1.64,3.8,4.0,1.26,1.95,3.16,1.75,1.81,1.32,1.55,3.22,2.33,1.36,2.71,3.0,1.42,3,0,1,2,0,2,1,661,0,57,0,-1,2,1,3,2,4,2,5,6,1,0,1,0,1,1,1,26,59,78,127,1.37,1.89,3.26,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,19,25,1,10,12,1,13,7,59,74,35,56,1.8,1.07,2.11,1.09,1.76,1.1,42,27,1.57,1.34,2.91,30,True,True,True,False,False,False,True,4.25,1.83,3.80,3.37,1.30,1.94,2.92,1.42,1.80,2.01,1.55,2.33,3.05,1.39,,
Sweden_Allsvenskan_2025,2025,22,Norrköping,Djurgården,2025-08-31 12:00:00,0,4,4,7,6,13,4,2,1,0,2,11,6,3,8,14,11,15,32,68,,,5,2,4.0,4.12,1.7,1.15,1.57,2.5,1.58,2.3,1.25,1.67,3.5,2.55,1.25,2.25,3.5,1.57,4,0,2,0,2,2,2,659,0,43,0,-1,2,1,1,4,6,2,5,8,4,0,1,2,4,3,1,28,70,53,106,0.85,2.16,3.01,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,21,24,1,15,11,1,4,9,47,71,24,62,1.07,1.6,1.18,1.4,1.19,1.48,53,30,1.53,1.41,2.94,30,True,True,True,True,False,False,False,1.75,4.35,4.10,2.52,1.18,1.61,,,1.59,2.35,1.54,2.39,,,,
Sweden_Allsvenskan_2025,2025,22,Hammarby,Öster,2025-08-31 14:30:00,4,0,4,5,3,8,0,1,0,0,9,4,10,6,19,10,8,13,58,42,Tele2 Arena,"Johanneshov, Stockholm",0,1,1.38,5.0,7.25,1.19,1.61,2.51,1.8,1.93,1.27,1.36,4.0,2.98,1.28,2.4,3.5,1.57,4,3,0,1,0,1,3,655,0,41,0,-1,2,1,2,2,3,1,4,4,0,0,0,1,0,1,1,31,38,94,102,2.05,1.2,3.25,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,17,18,1,12,8,1,5,9,32,73,37,59,2.47,0.93,2.27,1.09,2.0,0.86,69,27,2.17,0.95,3.12,30,True,True,True,True,False,False,False,8.14,1.38,4.98,2.51,1.19,1.61,2.41,1.58,1.88,1.93,,,,,,
Sweden_Allsvenskan_2025,2025,22,GAIS,Häcken,2025-08-31 14:30:00,2,1,3,2,3,5,2,2,0,0,9,4,5,9,14,13,20,11,46,54,,,2,2,1.68,3.85,3.7,1.22,1.74,2.67,1.65,2.2,1.26,1.5,3.35,2.42,1.3,2.48,3.3,1.5,3,1,0,1,1,2,1,679,0,35,0,-1,2,1,1,1,1,2,2,3,1,1,1,1,2,2,1,52,22,140,83,1.9,1.26,3.17,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,15,15,1,11,20,1,9,13,30,75,25,65,1.87,1.27,1.5,1.5,1.67,1.24,70,25,2.05,1.67,3.72,30,True,True,True,False,False,False,True,3.62,1.98,3.79,2.74,1.23,1.74,,,1.65,2.23,1.50,2.45,,,,
Sweden_Allsvenskan_2025,2025,23,Degerfors,Mjällby,2025-09-13 13:00:00,0,1,1,1,5,6,1,1,0,0,0,5,8,7,8,12,16,14,38,62,Stora Valla,"Stora Vallavägen 1, Degerfors",1,1,4.4,3.4,1.73,1.29,1.97,3.11,1.75,1.93,1.23,1.67,3.42,2.51,1.37,2.75,2.93,1.4,1,0,1,0,0,0,1,671,0,55,0,-1,2,1,0,3,1,2,3,3,0,0,1,1,0,2,1,37,50,98,95,0.78,1.47,2.26,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,26,19,1,14,16,1,5,12,59,73,46,73,0.53,2.53,0.55,2.36,0.73,2.41,41,27,1.5,1.58,3.08,30,True,False,False,False,False,False,False,1.74,4.65,3.90,3.11,1.27,1.85,2.76,1.46,1.76,2.05,1.53,2.38,3.20,1.36,,
Sweden_Allsvenskan_2025,2025,23,Halmstad,Norrköping,2025-09-13 15:30:00,1,1,2,3,2,5,2,1,0,0,2,3,9,12,11,15,22,5,48,52,,,2,1,2.8,3.2,2.55,1.29,2.04,3.3,1.77,2.0,1.29,1.55,3.04,2.23,1.36,2.8,2.85,1.4,2,1,0,0,1,1,1,-1,0,58,0,-1,2,1,2,1,1,1,3,2,0,1,2,0,1,2,1,41,36,77,92,1.13,1.42,2.55,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,24,24,1,4,22,1,10,11,58,77,48,77,1.2,0.87,1.18,1.2,0.95,1.14,43,23,1.17,1.14,2.31,30,True,True,False,False,False,False,True,2.60,2.87,3.24,3.44,1.31,2.03,,,1.73,2.10,1.52,2.39,,,,
Sweden_Allsvenskan_2025,2025,23,Djurgården,Hammarby,2025-09-14 12:00:00,3,3,6,7,3,10,1,4,0,0,6,6,3,7,9,13,9,17,54,46,Tele2 Arena,"Johanneshov, Stockholm",1,4,2.78,3.57,2.19,1.25,1.88,3.0,1.62,2.2,1.3,1.64,2.84,2.12,1.37,2.5,3.15,1.45,6,1,2,2,1,3,3,-1,0,53,0,-1,2,1,4,1,3,2,5,5,1,1,0,3,2,3,1,63,22,109,81,1.45,1.4,2.86,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,22,28,1,17,9,1,7,6,34,73,29,62,1.67,1.67,1.55,1.7,1.55,2.05,66,28,1.84,1.88,3.72,30,True,True,True,True,True,True,True,2.37,2.95,3.55,3.06,1.26,1.85,2.80,1.45,1.67,2.20,1.71,2.07,3.15,1.37,,
Sweden_Allsvenskan_2025,2025,23,Öster,Värnamo,2025-09-14 13:00:00,4,3,7,6,5,11,1,1,0,0,9,5,8,12,17,17,7,7,62,38,,,1,1,2.2,3.4,3.0,1.25,1.83,2.87,1.66,2.3,1.13,1.43,4.6,3.14,1.31,2.55,3.0,1.44,7,2,2,2,1,3,4,683,0,45,0,-1,2,1,2,3,4,2,5,6,0,0,1,1,0,2,1,87,47,133,87,2.33,1.76,4.09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,32,16,1,7,7,1,7,9,35,70,10,65,0.8,0.33,0.6,0.2,0.82,0.55,65,30,1.06,1.45,2.51,30,True,True,True,True,True,True,True,3.22,2.16,3.70,2.77,1.22,1.72,2.58,1.52,1.57,2.37,1.46,2.55,3.22,1.34,,
Sweden_Allsvenskan_2025,2025,23,Elfsborg,Malmö FF,2025-09-14 14:30:00,2,2,4,3,3,6,2,0,0,0,2,3,2,9,4,12,12,13,45,55,Borås Arena,"Ălgårdsvägen 32, Borås",2,0,3.5,3.7,1.97,1.19,1.73,2.74,1.65,2.08,1.23,1.66,3.42,2.51,1.34,2.5,3.0,1.46,4,0,2,2,0,2,2,-1,0,46,0,-1,2,1,1,1,2,2,2,4,0,0,2,0,0,2,1,41,33,99,78,0.7,1.21,1.91,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,14,11,1,13,11,1,9,9,50,82,41,78,1.6,1.6,1.82,1.73,1.64,1.73,50,18,1.57,1.47,3.04,30,True,True,True,True,False,False,True,2.01,3.65,3.69,2.83,1.23,1.75,2.63,1.50,1.62,2.29,1.54,2.37,3.35,1.34,,
Sweden_Allsvenskan_2025,2025,23,Sirius,GAIS,2025-09-14 14:30:00,3,0,3,7,4,11,0,1,0,0,7,2,10,5,17,7,9,15,50,50,Studenternas IP,"Ulleråkersvägen 6, Uppsala",0,1,2.8,3.45,2.34,1.2,1.65,2.5,1.56,2.39,1.24,1.47,3.34,2.42,1.25,2.3,3.5,1.52,3,1,0,2,0,2,1,662,0,62,0,-1,2,1,2,2,5,2,4,7,0,1,0,0,1,0,1,46,65,88,135,1.89,1.07,2.96,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,29,28,1,15,9,1,7,6,53,86,38,67,1.53,1.6,1.1,1.82,1.05,1.73,48,15,1.62,1.69,3.31,30,True,True,True,False,False,False,False,2.40,2.85,3.65,2.52,1.18,1.62,2.46,1.56,1.50,2.58,1.51,2.42,,,,
Sweden_Allsvenskan_2025,2025,23,AIK,Brommapojkarna,2025-09-15 17:00:00,2,1,3,6,2,8,3,4,0,0,7,1,8,2,15,3,12,12,51,49,Friends Arena,"Råsta Strandväg 1, Solna",3,4,1.7,3.7,4.8,1.32,2.03,3.3,1.83,1.83,1.32,1.85,2.88,2.14,1.38,2.68,2.8,1.44,3,1,0,1,1,2,1,661,0,38,0,-1,2,1,5,0,1,2,5,3,0,0,3,4,0,7,1,41,38,116,94,1.74,0.55,2.29,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,24,24,1,12,12,1,5,7,48,67,24,62,1.8,1.27,2.2,1.27,1.82,1.18,53,34,1.55,1.51,3.06,30,True,True,True,False,False,False,True,4.67,1.77,3.77,3.53,1.32,1.99,2.96,1.41,1.83,1.99,1.67,2.14,3.03,1.39,,
Sweden_Allsvenskan_2025,2025,23,Häcken,IFK Göteborg,2025-09-15 17:10:00,1,2,3,5,4,9,1,0,1,0,5,6,21,3,26,9,10,8,63,37,Bravida Arena,"Inlandsgatan 48, Göteborg",3,0,2.28,3.75,2.79,1.1,1.52,2.1,1.5,2.9,1.29,1.46,3.2,2.56,1.22,2.25,3.74,1.7,3,1,1,0,1,1,2,665,0,50,0,-1,2,1,5,2,0,2,7,2,0,0,2,0,0,2,1,72,41,99,76,2.5,1.29,3.78,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,22,21,1,8,10,1,7,19,60,78,41,78,1.07,1.93,1.0,1.73,1.18,1.73,41,23,1.77,1.24,3.01,30,True,True,True,False,False,False,True,2.76,2.26,4.19,2.13,1.13,1.44,2.13,1.73,1.40,2.90,1.46,2.56,,,,
Sweden_Allsvenskan_2025,2025,24,Malmö FF,Djurgården,2025-09-20 13:00:00,0,1,1,7,6,13,2,2,0,0,3,3,11,6,14,9,9,8,58,42,,,2,2,1.65,3.6,4.2,1.24,1.9,3.33,1.88,1.87,1.4,1.68,2.73,2.13,1.36,2.62,3.1,1.44,1,0,0,0,1,1,0,659,0,41,0,-1,2,1,4,2,3,4,6,7,1,0,1,2,1,3,1,66,29,113,80,1.57,1.0,2.57,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24,19,1,8,9,1,6,11,46,69,32,60,1.67,1.6,1.73,1.55,1.7,1.52,55,32,2.18,1.48,3.66,30,True,False,False,False,False,False,False,4.43,1.80,3.78,3.47,1.32,1.99,,,1.88,1.94,1.68,2.13,,,,
Sweden_Allsvenskan_2025,2025,24,GAIS,Elfsborg,2025-09-20 13:00:00,2,0,2,4,4,8,1,2,0,1,5,5,11,14,16,19,14,10,47,53,,,1,4,1.88,3.65,3.25,1.28,1.7,3.0,1.67,2.05,1.28,1.59,3.3,2.46,1.37,2.82,3.1,1.57,2,1,0,1,0,1,1,679,0,45,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,3,0,4,1,46,53,101,106,1.69,1.93,3.63,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,22,25,1,10,14,1,9,8,46,69,23,55,1.87,1.07,1.64,1.45,1.65,1.61,55,32,2.04,1.5,3.54,30,True,True,False,False,False,False,False,3.34,2.18,3.51,3.22,1.28,1.90,,,1.72,2.15,1.47,2.54,,,,
Sweden_Allsvenskan_2025,2025,24,Mjällby,Öster,2025-09-20 15:30:00,1,1,2,9,6,15,0,1,0,0,4,3,10,8,14,11,8,14,59,41,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",0,1,1.48,4.0,6.0,1.25,1.82,2.78,1.85,1.87,1.27,1.6,3.42,2.45,1.31,2.41,3.25,1.55,2,1,0,0,1,1,1,-1,0,44,0,-1,2,1,6,2,3,4,8,7,0,1,0,0,1,0,1,75,43,96,75,1.7,1.22,2.92,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,20,24,1,13,8,1,4,10,26,70,22,57,2.47,0.93,2.45,1.0,2.43,0.91,74,30,1.48,0.97,2.45,30,True,True,False,False,False,False,True,6.46,1.49,4.50,,,,2.71,1.47,1.92,1.89,1.47,2.52,3.28,1.35,,
Sweden_Allsvenskan_2025,2025,24,IFK Göteborg,Brommapojkarna,2025-09-21 12:00:00,0,1,1,10,4,14,1,2,0,0,2,6,14,5,16,11,9,17,73,27,,,1,2,1.73,3.8,4.45,1.18,1.52,2.4,1.59,2.39,1.18,1.42,3.88,2.63,1.27,2.37,3.6,1.6,1,0,0,0,1,1,0,672,0,53,0,-1,2,1,8,1,2,3,9,5,0,1,1,1,1,2,1,83,39,165,65,1.76,1.39,3.16,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,35,22,1,17,9,1,7,13,53,70,31,70,1.47,1.27,1.73,1.17,1.78,1.13,48,31,1.79,1.43,3.22,30,True,False,False,False,False,False,False,4.45,1.72,4.18,2.49,1.18,1.60,2.37,1.60,1.59,2.40,,,,,,
Sweden_Allsvenskan_2025,2025,24,Hammarby,Häcken,2025-09-21 12:00:00,4,0,4,7,7,14,0,2,0,0,10,6,15,6,25,12,6,9,60,40,Tele2 Arena,"Johanneshov, Stockholm",0,2,1.65,4.15,4.55,1.13,1.46,2.12,1.5,2.46,1.26,1.57,3.38,2.5,1.2,2.08,4.0,1.72,4,0,0,4,0,4,0,655,0,39,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,2,1,70,41,111,75,2.77,1.47,4.25,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,27,18,1,9,6,1,4,9,43,83,43,74,2.47,1.27,2.33,1.36,2.0,1.13,57,18,2.16,1.63,3.79,30,True,True,True,True,False,False,False,4.56,1.66,4.50,2.12,1.13,1.43,2.14,1.73,1.50,2.64,,,,,,
Sweden_Allsvenskan_2025,2025,24,Sirius,Degerfors,2025-09-21 14:30:00,1,3,4,6,0,6,2,1,0,0,2,5,6,4,8,9,16,9,53,47,Studenternas IP,"Ulleråkersvägen 6, Uppsala",2,1,1.53,4.0,4.8,1.17,1.55,2.12,1.57,2.18,1.27,1.48,3.78,2.71,1.25,2.31,3.8,1.62,4,1,0,0,3,3,1,680,0,55,0,-1,2,1,1,0,5,0,1,5,2,1,0,0,3,0,1,52,41,105,89,1.03,1.22,2.25,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,15,11,1,8,16,1,7,11,64,87,46,73,1.53,1.47,1.27,0.91,1.13,0.7,36,14,1.65,1.23,2.88,30,True,True,True,True,False,False,True,5.56,1.55,4.51,2.35,1.17,1.55,,,1.63,2.30,,,,,,
Sweden_Allsvenskan_2025,2025,24,Värnamo,Halmstad,2025-09-22 17:00:00,1,2,3,8,6,14,2,0,0,0,4,9,18,14,22,23,7,11,57,43,Finnvedsvallen,"Sandgatan, Värnamo",2,0,2.2,3.25,2.85,1.25,1.79,2.77,1.64,2.21,1.22,1.48,3.75,2.5,1.33,2.5,3.36,1.44,3,1,0,0,2,2,1,657,0,56,0,-1,2,1,4,3,4,3,7,7,1,0,1,0,1,1,1,43,59,110,118,1.98,2.5,4.48,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,14,26,1,11,7,1,6,9,56,74,48,70,0.73,1.13,0.83,0.73,0.52,0.96,44,26,1.4,0.89,2.29,30,True,True,True,False,False,False,True,3.08,2.26,3.61,,,,2.64,1.49,1.64,2.29,1.48,2.50,3.36,1.33,,
Sweden_Allsvenskan_2025,2025,24,Norrköping,AIK,2025-09-22 17:10:00,3,1,4,6,9,15,3,1,0,0,5,2,6,7,11,9,16,15,39,61,,,3,1,3.6,3.3,1.91,1.35,2.1,3.7,1.85,1.97,1.22,1.5,3.8,2.45,1.4,3.11,2.8,1.36,4,2,0,1,1,2,2,125,0,46,0,-1,2,1,4,3,2,6,7,8,1,1,2,0,2,2,1,45,43,120,101,1.38,1.03,2.41,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,25,31,1,15,16,1,8,8,50,75,21,67,1.07,1.4,1.08,1.5,1.13,1.87,50,25,1.47,1.27,2.74,30,True,True,True,True,False,False,True,2.15,3.56,3.37,3.81,1.35,2.12,3.11,1.37,1.85,1.97,,,2.88,1.42,,
Sweden_Allsvenskan_2025,2025,25,Elfsborg,Degerfors,2025-09-27 13:00:00,1,2,3,10,2,12,2,2,0,0,4,5,12,8,16,13,11,13,59,41,Borås Arena,"Ălgårdsvägen 32, Borås",2,2,2.0,3.71,3.3,1.23,1.83,3.05,1.7,2.16,1.25,1.45,3.58,2.5,1.31,2.57,3.23,1.42,3,0,2,1,0,1,2,680,0,58,0,8037,2,1,4,2,6,0,6,6,0,1,2,1,1,3,1,45,30,99,72,1.62,1.39,3.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,21,21,1,13,11,1,8,10,71,96,50,88,1.6,1.47,1.75,1.08,1.54,0.79,29,4,1.5,1.23,2.73,30,True,True,True,False,False,False,True,3.78,2.00,3.58,3.05,1.26,1.84,2.75,1.46,1.71,2.16,,,3.23,1.35,,
Sweden_Allsvenskan_2025,2025,25,Häcken,Norrköping,2025-09-27 15:30:00,2,0,2,8,3,11,5,2,0,0,6,0,11,2,17,2,19,9,46,54,Bravida Arena,"Inlandsgatan 48, Göteborg",5,2,1.6,4.3,4.93,1.09,1.46,2.17,1.47,2.49,1.23,1.43,3.42,2.56,1.19,2.2,3.9,1.67,2,0,0,2,0,2,0,664,0,75,0,4467,2,1,5,3,3,0,8,3,3,2,2,0,5,2,1,60,49,99,103,1.92,0.5,2.42,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,24,24,1,9,19,1,8,8,61,96,35,83,1.07,0.87,0.92,1.18,1.08,1.21,39,5,1.83,1.17,3.0,30,True,True,False,False,False,False,False,4.92,1.63,4.37,2.17,1.14,1.46,,,1.51,2.61,1.45,2.56,,,,
Sweden_Allsvenskan_2025,2025,25,Halmstad,Hammarby,2025-09-28 12:00:00,1,0,1,0,4,4,4,1,0,0,2,3,4,8,6,11,18,14,31,69,,,4,1,5.21,4.21,1.57,1.23,1.72,2.67,1.7,1.98,1.29,1.7,2.9,2.3,1.31,2.45,3.04,1.46,1,0,0,1,0,1,0,657,0,49,0,6852,2,1,0,2,0,2,2,2,2,0,2,1,2,3,1,32,67,84,161,0.76,1.41,2.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,15,1,14,18,1,13,6,53,79,43,61,1.2,1.67,1.17,1.64,1.04,2.04,48,21,1.16,1.83,2.99,30,True,False,False,False,False,False,False,1.74,4.52,4.02,2.88,1.24,1.75,2.64,1.49,1.74,2.12,1.59,2.27,3.34,1.34,,
Sweden_Allsvenskan_2025,2025,25,Brommapojkarna,Mjällby,2025-09-28 12:00:00,0,1,1,2,6,8,1,1,0,1,1,4,9,11,10,15,11,16,45,55,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",1,3,3.42,3.5,2.0,1.2,1.77,2.93,1.61,2.17,1.34,1.73,3.0,2.32,1.3,2.32,3.04,1.45,1,0,0,0,1,1,0,671,0,56,0,1696,2,1,1,3,1,3,4,4,1,0,0,2,1,2,1,40,40,104,100,1.0,1.52,2.52,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,16,20,1,16,11,1,7,9,61,78,39,65,0.8,2.53,1.09,2.42,1.21,2.38,39,22,1.58,1.57,3.15,30,True,False,False,False,False,False,False,2.08,3.46,3.64,2.89,1.24,1.78,,,1.64,2.28,1.55,2.32,,,,
Sweden_Allsvenskan_2025,2025,25,AIK,GAIS,2025-09-28 14:30:00,1,1,2,4,3,7,2,1,0,0,5,3,9,4,14,7,19,12,37,63,Friends Arena,"Råsta Strandväg 1, Solna",2,1,2.11,3.12,3.08,1.38,2.02,4.42,2.01,1.81,1.4,1.63,2.72,2.12,1.48,2.88,2.45,1.28,2,0,1,1,0,1,1,-1,0,47,0,25458,2,1,2,0,2,3,2,5,1,0,1,1,1,2,1,27,25,111,112,1.44,0.85,2.29,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,23,28,1,12,19,1,6,8,57,78,30,70,1.8,1.6,2.27,1.67,1.79,1.71,44,22,1.57,1.64,3.21,30,True,True,False,False,False,False,True,3.33,2.29,3.27,4.23,1.41,2.31,3.40,1.33,1.95,1.87,1.83,1.97,2.68,1.48,1.45,2.61
Sweden_Allsvenskan_2025,2025,25,Malmö FF,Värnamo,2025-09-28 14:30:00,3,2,5,3,0,3,1,1,0,0,8,4,11,7,19,11,15,9,50,50,,,1,1,1.17,5.7,11.0,1.11,1.43,2.1,1.99,1.79,1.22,1.49,3.65,2.68,1.17,2.08,4.0,1.75,5,1,1,2,1,3,2,656,0,53,0,15226,2,1,0,0,3,0,0,3,0,0,1,1,0,2,1,65,14,116,72,2.23,1.08,3.31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,31,21,1,9,15,1,5,9,48,74,22,66,1.67,0.33,1.58,0.18,1.63,0.5,53,26,2.13,1.48,3.61,30,True,True,True,True,True,False,True,13.13,1.20,7.19,1.90,1.10,1.33,1.97,1.85,1.85,1.96,,,,,,
Sweden_Allsvenskan_2025,2025,25,Djurgården,Sirius,2025-09-29 17:00:00,8,2,10,5,6,11,2,3,0,0,9,11,5,12,14,23,10,13,48,52,Tele2 Arena,"Johanneshov, Stockholm",2,3,1.78,3.85,3.75,1.2,1.65,2.62,1.58,2.42,1.26,1.58,3.5,2.55,1.27,2.4,3.28,1.49,10,4,1,4,1,5,5,659,0,75,0,16248,2,1,3,1,2,5,4,7,1,2,1,1,3,2,1,33,52,73,110,1.75,2.59,4.34,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,15,20,1,13,10,1,8,1,50,75,33,67,1.67,1.07,1.5,1.0,1.58,1.08,50,25,1.81,1.38,3.19,30,True,True,True,True,True,True,True,3.37,2.04,3.90,2.49,1.19,1.60,,,1.51,2.60,,,,,,
Sweden_Allsvenskan_2025,2025,25,Öster,IFK Göteborg,2025-09-29 17:10:00,0,2,2,2,8,10,3,2,1,0,1,9,5,23,6,32,13,10,43,57,,,4,2,3.42,3.4,2.03,1.25,1.83,2.88,1.62,2.06,1.2,1.36,3.9,2.79,1.33,2.54,3.27,1.43,2,0,0,0,2,2,0,665,0,44,0,8047,2,1,2,3,0,5,5,5,0,1,4,1,1,5,1,53,60,89,110,0.84,3.07,3.91,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,14,28,1,10,13,1,10,6,47,66,38,69,0.8,1.93,0.82,1.83,0.92,1.71,53,35,1.17,1.24,2.41,30,True,True,False,False,False,False,False,2.04,3.40,3.86,2.96,1.25,1.78,,,1.70,2.18,,,,,,
Sweden_Allsvenskan_2025,2025,26,Öster,Halmstad,2025-10-04 13:00:00,3,0,3,9,4,13,0,0,0,0,6,4,8,11,14,15,13,5,53,47,,,0,0,2.25,3.1,3.0,1.38,2.05,3.75,1.8,1.91,1.46,1.82,2.48,2.16,1.4,2.88,2.8,1.36,3,2,0,1,0,1,2,683,0,42,0,4317,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,55,38,116,98,1.71,1.51,3.21,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,1,20,22,1,5,13,1,10,11,42,75,30,59,0.8,1.13,0.75,0.92,0.88,1.12,59,25,1.14,1.04,2.18,30,True,True,True,False,False,False,False,3.35,2.29,3.25,3.40,1.30,1.98,2.96,1.41,1.74,2.12,1.66,2.15,3.02,1.39,,
Sweden_Allsvenskan_2025,2025,26,Mjällby,Elfsborg,2025-10-04 13:00:00,2,0,2,12,6,18,1,2,0,0,9,0,7,6,16,6,8,18,54,46,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",1,2,1.67,3.7,5.4,1.26,1.85,3.23,1.8,1.88,1.31,1.57,3.02,2.29,1.33,2.67,3.0,1.44,2,1,0,1,0,1,1,671,0,50,0,4933,2,1,6,1,6,5,7,11,1,0,0,2,1,2,1,56,36,82,95,2.04,0.65,2.69,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,23,1,18,8,1,8,11,38,71,21,59,2.47,1.07,2.33,1.33,2.4,1.48,63,29,1.5,1.53,3.03,30,True,True,False,False,False,False,False,4.41,1.78,3.89,3.27,1.28,1.89,2.84,1.43,1.81,2.02,,,3.13,1.37,,
