league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over25,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_1st_half_over05,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_1st_half_over15,pinnacle_ft_2,pinnacle_ft_x,pinnacle_ft_1,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_btts_no,pinnacle_btts_yes
Spain_La_Liga_2025-2026,2025/2026,11,Real Madrid,Valencia CF,2025-11-01 20:00:00,4,0,4,7,1,8,1,1,0,0,11,1,10,3,21,4,14,7,65,35,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín, Madrid",1,1,1.2,7.0,14.5,1.06,1.33,1.93,1.91,1.85,1.52,1.7,2.33,2.05,1.17,1.85,4.33,1.8,4,3,0,1,0,1,3,84,0,50,0,-1,2,1,3,0,4,1,3,5,1,0,0,1,1,1,1,91,31,147,54,2.75,0.55,3.3,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,22,16,1,5,14,1,2,8,60,70,20,70,3.0,0.33,3.0,0.4,2.7,0.9,40,30,2.3,0.83,3.13,12,True,True,True,True,False,False,False,14.78,5.42,67%,100%,1.33,,1.86,,1.92,,1.92,19.71,9.30,1.14,1.65,2.24,,,1.77,2.11
Spain_La_Liga_2025-2026,2025/2026,11,Levante UD,Celta de Vigo,2025-11-02 13:00:00,1,2,3,4,4,8,2,3,1,0,3,6,6,14,9,20,10,12,36,64,Estadio Ciudad de Valencia,"Calle San Vicente de Paúl 44, Valencia",4,3,2.87,3.36,2.45,1.22,1.75,2.9,1.62,2.25,1.46,1.8,2.5,1.91,1.3,2.45,3.25,1.5,3,0,1,1,1,2,1,281,0,88,0,-1,2,1,3,2,1,2,5,3,1,1,2,2,2,4,1,28,71,72,133,0.99,2.2,3.18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17,17,1,11,10,1,12,8,75,100,75,88,0.2,1.83,0.25,1.25,0.9,1.0,25,0,1.15,1.03,2.18,13,True,True,True,False,False,False,True,23.04,7.66,54%,47%,1.83,1.26,3.00,1.35,1.46,3.25,2.74,2.32,3.50,3.22,1.90,1.95,1.53,2.48,2.35,1.64
Spain_La_Liga_2025-2026,2025/2026,11,Deportivo Alavés,RCD Espanyol,2025-11-02 15:15:00,2,1,3,1,6,7,3,2,1,0,4,2,9,16,13,18,14,12,54,46,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",4,2,2.4,3.1,3.1,1.44,2.46,4.75,2.05,1.73,1.52,1.85,2.48,1.85,1.53,3.4,2.5,1.3,3,2,0,0,1,1,2,277,0,53,0,-1,2,1,0,3,1,3,3,4,1,0,3,2,1,5,1,39,57,107,112,1.39,1.69,3.08,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17,28,1,12,14,1,9,7,43,78,33,55,1.57,1.0,1.6,1.25,1.2,1.8,58,23,1.45,1.61,3.06,12,True,True,True,False,False,False,True,13.31,2.43,67%,100%,2.40,1.43,,1.52,,2.59,,3.26,3.12,2.50,1.90,1.94,1.53,2.48,1.87,2.01
Spain_La_Liga_2025-2026,2025/2026,11,FC Barcelona,Elche CF,2025-11-02 17:30:00,3,1,4,6,3,9,0,1,0,0,5,3,12,6,17,9,12,16,49,51,,,0,1,1.09,6.75,12.0,1.1,1.35,1.97,1.75,1.95,1.43,1.7,2.6,2.05,1.2,1.95,4.2,1.84,4,2,1,1,0,1,3,83,0,65,0,-1,2,1,6,1,0,2,7,2,0,1,0,0,1,0,1,40,46,93,97,1.71,1.12,2.83,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,19,14,1,16,12,1,6,7,70,90,48,80,3.0,0.5,3.0,0.6,2.2,1.4,30,10,2.54,0.98,3.52,12,True,True,True,True,False,False,True,20.3,5.5,56%,59%,1.35,,1.76,,1.94,,1.89,14.16,7.89,1.18,1.70,2.16,,,,
Spain_La_Liga_2025-2026,2025/2026,11,Real Betis,RCD Mallorca,2025-11-02 20:00:00,3,0,3,4,5,9,0,3,0,0,8,1,7,13,15,14,9,8,52,48,,,0,3,1.58,4.0,6.0,1.28,1.85,3.1,1.94,1.8,1.46,1.77,2.4,1.91,1.33,2.55,2.95,1.44,3,3,0,0,0,0,3,284,0,60,0,-1,2,1,2,1,2,4,3,6,0,1,0,2,1,2,1,42,58,107,118,1.82,1.38,3.2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,15,20,1,8,9,1,12,3,60,80,50,80,2.0,0.5,1.8,0.6,1.6,0.9,40,20,1.64,1.27,2.91,12,True,True,True,False,False,False,False,22.28,2.52,65%,77%,1.72,1.27,2.82,1.34,1.52,3.30,2.57,5.91,4.41,1.56,1.85,1.99,1.48,2.60,2.06,1.83
Spain_La_Liga_2025-2026,2025/2026,11,Real Oviedo,CA Osasuna,2025-11-03 20:00:00,0,0,0,4,2,6,3,1,0,0,2,5,6,6,8,11,17,17,53,47,Estadio Nuevo Carlos Tartiere,"Calle de Ricardo Vázquez Prada, Barrio de la Ería, Oviedo",3,1,3.1,2.95,2.53,1.5,2.49,4.8,2.0,1.73,1.6,1.98,2.17,1.7,1.5,3.5,2.5,1.29,0,0,0,0,0,0,0,-1,0,20,0,-1,2,1,0,2,4,0,2,4,1,1,2,0,2,2,1,32,41,75,96,0.88,1.35,2.23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,20,1,17,17,1,4,7,30,60,10,60,0.67,0.14,0.6,0.0,0.7,1.0,70,40,1.04,0.86,1.9,12,False,False,False,False,False,False,False,20.59,2.38,35%,13%,2.57,1.49,,1.55,,2.51,,2.63,3.06,3.12,2.11,1.74,1.68,2.19,1.80,2.09
Spain_La_Liga_2025-2026,2025/2026,12,Elche CF,Real Sociedad,2025-11-07 20:00:00,1,1,2,1,3,4,1,3,0,0,3,5,9,8,12,13,14,15,63,37,Estadio Manuel Martínez Valero,"Avenida Manuel Martínez Valero 3, Elche",1,3,2.6,3.1,2.68,1.4,2.27,4.4,1.92,1.93,1.75,2.23,2.1,1.64,1.49,2.9,2.8,1.36,2,0,0,1,1,2,0,-1,0,60,0,-1,2,1,0,2,1,1,2,2,0,0,1,3,0,4,1,64,32,122,101,1.44,1.41,2.85,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,16,16,1,15,13,1,8,12,30,70,30,70,2.0,0.5,2.2,0.4,1.27,1.09,70,30,1.61,1.5,3.11,12,True,True,False,False,False,False,True,19.8,4.68,37%,37%,2.29,1.40,,1.50,1.34,2.63,3.35,2.54,3.16,3.15,2.22,1.67,1.75,2.08,1.94,1.92
Spain_La_Liga_2025-2026,2025/2026,12,Girona FC,Deportivo Alavés,2025-11-08 13:00:00,1,0,1,6,1,7,0,3,0,0,2,5,8,9,10,14,9,15,52,48,Estadi Municipal de Montilivi,"Avenida Montlivi 141, Girona",0,3,2.3,3.1,3.48,1.43,2.3,5.0,1.85,1.89,1.49,1.92,2.36,1.92,1.53,3.36,2.5,1.3,1,1,0,0,0,0,1,312,0,35,0,-1,2,1,5,0,1,1,5,2,0,0,0,3,0,3,1,62,41,110,76,1.23,1.53,2.75,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,15,20,1,15,9,1,6,8,34,52,9,62,1.14,0.67,0.83,0.8,0.64,1.36,67,49,1.2,1.16,2.36,12,True,False,False,False,False,False,False,11.89,4.47,94%,100%,2.16,1.37,,1.46,1.35,2.78,3.27,3.71,3.34,2.18,1.94,1.91,1.55,2.42,1.95,1.92
Spain_La_Liga_2025-2026,2025/2026,12,Sevilla FC,CA Osasuna,2025-11-08 15:15:00,1,0,1,5,6,11,5,3,0,0,4,3,6,6,10,9,21,13,47,53,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",5,3,2.25,3.25,3.8,1.36,2.15,3.56,1.88,2.0,1.6,1.96,2.24,1.68,1.4,3.12,2.8,1.36,1,0,0,1,0,1,0,98,0,59,0,-1,2,1,3,4,2,2,7,4,3,1,2,2,4,4,1,37,48,78,94,1.18,1.13,2.31,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,23,22,1,12,21,1,5,5,59,67,29,67,1.17,0.14,0.8,0.17,1.18,1.0,42,34,1.41,0.94,2.35,12,True,False,False,False,False,False,False,19.13,3.46,43%,29%,2.09,1.34,,,,,,3.49,3.23,2.32,2.05,1.78,1.63,2.28,2.03,1.85
Spain_La_Liga_2025-2026,2025/2026,12,Atlético Madrid,Levante UD,2025-11-08 17:30:00,3,1,4,21,4,25,3,0,0,0,10,3,15,3,25,6,5,6,74,26,Estadio Wanda Metropolitano,"Rosas, Madrid",3,0,1.2,7.4,12.0,1.13,1.44,2.24,2.0,1.75,1.3,1.77,2.97,2.23,1.22,2.13,3.8,1.72,4,1,1,2,0,2,2,117,0,50,0,-1,2,1,13,3,8,1,16,9,0,0,3,0,0,3,1,96,28,107,73,2.95,0.8,3.75,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,29,13,1,6,5,1,4,13,42,92,25,75,2.71,1.0,2.67,1.33,2.0,0.82,59,9,1.78,1.32,3.1,12,True,True,True,True,False,False,True,12.67,6.24,48%,12%,1.43,,2.10,,1.71,,2.12,11.98,6.92,1.23,,,,,1.87,1.97
Spain_La_Liga_2025-2026,2025/2026,12,RCD Espanyol,Villarreal,2025-11-08 20:00:00,0,2,2,4,2,6,0,2,0,0,3,3,11,6,14,9,9,9,55,45,RCDE Stadium,"Avenida Baix Llobregat 100, Cornella de Llobregat",0,2,2.8,3.5,2.21,1.22,1.84,2.9,1.62,2.28,1.57,2.0,2.19,1.7,1.36,2.55,2.9,1.48,2,0,1,0,1,1,1,76,0,64,0,-1,2,1,1,2,3,0,3,3,0,0,0,2,0,2,1,79,23,130,86,1.67,0.95,2.62,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,11,1,9,9,1,6,4,54,84,9,64,1.86,1.67,2.17,1.4,1.64,2.09,47,17,1.58,1.11,2.69,12,True,True,False,False,False,False,False,15.72,4.2,68%,100%,1.95,1.28,3.20,1.36,1.45,3.18,2.79,2.58,3.43,2.87,2.12,1.73,1.67,2.22,2.26,1.69
Spain_La_Liga_2025-2026,2025/2026,12,Athletic Club Bilbao,Real Oviedo,2025-11-09 13:00:00,1,0,1,7,4,11,1,1,0,0,7,2,14,2,21,4,12,8,48,52,San Mamés Barria,"Rafael Moreno Pitxitxi Kalea, Bilbao",1,1,1.48,3.77,7.7,1.36,2.25,4.2,2.25,1.62,1.46,1.86,2.37,1.88,1.48,3.1,2.52,1.33,1,1,0,0,0,0,1,285,0,45,0,-1,2,1,6,2,1,2,8,3,0,0,1,1,0,2,1,56,27,123,60,2.22,0.6,2.82,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,23,25,1,8,12,1,6,17,37,65,29,75,1.86,0.67,1.67,0.8,1.27,0.73,64,35,1.51,0.99,2.5,12,True,False,False,False,False,False,False,16.52,2.12,51%,61%,,,,1.50,1.32,2.63,3.40,7.14,3.66,1.61,2.06,1.77,1.61,2.33,1.62,2.41
Spain_La_Liga_2025-2026,2025/2026,12,Rayo Vallecano,Real Madrid,2025-11-09 15:15:00,0,0,0,5,8,13,3,2,0,0,2,5,11,16,13,21,17,7,46,54,,,3,2,5.25,4.6,1.52,1.14,1.54,2.3,1.65,2.11,1.39,1.6,2.75,2.05,1.25,2.15,3.45,1.63,0,0,0,0,0,0,0,-1,0,55,0,-1,2,1,2,2,3,6,4,9,3,2,0,0,5,0,1,50,60,70,108,1.32,2.1,3.42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23,26,1,7,17,1,9,17,40,65,30,53,1.2,2.17,1.25,2.4,1.27,2.73,60,35,1.74,2.14,3.88,12,False,False,False,False,False,False,False,11.74,2.47,48%,95%,1.53,,2.35,,,,,1.52,4.65,6.21,1.66,2.22,,,2.35,1.64
Spain_La_Liga_2025-2026,2025/2026,12,Valencia CF,Real Betis,2025-11-09 17:30:00,1,1,2,7,2,9,3,3,0,0,4,2,13,7,17,9,13,10,43,57,Estadio de Mestalla,"Avenida de Suecia, Valencia",3,3,3.35,3.45,2.15,1.25,1.91,3.3,1.72,2.1,1.48,1.84,2.38,1.84,1.37,2.85,2.89,1.44,2,0,0,1,1,2,0,-1,0,70,0,-1,2,1,1,1,6,1,2,7,1,0,2,3,1,5,1,55,51,82,117,1.74,1.09,2.83,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,13,19,1,10,13,1,6,6,50,100,10,80,1.57,1.33,1.4,1.4,0.82,1.73,50,0,1.46,1.6,3.06,12,True,True,False,False,False,False,True,17.01,5.56,39%,33%,1.99,1.30,3.34,1.39,1.43,3.09,2.90,2.13,3.54,3.61,1.99,1.85,1.56,2.39,2.14,1.76
Spain_La_Liga_2025-2026,2025/2026,12,RCD Mallorca,Getafe CF,2025-11-09 17:30:00,1,0,1,1,14,15,0,2,0,0,4,3,2,11,6,14,15,8,39,61,,,0,2,2.58,2.58,2.98,1.79,3.04,6.1,2.43,1.5,1.89,2.87,1.83,1.51,1.77,4.45,2.05,1.19,1,1,0,0,0,0,1,298,0,47,0,-1,2,1,0,8,1,6,8,7,0,2,0,0,2,0,1,41,73,74,125,0.96,1.63,2.59,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,31,37,1,8,15,1,6,2,44,82,35,74,1.5,1.29,1.2,1.5,0.82,1.55,57,19,1.21,0.97,2.18,12,True,False,False,False,False,False,False,17.48,5.64,66%,6%,3.13,1.66,,1.70,,2.18,,3.40,2.83,2.64,2.57,1.49,2.00,1.85,1.61,2.43
Spain_La_Liga_2025-2026,2025/2026,12,Celta de Vigo,FC Barcelona,2025-11-09 20:00:00,2,4,6,2,5,7,1,4,0,1,3,9,2,12,5,21,13,10,39,61,,,1,5,3.75,4.18,1.7,1.06,1.4,2.04,1.4,3.05,1.49,1.8,2.61,1.98,1.2,2.05,4.33,1.85,6,2,3,0,1,1,5,83,0,83,0,-1,2,1,0,2,2,3,2,5,0,1,1,4,1,5,1,34,78,79,115,0.78,2.51,3.29,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,22,18,1,10,12,1,3,2,42,100,34,84,0.71,1.86,0.83,1.67,1.18,2.27,59,0,1.51,2.19,3.7,13,True,True,True,True,True,True,True,16.51,4.19,65%,98%,1.39,,2.00,,1.92,,1.92,1.77,4.31,4.25,1.85,2.00,1.49,2.57,3.04,1.42
Spain_La_Liga_2025-2026,2025/2026,13,Valencia CF,Levante UD,2025-11-21 20:00:00,1,0,1,7,0,7,3,2,0,0,3,0,11,7,14,7,16,15,60,40,Estadio de Mestalla,"Avenida de Suecia, Valencia",3,2,1.93,3.25,3.6,1.24,1.86,2.91,1.71,2.09,1.36,1.7,2.8,2.05,1.36,2.65,2.9,1.44,1,0,0,1,0,1,0,288,0,54,0,-1,2,1,3,0,4,0,3,4,1,2,2,0,3,2,1,23,15,63,53,1.26,0.55,1.81,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,14,1,15,16,1,6,7,38,100,7,68,1.57,1.0,1.33,1.14,0.83,0.75,62,0,1.51,1.24,2.75,13,True,False,False,False,False,False,False,13.11,9.77,32%,0%,2.06,1.31,3.49,1.41,1.40,2.94,3.02,3.80,3.48,2.09,,,,,2.09,1.80
Spain_La_Liga_2025-2026,2025/2026,13,Deportivo Alavés,Celta de Vigo,2025-11-22 13:00:00,0,1,1,4,2,6,2,2,0,0,2,4,3,3,5,7,21,15,52,48,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",2,2,2.56,2.94,2.9,1.4,2.42,4.15,1.97,1.8,1.62,2.32,2.05,1.75,1.53,3.3,2.44,1.32,1,0,0,0,1,1,0,281,0,92,0,-1,2,1,1,1,3,1,2,4,1,1,1,1,2,2,1,30,23,81,68,0.68,0.9,1.58,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,18,13,1,15,20,1,4,11,64,92,45,74,1.57,1.83,1.83,1.6,1.25,1.08,37,9,1.44,1.26,2.7,13,True,False,False,False,False,False,False,2.52,3.05,98%,86%,2.43,1.44,,,,,,2.99,3.02,2.77,,,,,1.90,1.97
Spain_La_Liga_2025-2026,2025/2026,13,FC Barcelona,Athletic Club Bilbao,2025-11-22 15:15:00,4,0,4,5,7,12,0,2,0,1,7,2,12,11,19,13,9,9,68,32,,,0,4,1.42,5.0,7.0,1.1,1.44,2.15,1.62,2.15,1.43,1.77,2.7,2.11,1.22,2.15,4.2,1.71,4,2,0,2,0,2,2,83,0,50,0,-1,2,1,1,4,4,3,5,7,0,1,0,2,1,2,1,45,40,80,80,2.01,1.25,3.26,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,13,11,1,9,9,1,8,7,70,80,50,60,3.0,0.67,3.0,0.8,2.33,1.42,30,20,2.37,1.34,3.71,13,True,True,True,True,False,False,False,9.27,7.38,31%,30%,1.46,,2.19,,,,,7.00,5.25,1.43,1.74,2.11,,,2.30,1.67
