league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x
Uruguay_Primera_División_2025,2025,3,Racing,Defensor Sporting,2025-08-17 18:00:00,0,1,1,7,5,12,3,1,0,0,2,4,9,5,11,9,21,7,48,52,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,4361,1,44,0,-1,2,1,4,2,3,3,6,6,1,1,2,0,2,2,1,47,37,119,110,1.19,1.13,2.32,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,32,20,1,1,1,1,5,8,38,63,15,56,1.43,1.65,1.75,1.71,1.75,1.71,63,38,1.57,1.35,2.92,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,3,Plaza Colonia,Cerro,2025-08-17 20:30:00,0,2,2,3,3,6,4,2,0,1,3,2,15,7,18,9,17,24,51,49,Estadio Profesor Alberto Suppici,"Avenida Rambla Costanera, Colonia del Sacramento",4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,2,4360,1,54,0,-1,2,1,1,2,2,1,3,3,2,1,2,2,3,4,1,80,64,102,114,1.92,1.18,3.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23,26,1,7,3,1,8,9,38,63,21,50,0.95,1.27,1.17,1.0,1.17,1.0,63,38,1.32,0.9,2.22,37,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,3,Cerro Largo,Danubio,2025-08-18 22:00:00,1,0,1,2,8,10,3,3,0,0,5,2,4,8,9,10,14,10,45,55,Estadio Municipal Arquitecto Antonio Eleuterio Ubilla,"Calle José Batlle y Ordóñez 695 esc. 101, Melo",3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,4371,1,57,0,-1,2,1,1,3,1,5,4,6,0,0,3,3,0,6,1,41,79,76,97,1.22,1.34,2.56,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,22,24,1,3,5,1,9,9,40,69,25,52,1.32,1.16,1.25,1.08,1.25,1.08,61,31,1.28,1.29,2.57,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,4,Wanderers,Juventud,2025-08-22 22:00:00,0,1,1,3,2,5,3,2,1,0,4,2,11,3,15,5,13,10,53,47,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,4365,1,54,0,-1,2,1,2,2,1,0,4,1,2,0,2,2,2,4,1,99,71,134,135,1.94,0.99,2.93,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,34,29,1,3,1,1,2,11,48,66,26,62,0.84,1.65,1.0,1.92,1.0,1.92,52,34,1.18,1.34,2.52,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,4,Defensor Sporting,Plaza Colonia,2025-08-23 18:30:00,1,0,1,5,4,9,2,3,0,0,3,1,12,7,15,8,10,13,53,47,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,4361,1,46,0,-1,2,1,3,1,2,3,4,5,0,0,2,3,0,5,1,64,54,87,84,1.61,0.97,2.58,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,19,1,4,1,1,4,13,34,62,22,50,1.65,0.95,1.76,1.12,1.76,1.12,66,38,1.34,1.34,2.68,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,4,Nacional,Boston River,2025-08-23 21:00:00,0,0,0,9,3,12,2,4,0,0,5,0,17,10,22,10,8,9,47,53,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-1,1,59,0,-1,2,1,4,1,5,2,5,7,0,2,2,2,2,4,1,92,60,82,97,2.38,1.07,3.45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25,24,1,2,3,1,7,11,57,81,37,73,2.18,1.49,2.27,1.44,2.27,1.44,44,20,1.61,1.11,2.72,37,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,4,Miramar Misiones,Cerro Largo,2025-08-23 23:30:00,1,1,2,1,4,5,3,5,0,0,2,5,3,7,5,12,19,15,39,61,Parque Luis Méndez Piana,"Avenida Ramón V. Benzano, Montevideo",3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,-1,1,48,0,-1,2,1,1,1,0,3,2,3,1,3,2,2,4,4,1,56,113,116,181,0.88,1.94,2.82,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,16,37,1,2,1,1,6,6,40,66,30,54,0.78,1.32,0.76,1.32,0.76,1.32,60,34,1.3,1.28,2.58,37,True,True,False,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,4,Progreso,Danubio,2025-08-24 13:30:00,1,0,1,7,6,13,3,3,0,1,4,2,5,2,9,4,12,16,47,53,Parque Abraham Paladino,"Avenida Emilio Romero, Montevideo",3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,4378,1,62,0,-1,-1,1,-1,-1,-1,-1,-1,-1,3,1,0,3,4,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,17,32,1,4,1,1,5,6,44,74,22,64,1.05,1.16,0.84,1.04,0.84,1.04,56,26,1.4,1.29,2.69,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,4,Cerro,Liverpool FC Montevideo,2025-08-24 18:30:00,2,1,3,3,3,6,5,2,0,0,2,2,8,13,10,15,12,9,43,57,Estadio Monumental Luis Tróccoli,"Avenida Dr. Santín Carlos Rossi 4702 esq. Camina La Paloma, Barrio La Paloma, Montevideo",5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,0,1,2,4360,1,56,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,3,1,3,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,17,24,1,4,4,1,13,8,46,66,24,56,1.27,1.71,1.08,1.88,1.08,1.88,54,34,0.92,1.47,2.39,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,4,Peñarol,River Plate,2025-08-24 21:00:00,2,0,2,7,5,12,0,1,0,0,5,0,14,7,19,7,7,13,58,42,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,4358,1,45,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,1,16,28,1,1,3,1,8,13,41,69,24,67,2.02,0.78,1.92,0.64,1.92,0.64,59,32,1.72,1.28,3.0,37,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,4,Torque,Racing,2025-08-24 23:30:00,4,0,4,2,5,7,3,2,0,0,5,0,8,5,13,5,14,8,51,49,,,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,1,0,1,3,4379,1,56,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,2,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,21,35,1,1,5,1,9,6,40,66,22,64,1.32,1.43,1.04,1.68,1.04,1.68,60,34,1.49,1.56,3.05,37,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,5,Liverpool FC Montevideo,Defensor Sporting,2025-08-30 16:30:00,2,0,2,4,5,9,0,1,0,0,7,3,10,7,17,10,12,8,50,50,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",0,1,1.95,3.11,3.5,1.44,2.08,4.5,1.95,1.75,1.5,1.85,2.36,1.85,1.49,3.25,2.44,1.28,2,2,0,0,0,0,2,4357,1,50,0,-1,2,1,2,2,2,3,4,5,0,1,0,0,1,0,1,46,59,89,100,1.89,1.27,3.17,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,20,26,1,1,3,1,6,8,44,64,23,54,1.71,1.65,1.81,1.81,1.81,1.81,56,37,1.47,1.35,2.82,37,True,True,False,False,False,False,False,1.58,2.34,1.97,1.84,2.59,3.14,1.33,1.50,1.45,2.41,4.55,2.06,1.78,2.19,3.69,3.21
Uruguay_Primera_División_2025,2025,5,River Plate,Nacional,2025-08-30 19:00:00,0,3,3,5,7,12,2,2,0,0,1,9,10,8,11,17,7,11,60,40,Parque Federico Omar Saroldi,"Avenida 19 de Abril 1145 entre Atilio Pelossi y Lucas Obes, Prado, Montevideo",2,2,9.2,5.0,1.23,1.17,1.62,2.2,1.95,1.7,1.51,2.12,2.35,1.84,1.31,2.52,3.14,1.49,3,0,1,0,2,2,1,4359,1,51,0,-1,2,1,4,5,1,2,9,3,1,0,1,2,1,3,1,69,70,121,88,1.27,2.2,3.47,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,27,15,1,1,1,1,5,15,51,68,34,68,0.78,2.18,0.62,2.22,0.62,2.22,49,33,1.28,1.64,2.92,37,True,True,True,False,False,False,False,1.54,2.39,1.92,1.90,3.23,2.59,1.50,1.32,1.23,1.73,2.79,1.99,1.84,8.52,1.39,4.84
Uruguay_Primera_División_2025,2025,5,Plaza Colonia,Torque,2025-08-31 13:30:00,2,4,6,4,3,7,4,3,0,0,4,5,3,1,7,6,15,12,38,62,Estadio Profesor Alberto Suppici,"Avenida Rambla Costanera, Colonia del Sacramento",4,3,3.1,3.07,2.36,1.43,2.3,4.33,1.92,1.8,1.65,2.0,2.15,1.72,1.44,3.34,2.4,1.28,6,1,0,1,4,5,1,4379,1,58,0,-1,2,1,1,0,3,3,1,6,2,1,2,2,3,4,1,50,73,82,93,1.09,1.26,2.35,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,28,32,1,3,1,1,17,2,39,68,31,60,0.95,1.32,1.08,1.12,1.08,1.12,62,33,1.33,1.49,2.82,37,True,True,True,True,True,True,True,1.69,2.15,2.14,1.69,2.65,3.18,1.33,1.48,1.41,2.34,4.37,2.01,1.82,3.88,2.10,3.27
Uruguay_Primera_División_2025,2025,5,Danubio,Miramar Misiones,2025-08-31 16:00:00,2,3,5,4,4,8,0,6,0,0,5,5,6,6,11,11,11,16,62,38,Estadio Jardines del Hipódromo,"Avenida Dr. Carlos Nery esq. Avenida Acrópolis, Montevideo",0,6,1.95,3.2,4.16,1.4,2.34,4.26,2.06,1.75,1.48,1.8,2.46,1.91,1.44,3.1,2.63,1.33,5,1,2,1,1,2,3,4372,1,54,0,-1,2,1,2,2,2,2,4,4,0,1,0,5,1,5,1,73,42,135,93,1.58,1.35,2.94,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,29,22,1,5,1,1,9,14,37,67,33,60,1.16,0.78,1.0,0.77,1.0,0.77,64,33,1.29,1.28,2.57,37,True,True,True,True,True,False,True,1.50,2.54,1.85,1.96,2.65,3.40,1.32,1.48,1.43,2.36,4.29,2.03,1.80,1.98,4.25,3.33
Uruguay_Primera_División_2025,2025,5,Juventud,Cerro,2025-08-31 18:30:00,1,0,1,4,1,5,1,3,0,0,5,1,9,4,14,5,11,17,46,54,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",1,3,1.8,3.43,4.29,1.26,1.96,3.45,1.9,1.88,1.58,1.96,2.21,1.75,1.41,2.88,2.8,1.36,1,1,0,0,0,0,1,4365,1,60,0,-1,2,1,3,0,1,1,3,2,1,0,0,3,1,3,1,71,74,95,96,1.74,0.93,2.67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,24,1,1,1,1,9,8,54,71,33,62,1.65,1.27,1.96,1.15,1.96,1.15,46,29,1.32,0.92,2.24,37,True,False,False,False,False,False,False,,,,,2.88,2.98,1.36,1.39,1.32,2.04,3.51,1.90,1.88,1.83,4.33,3.58
Uruguay_Primera_División_2025,2025,5,Racing,Peñarol,2025-08-31 21:00:00,1,4,5,7,2,9,5,2,0,0,8,8,7,8,15,16,14,7,49,51,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",5,2,4.45,3.35,1.75,1.4,2.2,3.94,2.19,1.71,1.61,2.17,2.3,1.8,1.48,3.1,2.63,1.33,5,1,2,0,2,2,3,4358,1,43,0,-1,2,1,3,1,4,1,4,5,3,1,2,1,4,3,1,81,50,123,99,2.09,1.93,4.03,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,21,23,1,3,4,1,9,6,38,72,17,66,1.43,2.02,1.62,1.96,1.62,1.96,63,29,1.56,1.72,3.28,37,True,True,True,True,True,False,True,1.61,2.26,2.02,1.79,2.64,3.36,1.32,1.48,1.43,2.33,4.41,2.19,1.68,4.94,1.76,3.70
Uruguay_Primera_División_2025,2025,5,Boston River,Progreso,2025-08-31 23:30:00,2,1,3,5,2,7,3,2,0,0,7,4,6,4,13,8,13,12,61,39,Parque José Nasazzi,"Avenida Leon Ribeiro, Montevideo",3,2,1.82,3.4,4.32,1.26,1.96,3.28,1.93,1.9,1.56,1.93,2.25,1.77,1.41,3.07,2.72,1.36,3,0,1,2,0,2,1,4363,1,56,0,-1,2,1,1,1,4,1,2,5,1,0,2,2,1,4,1,61,43,101,99,1.75,1.11,2.86,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,34,22,1,1,4,1,10,10,46,75,19,67,1.49,1.05,1.42,0.92,1.42,0.92,54,25,1.11,1.4,2.51,37,True,True,True,False,False,False,True,1.60,2.28,2.01,1.81,,,,,1.35,2.14,3.71,1.92,1.92,1.91,4.33,3.49
Uruguay_Primera_División_2025,2025,5,Cerro Largo,Wanderers,2025-09-01 22:00:00,0,1,1,4,4,8,4,4,0,0,3,6,6,4,9,10,-1,-1,53,47,Estadio Municipal Arquitecto Antonio Eleuterio Ubilla,"Calle José Batlle y Ordóñez 695 esc. 101, Melo",4,4,2.15,3.05,3.8,1.5,2.55,5.0,2.12,1.61,1.71,2.49,2.06,1.67,1.55,3.55,2.33,1.24,1,0,0,0,1,1,0,4350,1,46,0,-1,2,1,1,4,3,0,5,3,3,2,1,2,5,3,1,55,45,88,65,1.18,1.37,2.55,0,0,0,0,0,0,1,1,0,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,60,17,50,1.32,0.84,1.31,0.96,1.31,0.96,64,41,1.31,1.21,2.52,37,True,False,False,False,False,False,False,,,,,2.38,,,1.58,1.57,2.81,5.60,2.25,1.64,2.26,3.85,2.97
Uruguay_Primera_División_2025,2025,6,Defensor Sporting,Juventud,2025-09-05 23:00:00,1,0,1,4,3,7,3,3,0,0,4,1,11,6,15,7,10,8,55,45,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",3,3,2.23,3.2,3.21,1.33,2.17,3.75,1.83,1.8,1.7,2.43,2.13,1.67,1.48,3.1,2.63,1.33,1,0,0,1,0,1,0,4361,1,50,0,-1,2,1,2,3,2,0,5,2,0,0,3,3,0,6,1,53,62,108,118,1.61,0.97,2.59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,19,1,2,2,1,5,8,49,67,30,60,1.65,1.65,1.74,2.0,1.74,2.0,52,34,1.35,1.34,2.69,37,True,False,False,False,False,False,False,,,,,2.69,3.34,1.32,1.46,1.40,2.29,4.16,1.93,1.89,2.26,3.51,3.20
Uruguay_Primera_División_2025,2025,6,Wanderers,Danubio,2025-09-06 18:30:00,0,2,2,7,4,11,4,3,0,0,2,5,10,9,12,14,18,9,53,47,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",4,3,2.65,3.0,2.65,1.53,2.6,5.3,2.1,1.65,1.64,2.05,2.08,1.68,1.5,3.65,2.45,1.25,2,0,2,0,0,0,2,4356,1,50,0,-1,2,1,4,1,3,3,5,6,3,1,1,2,4,3,1,110,67,139,126,1.7,1.72,3.42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,31,22,1,3,2,1,4,9,35,60,23,54,0.84,1.16,1.04,0.96,1.04,0.96,65,41,1.21,1.3,2.51,37,True,True,False,False,False,False,False,1.63,2.23,2.04,1.75,2.26,,,1.64,1.56,2.82,5.67,2.20,1.68,3.02,2.77,2.90
Uruguay_Primera_División_2025,2025,6,Peñarol,Plaza Colonia,2025-09-06 21:00:00,1,0,1,5,2,7,2,2,0,0,4,3,5,5,9,8,14,12,65,35,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",2,2,1.2,6.27,16.61,1.25,1.9,3.3,2.74,1.41,1.59,2.0,2.25,1.75,1.36,2.65,2.95,1.4,1,0,0,1,0,1,0,4358,1,49,0,-1,2,1,3,2,2,0,5,2,1,1,1,1,2,2,1,104,53,161,89,1.61,1.1,2.72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,26,1,4,4,1,6,9,36,73,24,62,2.02,0.95,2.0,1.04,2.0,1.04,64,28,1.73,1.32,3.05,37,True,False,False,False,False,False,False,,,,,3.16,2.74,1.44,1.35,1.27,1.88,3.16,2.80,1.42,1.20,16.66,6.36
Uruguay_Primera_División_2025,2025,6,Boston River,River Plate,2025-09-06 23:30:00,2,0,2,4,5,9,2,4,0,0,5,5,1,3,6,8,16,8,51,49,Parque José Nasazzi,"Avenida Leon Ribeiro, Montevideo",2,4,1.65,3.46,4.2,1.4,2.2,3.92,2.05,1.67,1.67,2.49,2.1,1.67,1.47,3.1,2.52,1.32,2,2,0,0,0,0,2,4363,1,45,0,-1,2,1,2,4,2,1,6,3,0,3,2,1,3,3,1,55,69,86,119,1.13,1.36,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,22,1,2,3,1,6,4,41,65,21,65,1.49,0.78,1.48,0.59,1.48,0.59,60,35,1.13,1.28,2.41,37,True,True,False,False,False,False,False,1.71,2.12,2.16,1.68,2.67,3.38,1.32,1.47,1.42,2.31,4.33,2.17,1.69,1.75,5.17,3.61
Uruguay_Primera_División_2025,2025,6,Cerro,Cerro Largo,2025-09-07 14:00:00,0,1,1,2,1,3,1,5,2,0,3,6,8,7,11,13,12,20,58,42,Estadio Monumental Luis Tróccoli,"Avenida Dr. Santín Carlos Rossi 4702 esq. Camina La Paloma, Barrio La Paloma, Montevideo",5,5,2.9,2.95,2.6,1.5,2.5,4.8,2.16,1.69,1.67,2.18,1.96,1.58,1.55,3.4,2.25,1.29,1,0,0,0,1,1,0,4371,1,52,0,-1,2,1,2,0,1,0,2,1,1,2,2,3,3,5,1,65,56,79,82,1.37,1.64,3.01,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,30,16,1,7,5,1,7,6,43,65,25,52,1.27,1.32,1.11,1.26,1.11,1.26,58,35,0.92,1.3,2.22,37,True,False,False,False,False,False,False,1.70,2.13,2.14,1.69,2.39,,,1.58,1.54,2.72,5.28,2.12,1.73,2.95,2.93,2.79
Uruguay_Primera_División_2025,2025,6,Progreso,Miramar Misiones,2025-09-07 18:30:00,3,2,5,3,5,8,6,2,0,0,5,4,5,4,10,8,15,12,51,49,Parque Abraham Paladino,"Avenida Emilio Romero, Montevideo",6,2,2.14,3.0,3.25,1.38,2.23,3.88,1.85,1.91,1.51,1.77,2.4,1.93,1.44,3.26,2.63,1.33,5,2,2,1,0,1,4,4378,1,58,0,-1,2,1,3,2,0,3,5,3,2,0,4,2,2,6,1,76,66,94,105,1.53,1.27,2.8,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,33,22,1,3,4,1,4,13,47,74,28,69,1.05,0.78,0.89,0.85,0.89,0.85,54,26,1.39,1.29,2.68,37,True,True,True,True,True,False,True,1.54,2.43,1.92,1.88,,,,,1.38,2.27,4.14,1.90,1.92,2.26,3.67,3.09
Uruguay_Primera_División_2025,2025,6,Nacional,Racing,2025-09-07 21:00:00,3,0,3,12,5,17,0,0,0,1,6,2,4,11,10,13,11,6,65,35,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",0,2,1.49,3.95,5.9,1.25,1.82,3.0,1.95,1.8,1.43,1.73,2.5,2.0,1.33,2.6,3.0,1.44,3,2,0,1,0,1,2,4359,1,51,0,-1,2,1,8,1,4,4,9,8,0,1,0,0,1,0,1,73,46,92,64,1.58,1.29,2.87,0,0,0,0,0,0,1,1,1,0,3,0,0,0,1,25,21,1,1,1,1,4,5,51,71,29,67,2.18,1.43,2.25,1.56,2.25,1.56,50,30,1.66,1.58,3.24,37,True,True,True,False,False,False,False,,,1.78,2.03,3.05,2.89,1.41,1.38,1.30,1.96,3.30,2.03,1.79,1.54,6.50,4.16
Uruguay_Primera_División_2025,2025,6,Torque,Liverpool FC Montevideo,2025-09-07 23:30:00,1,1,2,2,10,12,3,1,0,0,2,7,12,10,14,17,15,9,40,60,,,3,1,2.1,3.19,3.54,1.29,2.18,3.87,1.88,1.95,1.52,1.91,2.28,1.75,1.38,3.18,2.8,1.36,2,0,0,1,1,2,0,-1,1,63,0,-1,2,1,1,5,1,5,6,6,1,0,2,1,1,3,1,41,44,111,102,1.33,1.88,3.21,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,24,17,1,1,2,1,8,5,50,73,34,67,1.32,1.71,1.19,1.85,1.19,1.85,50,28,1.49,1.49,2.98,37,True,True,False,False,False,False,True,,,,,2.81,3.17,1.35,1.43,1.35,2.18,3.85,1.85,1.97,2.26,3.54,3.17
Uruguay_Primera_División_2025,2025,7,Racing,Boston River,2025-09-13 16:00:00,0,0,0,2,4,6,2,4,0,0,5,0,11,5,16,5,17,17,45,55,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",2,4,2.5,2.8,2.8,1.44,2.35,4.4,2.0,1.75,1.52,1.92,2.24,1.75,1.49,3.4,2.4,1.29,0,0,0,0,0,0,0,-1,1,45,0,-1,2,1,1,0,1,4,1,5,0,1,2,3,1,5,1,66,56,85,93,1.83,0.73,2.56,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,26,1,5,0,1,7,8,40,68,20,65,1.43,1.49,1.5,1.54,1.5,1.54,61,32,1.57,1.13,2.7,37,False,False,False,False,False,False,False,,,,,2.48,3.21,1.31,1.54,1.50,2.56,4.93,2.08,1.75,2.71,2.93,3.05
Uruguay_Primera_División_2025,2025,7,Liverpool FC Montevideo,Peñarol,2025-09-13 18:30:00,2,2,4,2,5,7,4,6,0,0,3,3,6,12,9,15,10,15,49,51,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",4,6,3.56,3.11,1.93,1.42,2.1,4.15,2.0,1.69,1.63,2.4,2.05,1.69,1.46,3.0,2.45,1.33,4,2,1,0,1,1,3,-1,1,53,0,-1,2,1,1,1,1,4,2,5,1,1,3,5,2,8,1,45,59,65,73,1.1,1.57,2.68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,16,1,4,5,1,4,9,44,76,27,65,1.71,2.02,1.82,2.03,1.82,2.03,56,25,1.5,1.73,3.23,38,True,True,True,True,False,False,True,,,,,2.66,3.39,1.32,1.47,1.41,2.31,4.34,2.01,1.82,3.85,2.05,3.41
