league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x,pinnacle_corners_under_95,pinnacle_corners_over_95,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_1st_half_over05,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_corners_under_85,pinnacle_corners_over_85
Finland_Veikkausliiga_2025,2025,1,VPS,Haka,2025-09-26 15:00:00,1,0,1,4,4,8,2,1,0,0,2,3,5,11,7,14,16,12,55,45,,,2,1,2.2,3.6,2.9,1.2,1.62,2.41,1.5,2.63,1.25,1.46,3.4,2.53,1.25,2.25,3.6,1.57,1,1,0,0,0,0,1,408,1,71,0,-1,2,1,2,1,2,3,3,5,0,0,2,1,0,3,1,43,41,88,115,0.9,1.4,2.3,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,28,19,1,1,5,1,4,6,63,81,32,71,1.15,0.63,1.17,0.71,1.17,0.71,38,19,1.3,1.29,2.59,27,True,False,False,False,False,False,False,2.74,1.22,1.70,2.22,3.12,3.82,2.55,1.46,2.48,1.57,,2.54,1.55,,,
Finland_Veikkausliiga_2025,2025,3,Gnistan,KuPS,2025-09-27 12:00:00,0,4,4,6,2,8,1,0,0,0,5,5,10,13,15,18,10,10,42,58,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",1,0,4.5,4.3,1.65,1.1,1.44,2.15,1.49,2.48,1.28,1.78,3.05,2.25,1.22,2.12,3.5,1.64,4,0,2,0,2,2,2,411,1,59,0,-1,2,1,2,2,4,0,4,4,0,0,1,0,0,1,1,52,57,80,117,1.67,1.9,3.57,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,17,14,1,4,2,1,1,3,61,81,38,69,1.03,2.09,1.17,1.96,1.17,1.96,40,19,1.31,1.6,2.91,32,True,True,True,True,False,False,False,2.77,1.23,1.74,4.27,1.84,3.88,2.40,1.52,2.28,1.67,,2.56,1.54,,,
Finland_Veikkausliiga_2025,2025,3,SJK,Inter Turku,2025-09-27 14:00:00,2,1,3,2,7,9,2,5,0,0,2,3,6,12,8,15,12,12,28,72,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",2,5,3.0,3.6,2.07,1.12,1.57,2.17,1.41,2.55,1.22,1.44,3.3,2.46,1.25,2.19,3.42,1.6,3,2,0,0,1,1,2,102,1,67,0,-1,2,1,1,3,1,4,4,5,1,2,1,3,3,4,1,25,67,40,145,0.82,1.65,2.48,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,21,19,1,11,12,1,10,4,65,79,42,80,1.84,1.91,1.75,2.08,1.75,2.08,36,21,1.62,1.71,3.33,32,True,True,True,False,False,False,True,2.35,1.17,1.56,3.81,1.92,3.94,2.51,1.49,2.63,1.52,,2.29,1.66,,,
Finland_Veikkausliiga_2025,2025,3,Oulu,KTP,2025-09-27 14:00:00,0,2,2,7,5,12,3,3,0,0,3,4,6,4,9,8,13,14,64,36,Raatin stadion,"Raatintie 2, Koskikeskus, Oulu",3,3,2.04,3.7,3.1,1.14,1.53,2.52,1.5,2.4,1.41,1.69,2.7,2.11,1.27,2.32,3.28,1.52,2,0,0,0,2,2,0,426,1,65,0,1335,2,1,1,3,6,2,4,8,1,1,2,2,2,4,1,49,33,119,84,1.15,1.03,2.18,0,1,0,1,0,0,1,1,0,0,0,2,0,0,1,24,6,1,4,2,1,6,8,79,82,44,75,1.0,0.78,1.0,0.58,1.0,0.58,21,19,1.17,1.36,2.53,27,True,True,False,False,False,False,False,2.47,1.18,1.58,2.28,2.87,4.04,2.11,1.69,2.59,1.53,,2.37,1.62,,,
Finland_Veikkausliiga_2025,2025,3,Jaro,Mariehamn,2025-09-28 13:00:00,2,3,5,6,1,7,0,1,1,0,10,3,10,2,20,5,8,6,53,47,,,2,1,1.9,3.7,3.85,1.14,1.62,2.5,1.53,2.42,1.24,1.49,3.34,2.42,1.27,2.3,3.28,1.52,5,1,1,1,2,3,2,410,1,63,0,2910,2,1,3,1,3,0,4,3,0,0,1,1,0,2,1,85,33,118,103,2.57,0.78,3.35,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,24,17,1,3,1,1,2,10,59,77,36,67,1.26,1.19,1.17,1.04,1.17,1.04,42,23,1.27,1.11,2.38,27,True,True,True,True,True,False,True,2.31,1.16,1.50,1.78,4.04,4.44,2.53,1.48,2.61,1.53,,,,,,
Finland_Veikkausliiga_2025,2025,3,HJK,Ilves,2025-09-29 16:00:00,2,2,4,5,3,8,1,3,0,0,3,3,9,6,12,9,10,10,52,48,,,1,3,2.2,3.6,2.89,1.08,1.35,2.08,1.39,2.88,1.28,1.71,3.05,2.3,1.2,2.0,3.75,1.7,4,1,1,1,1,2,2,-1,1,61,0,6436,2,1,2,2,3,1,4,4,0,0,1,3,0,4,1,53,40,99,87,1.35,1.07,2.43,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,17,9,1,3,0,1,2,3,75,83,40,69,1.53,1.88,1.92,2.13,1.92,2.13,25,17,1.85,1.68,3.53,32,True,True,True,True,False,False,True,,,,2.31,2.82,4.04,2.32,1.57,2.96,1.42,,2.11,1.78,,,
Finland_Veikkausliiga_2025,2025,4,Jaro,Haka,2025-10-03 15:00:00,2,1,3,9,6,15,1,1,0,0,6,5,13,3,19,8,12,8,55,45,,,1,1,2.97,3.6,2.25,1.13,1.6,2.2,1.45,2.63,1.27,1.61,3.27,2.44,1.24,2.23,3.7,1.6,3,0,0,2,1,3,0,416,1,66,0,1864,2,1,3,3,6,3,6,9,1,0,0,1,1,1,1,91,90,139,123,2.28,1.51,3.79,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,15,1,3,5,1,4,13,62,76,34,72,1.26,0.63,1.12,0.68,1.12,0.68,38,24,1.32,1.3,2.62,27,True,True,True,False,False,False,True,2.49,1.18,1.60,2.92,2.26,4.03,2.51,1.49,2.62,1.52,,,,,,
Finland_Veikkausliiga_2025,2025,4,HJK,Gnistan,2025-10-03 16:00:00,2,3,5,9,6,15,0,3,0,0,4,9,7,5,11,14,6,7,57,43,,,0,3,1.34,5.3,7.55,1.08,1.33,2.02,1.61,2.45,1.25,1.57,3.4,2.64,1.17,1.86,4.6,1.82,5,2,1,0,2,2,3,419,1,62,0,-1,2,1,3,2,6,4,5,10,0,1,0,2,1,2,1,40,44,87,102,1.27,1.84,3.1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,20,18,1,0,5,1,3,4,70,84,42,70,1.53,1.03,1.88,1.12,1.88,1.12,30,16,1.83,1.33,3.16,32,True,True,True,True,True,False,True,1.94,1.12,1.36,1.35,7.82,5.88,,,2.38,1.61,,1.98,1.89,,,
Finland_Veikkausliiga_2025,2025,4,Oulu,VPS,2025-10-04 12:00:00,2,0,2,9,2,11,0,1,0,0,6,2,9,1,15,3,7,14,55,45,Raatin stadion,"Raatintie 2, Koskikeskus, Oulu",0,1,2.26,3.3,2.95,1.22,1.8,2.61,1.57,2.25,1.43,1.85,2.6,2.03,1.35,2.3,3.36,1.5,2,1,0,1,0,1,1,425,1,66,0,1088,2,1,6,1,3,1,7,4,0,0,0,1,0,1,1,48,14,108,80,1.72,0.45,2.17,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,29,30,1,2,1,1,1,0,66,78,34,64,1.0,1.15,0.96,1.24,0.96,1.24,34,22,1.17,1.28,2.45,27,True,True,False,False,False,False,False,2.85,1.23,1.76,2.23,3.14,3.76,2.03,1.77,2.35,1.63,1.35,2.63,1.52,3.32,,
Finland_Veikkausliiga_2025,2025,4,KTP,Mariehamn,2025-10-04 14:00:00,1,1,2,6,0,6,2,2,0,0,4,2,10,4,14,6,6,5,47,53,Arto Tolsa Areena,"Korkeavuorenkatu 2, Kotka",2,2,1.55,4.42,5.0,1.08,1.52,2.29,1.5,2.42,1.24,1.47,3.4,2.48,1.25,2.17,3.6,1.65,2,0,1,1,0,1,1,-1,1,62,0,2235,2,1,3,0,3,0,3,3,0,0,2,2,0,4,1,77,23,139,94,1.73,0.7,2.43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,28,14,1,5,6,1,4,8,68,84,42,76,0.78,1.19,0.68,1.12,0.68,1.12,32,16,1.35,1.1,2.45,27,True,True,False,False,False,False,True,2.22,1.15,1.50,1.54,6.22,4.40,2.55,1.48,2.44,1.59,,2.22,1.70,,,
Finland_Veikkausliiga_2025,2025,4,SJK,Ilves,2025-10-04 14:00:00,2,1,3,1,9,10,1,0,0,0,3,7,4,15,7,22,7,6,27,73,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",1,0,2.8,3.75,2.02,1.12,1.36,1.95,1.36,2.9,1.27,1.52,3.15,2.33,1.2,1.98,4.2,1.87,3,1,0,1,1,2,1,102,1,68,0,-1,2,1,1,3,0,6,4,6,0,0,1,0,0,1,1,18,112,53,146,0.79,2.68,3.47,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,19,1,4,2,1,12,2,76,84,44,78,1.84,1.88,1.8,2.08,1.8,2.08,24,16,1.58,1.65,3.23,32,True,True,True,False,False,False,True,2.03,1.12,1.40,3.54,1.88,4.50,2.49,1.48,3.03,1.41,,2.07,1.81,,,
Finland_Veikkausliiga_2025,2025,4,Inter Turku,KuPS,2025-10-05 14:00:00,0,3,3,7,8,15,0,1,0,0,4,10,10,6,14,16,11,12,51,49,Veritas Stadion,"Hippoksentie 6, Åbo",0,1,2.15,3.4,3.32,1.22,1.77,2.88,1.62,2.15,1.3,1.54,3.32,2.1,1.34,2.25,3.37,1.5,3,0,0,0,3,3,0,411,1,56,0,3110,2,1,4,5,3,3,9,6,0,1,0,0,1,0,1,60,36,90,90,1.6,1.97,3.57,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,14,1,2,1,1,3,6,58,78,40,72,1.91,2.09,2.0,2.0,2.0,2.0,42,22,1.71,1.61,3.32,32,True,True,True,False,False,False,False,2.88,1.24,1.79,2.26,3.30,3.46,2.25,1.60,2.44,1.59,1.34,2.65,1.51,3.37,,
Finland_Veikkausliiga_2025,2025,6,Ilves,KuPS,2025-10-16 15:00:00,1,1,2,5,2,7,3,2,0,0,4,4,8,7,12,11,11,9,57,43,,,3,2,2.19,4.0,2.88,1.15,1.48,2.2,1.41,2.69,1.42,1.89,2.65,2.05,1.23,2.14,3.58,1.66,2,0,0,1,1,2,0,-1,1,56,0,-1,2,1,2,2,3,0,4,3,1,1,2,1,2,3,1,72,41,126,95,1.57,1.28,2.84,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,14,15,1,2,3,1,8,7,70,83,39,69,1.88,2.09,2.0,2.04,2.0,2.04,31,17,1.69,1.63,3.32,32,True,True,False,False,False,False,True,2.27,1.16,1.51,2.24,3.04,3.89,,,2.78,1.47,,2.16,1.74,,,
Finland_Veikkausliiga_2025,2025,5,Mariehamn,Oulu,2025-10-18 14:00:00,2,0,2,7,2,9,1,0,0,0,3,3,8,3,11,6,9,7,44,56,,,1,0,3.11,3.36,2.0,1.18,1.67,2.99,1.55,2.15,1.46,1.75,2.56,1.95,1.33,2.32,3.26,1.53,2,0,0,2,0,2,0,410,1,64,0,961,2,1,2,1,5,1,3,6,0,0,1,0,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12,22,1,1,3,1,8,6,62,79,31,69,1.19,1.0,1.12,1.04,1.12,1.04,39,21,1.08,1.19,2.27,27,True,True,False,False,False,False,False,2.82,1.23,1.76,3.67,2.02,3.67,2.01,1.80,2.31,1.64,,,,,2.60,1.45
Finland_Veikkausliiga_2025,2025,5,Haka,KTP,2025-10-18 14:00:00,1,2,3,4,13,17,1,1,0,0,3,10,6,6,9,16,6,7,49,51,Tehtaan kenttä,"Tehtaankatu 7, Valkeakoski",1,1,2.38,3.45,2.45,1.14,1.62,2.33,1.5,2.38,1.22,1.48,3.3,2.46,1.28,2.45,3.34,1.5,3,0,0,1,2,3,0,426,1,66,0,-1,2,1,4,8,0,5,12,5,1,1,0,0,2,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,19,31,1,7,6,1,10,7,70,83,37,79,0.63,0.78,0.65,0.69,0.65,0.69,31,18,1.31,1.36,2.67,27,True,True,True,False,False,False,True,2.65,1.20,1.65,2.30,2.90,3.93,,,2.52,1.56,,2.47,1.57,,,
Finland_Veikkausliiga_2025,2025,5,VPS,Jaro,2025-10-18 14:00:00,1,3,4,8,3,11,2,0,0,0,2,3,14,5,16,8,11,9,55,45,,,2,0,1.97,3.47,3.09,1.2,1.63,2.54,1.55,2.3,1.3,1.67,3.22,2.36,1.29,2.28,3.28,1.55,4,1,2,0,1,1,3,416,1,65,0,-1,2,1,5,2,3,1,7,4,0,0,2,0,0,2,1,70,32,114,91,1.66,0.96,2.61,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,28,25,1,2,3,1,6,15,62,79,39,64,1.15,1.26,1.19,1.19,1.19,1.19,39,21,1.25,1.36,2.61,27,True,True,True,True,False,False,True,2.66,1.21,1.69,2.63,2.65,3.55,,,2.60,1.52,,,,,,
Finland_Veikkausliiga_2025,2025,5,Gnistan,SJK,2025-10-19 13:00:00,3,4,7,6,9,15,3,1,0,0,3,7,5,11,8,18,11,7,47,53,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",3,1,3.1,3.75,1.9,1.11,1.4,2.11,1.4,2.84,1.21,1.46,3.58,2.7,1.2,2.08,4.05,1.76,7,1,1,2,3,5,2,102,1,70,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,1,1,3,1,27,47,67,74,0.92,1.96,2.87,0,1,0,1,0,0,1,1,0,1,-1,-1,0,0,1,13,27,1,5,3,1,9,6,71,85,44,79,1.03,1.84,1.19,1.85,1.19,1.85,29,15,1.35,1.55,2.9,32,True,True,True,True,True,True,True,2.10,1.13,1.43,3.45,1.98,4.14,2.57,1.47,3.13,1.39,,2.14,1.75,,,
Finland_Veikkausliiga_2025,2025,5,Ilves,Inter Turku,2025-10-19 13:00:00,1,2,3,2,5,7,0,2,0,0,2,5,3,8,5,13,8,12,46,54,,,0,2,2.15,3.67,3.0,1.14,1.53,2.4,1.44,2.48,1.38,1.64,2.75,2.1,1.27,2.25,3.3,1.57,3,1,0,0,2,2,1,406,1,61,0,-1,2,1,2,3,0,2,5,2,0,2,0,0,2,0,1,40,44,77,77,0.75,1.49,2.24,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,13,18,1,2,2,1,10,4,66,81,34,68,1.88,1.91,1.96,1.92,1.96,1.92,34,19,1.69,1.7,3.39,32,True,True,True,False,False,False,True,2.62,1.21,1.68,2.32,3.05,3.65,2.29,1.59,2.63,1.52,,2.47,1.58,,,
Finland_Veikkausliiga_2025,2025,5,KuPS,HJK,2025-10-19 15:30:00,3,1,4,5,10,15,1,2,0,0,7,3,5,11,12,14,4,6,38,62,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",1,2,2.3,3.75,2.87,1.13,1.5,2.35,1.44,2.53,1.42,1.71,2.88,2.1,1.24,2.18,3.8,1.58,4,1,0,2,1,3,1,411,1,59,0,-1,2,1,3,7,2,3,10,5,1,1,0,1,2,1,1,28,56,66,119,1.45,1.51,2.96,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,9,19,1,1,0,1,12,3,68,83,46,70,2.09,1.53,2.0,1.81,2.0,1.81,32,17,1.61,1.81,3.42,32,True,True,True,True,False,False,True,2.42,1.17,1.58,2.50,2.72,3.75,,,2.77,1.48,,2.32,1.64,,,
Finland_Veikkausliiga_2025,2025,6,Inter Turku,Gnistan,2025-10-22 15:00:00,2,1,3,8,0,8,0,0,0,1,5,2,11,4,16,6,8,13,73,27,Veritas Stadion,"Hippoksentie 6, Åbo",0,2,1.36,5.4,7.9,1.07,1.4,2.0,1.57,2.25,1.21,1.51,3.58,2.55,1.18,2.04,4.05,1.79,3,1,1,1,0,1,2,406,1,61,0,-1,2,1,5,0,3,0,5,3,0,1,0,0,1,0,1,95,21,129,70,2.05,0.68,2.73,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,30,10,1,13,8,1,7,19,63,82,37,70,1.91,1.03,1.96,1.15,1.96,1.15,37,19,1.7,1.33,3.03,32,True,True,True,False,False,False,True,2.11,1.14,1.43,1.40,7.03,5.53,,,2.29,1.66,,,,,,
Finland_Veikkausliiga_2025,2025,6,HJK,SJK,2025-10-22 16:00:00,3,4,7,9,10,19,2,4,0,0,4,6,18,8,22,14,7,12,68,32,,,2,4,2.01,3.7,2.9,1.09,1.35,2.0,1.39,2.95,1.24,1.61,3.2,2.41,1.2,2.04,4.05,1.84,7,1,2,2,2,4,3,102,1,73,0,-1,2,1,2,3,7,7,5,14,1,0,1,4,1,5,1,74,39,120,52,2.2,1.58,3.77,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,13,18,1,12,7,1,5,9,78,85,50,82,1.53,1.84,1.74,1.89,1.74,1.89,22,15,1.8,1.57,3.37,32,True,True,True,True,True,True,True,2.05,1.12,1.41,2.10,3.09,4.25,,,3.03,1.41,,2.09,1.80,,,
Finland_Veikkausliiga_2025,2025,7,Gnistan,Ilves,2025-10-25 14:00:00,1,3,4,10,1,11,3,1,1,0,6,5,14,9,20,14,19,11,49,51,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",5,1,4.2,4.0,1.58,1.09,1.35,1.94,1.41,2.5,1.28,1.62,3.22,2.3,1.18,1.85,4.2,1.9,4,0,1,1,2,3,1,407,1,64,0,1902,2,1,2,1,8,0,3,8,3,0,1,1,3,2,1,55,46,94,84,2.07,1.57,3.64,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,18,14,1,2,1,1,11,13,72,86,38,70,1.03,1.88,1.11,1.89,1.11,1.89,29,14,1.31,1.66,2.97,32,True,True,True,True,False,False,True,1.92,1.11,1.36,5.41,1.53,5.04,,,2.84,1.46,,1.98,1.89,,,
Finland_Veikkausliiga_2025,2025,7,HJK,Inter Turku,2025-10-26 15:00:00,1,1,2,2,9,11,1,0,0,0,9,3,11,13,20,16,2,4,54,46,,,1,0,2.62,3.7,2.35,1.14,1.53,2.25,1.48,2.32,1.26,1.58,3.35,2.48,1.3,2.31,3.2,1.55,2,1,1,0,0,0,2,-1,1,65,0,-1,2,1,2,4,0,5,6,5,1,0,0,0,1,0,1,35,47,78,91,2.14,1.56,3.7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,14,17,1,1,0,1,12,6,70,83,43,73,1.53,1.91,1.68,2.0,1.68,2.0,30,18,1.81,1.71,3.52,32,True,True,False,False,False,False,True,2.45,1.18,1.60,2.91,2.34,3.80,2.49,1.48,2.68,1.50,,2.35,1.63,,,
Finland_Veikkausliiga_2025,2025,7,SJK,KuPS,2025-10-27 16:00:00,0,1,1,3,6,9,2,2,0,0,1,6,7,8,8,14,8,8,39,61,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",2,2,3.01,3.91,2.1,1.12,1.38,2.2,1.36,2.55,1.32,1.7,3.14,2.34,1.21,2.1,3.75,1.69,1,0,0,0,1,1,0,411,1,67,0,4309,2,1,1,4,2,2,5,4,0,1,2,1,1,3,1,44,61,62,118,0.89,1.75,2.64,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,24,1,3,0,1,8,5,70,84,47,79,1.84,2.09,1.93,2.04,1.93,2.04,30,16,1.57,1.61,3.18,32,True,False,False,False,False,False,False,2.11,1.13,1.45,2.95,2.30,3.86,2.41,1.53,3.04,1.41,,2.10,1.79,,,
Finland_Veikkausliiga_2025,2025,8,Inter Turku,SJK,2025-10-30 16:00:00,2,2,4,0,9,9,1,0,1,0,4,9,0,13,4,22,9,12,27,73,Veritas Stadion,"Hippoksentie 6, Åbo",3,0,1.5,4.6,5.8,1.15,1.5,2.25,1.62,2.32,1.21,1.39,3.58,2.63,1.22,2.2,3.8,1.62,4,2,1,0,1,1,3,-1,1,69,0,2649,2,1,0,3,0,6,3,6,1,0,1,0,1,1,1,27,107,43,127,0.73,2.78,3.51,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,12,16,1,2,1,1,18,5,68,81,45,79,1.91,1.84,1.97,1.86,1.97,1.86,33,19,1.7,1.55,3.25,32,True,True,True,True,False,False,True,2.20,1.15,1.48,1.56,5.44,4.74,,,2.57,1.54,,2.15,1.74,,,
Finland_Veikkausliiga_2025,2025,8,KuPS,Gnistan,2025-10-30 16:00:00,1,1,2,9,4,13,1,1,0,0,7,5,10,9,17,14,7,9,60,40,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",1,1,1.25,6.31,10.0,1.1,1.3,1.88,1.65,2.2,1.38,1.56,2.7,2.42,1.18,1.95,4.0,1.91,2,1,0,0,1,1,1,-1,1,59,0,-1,2,1,4,0,5,4,4,9,0,0,1,1,0,2,1,67,37,134,73,2.05,1.5,3.55,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,17,15,1,9,7,1,8,10,64,83,40,69,2.09,1.03,2.07,1.07,2.07,1.07,36,18,1.61,1.33,2.94,32,True,True,False,False,False,False,True,1.76,1.10,1.30,1.26,9.83,6.31,,,2.23,1.68,,1.86,2.00,,,
Finland_Veikkausliiga_2025,2025,8,Ilves,HJK,2025-10-30 17:00:00,3,1,4,4,1,5,0,1,0,0,3,2,11,3,14,5,5,5,52,48,,,0,1,1.75,4.33,3.8,1.03,1.33,1.75,1.33,3.1,1.28,1.74,2.97,2.25,1.15,1.91,4.8,1.95,4,1,1,2,0,2,2,407,1,68,0,5004,2,1,3,1,1,0,4,1,0,0,0,1,0,1,1,64,38,122,74,1.56,0.74,2.3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,24,22,1,3,1,1,3,6,76,86,42,73,1.88,1.53,1.93,1.66,1.93,1.66,24,14,1.65,1.82,3.47,32,True,True,True,True,False,False,True,1.76,1.10,1.30,1.72,4.00,4.82,2.27,1.60,3.44,1.34,,1.85,2.03,,,
Finland_Veikkausliiga_2025,2025,9,KuPS,Inter Turku,2025-11-02 14:00:00,3,2,5,7,6,13,1,1,0,0,4,2,5,8,9,10,8,8,52,48,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",1,1,2.1,3.55,3.06,1.22,1.75,2.63,1.6,2.1,1.35,1.57,2.88,2.23,1.35,2.45,3.35,1.5,5,1,1,2,1,3,2,411,1,58,0,-1,2,1,4,3,3,3,7,6,0,0,1,1,0,2,1,67,40,104,87,1.34,1.07,2.4,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,15,20,1,2,1,1,8,5,59,80,39,70,2.09,1.91,2.03,1.93,2.03,1.93,42,20,1.63,1.67,3.3,32,True,True,True,True,True,False,True,3.02,1.25,1.85,2.22,3.36,3.49,2.00,1.81,2.32,1.64,1.36,2.72,1.48,3.30,2.63,1.45
Finland_Veikkausliiga_2025,2025,9,Ilves,SJK,2025-11-03 16:00:00,3,3,6,10,7,17,4,2,0,0,4,4,9,2,13,6,8,14,62,38,,,4,2,1.62,4.33,4.6,1.04,1.27,1.8,1.36,2.9,1.3,1.64,3.2,2.36,1.15,1.96,4.45,1.93,6,1,1,2,2,4,2,-1,1,72,0,-1,2,1,6,3,4,4,9,8,1,1,3,1,2,4,1,65,24,118,48,1.58,0.83,2.41,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,18,14,1,4,3,1,1,6,77,85,43,79,1.88,1.84,1.97,1.83,1.97,1.83,23,15,1.65,1.59,3.24,32,True,True,True,True,True,True,True,1.74,1.10,1.29,1.64,4.22,5.23,2.48,1.50,3.18,1.38,,1.84,2.04,,,
Finland_Veikkausliiga_2025,2025,9,Gnistan,HJK,2025-11-03 17:00:00,2,2,4,5,11,16,0,1,0,0,3,11,11,7,14,18,6,9,45,55,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",0,1,3.85,4.15,1.75,1.11,1.33,2.0,1.45,2.92,1.21,1.56,3.42,2.52,1.2,2.02,4.0,1.87,4,1,2,1,0,1,3,-1,1,69,0,-1,2,1,1,7,4,4,8,8,0,0,0,1,0,1,1,60,61,111,100,1.53,2.34,3.87,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,13,25,1,2,2,1,3,17,72,87,47,75,1.03,1.53,1.07,1.6,1.07,1.6,28,13,1.34,1.79,3.13,32,True,True,True,True,False,False,True,1.89,1.11,1.35,4.21,1.71,4.62,2.52,1.49,3.06,1.40,,1.98,1.88,,,
Finland_Veikkausliiga_2025,2025,10,SJK,Gnistan,2025-11-09 13:00:00,3,0,3,4,2,6,1,1,0,1,4,4,9,4,13,8,11,6,54,46,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",1,3,1.33,5.0,5.35,1.06,1.25,1.62,1.33,3.04,1.22,1.49,3.98,2.7,1.15,1.75,4.85,1.97,3,1,0,2,0,2,1,102,1,73,0,-1,2,1,0,1,4,1,1,5,0,2,1,0,2,1,1,49,49,77,98,1.45,1.15,2.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,15,1,2,2,1,5,7,73,86,49,81,1.84,1.03,1.81,1.06,1.81,1.06,28,15,1.56,1.35,2.91,32,True,True,True,False,False,False,False,1.64,,1.25,1.47,5.33,5.71,2.61,1.46,2.97,1.42,,1.77,2.05,,,
