season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over25,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_ft_2,pinnacle_ft_1,pinnacle_ft_x,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_corners_over_95,pinnacle_corners_under_85,pinnacle_corners_under_95,pinnacle_corners_over_85,date
2019-2020,5,2,2,4,4,4,8,2,4,0,0,4,6,8,6,12,12,11,11,50,50,Stadio Peristeriou (Athína (Athens)),,2,4,2.45,2.85,3.15,1.49,2.5,4.95,2.05,1.69,1.72,2.34,2.0,1.6,1.55,3.6,2.3,1.25,4,1,1,1,1,2,2,1594054800,-1,0,50,0,-1,1,1,3,2,1,2,5,3,1,3,1,1,4,2,1,67,30,115,70,1.53,1.4,2.92,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,77,30,64,Atromitos,Panaitolikos,1.47,0.47,1.53,0.27,1.23,0.73,54,23,1.41,1.03,2.44,33,True,True,True,True,False,False,True,Greece_Super_League,,6.76,54%,75%,,,,,,,,,,,,,,,,,2020-07-06 17:00:00
2019-2020,7,2,4,6,6,6,12,1,2,0,0,8,9,4,6,12,15,8,19,45,55,Stadio Harilaou Kleánthis Vikelídis (Thessaloníki),,1,2,8.75,5.05,1.31,1.15,1.51,2.3,1.83,1.91,1.47,1.68,2.63,2.11,1.28,2.24,3.68,1.65,6,0,2,2,2,4,2,1594224900,116,0,41,0,-1,1,1,2,4,4,2,6,6,0,1,1,1,1,2,1,52,57,110,91,1.7,1.99,3.69,0,1,0,1,0,0,1,1,0,0,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,66,50,72,Aris,Olympiakos Piraeus,1.44,2.33,1.63,2.25,1.19,2.56,57,35,1.62,1.66,3.28,36,True,True,True,True,True,True,True,Greece_Super_League,,9.17,69%,0%,,,,,,,,,,,,,,,,,2020-07-08 16:15:00
2019-2020,7,0,0,0,4,2,6,2,2,0,0,3,3,10,3,13,6,19,9,49,51,Stadio Toumbas (Thessaloníki),"Plateia Mikras Asias, Thessaloníki",2,2,1.41,4.25,7.5,1.3,1.95,3.4,2.1,1.67,1.84,2.36,1.9,1.52,1.41,2.91,2.91,1.41,0,0,0,0,0,0,0,1594231200,-1,0,41,0,-1,1,1,1,1,3,1,2,4,1,1,1,1,2,2,1,110,70,123,102,1.82,1.1,2.93,0,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,63,22,60,PAOK,Panathinaikos,2.06,1.33,2.19,1.25,2.09,1.59,63,38,1.99,1.38,3.37,36,False,False,False,False,False,False,False,Greece_Super_League,,3.36,83%,0%,,,,,,,,,,,,,,,,,2020-07-08 18:00:00
2019-2020,7,2,0,2,2,2,4,3,2,0,0,7,3,4,5,11,8,19,9,52,48,Olympiako Stadio Spyros Louis (Athína (Athens)),,3,2,1.12,8.0,16.5,1.17,1.56,2.4,2.45,1.49,2.27,2.91,1.59,1.36,1.27,2.31,3.76,1.62,2,2,0,0,0,0,2,1594233000,1101,0,66,0,-1,1,1,0,1,2,1,1,3,0,2,3,0,2,3,1,62,40,105,102,1.64,1.02,2.65,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,91,41,72,AEK Athens,OFI,2.0,0.44,2.0,0.5,1.94,1.13,28,10,1.69,1.29,2.98,36,True,True,False,False,False,False,False,Greece_Super_League,,9.1,51%,20%,,,,,,,,,,,,,,,,,2020-07-08 18:30:00
2019-2020,6,1,2,3,11,1,12,4,5,0,0,8,3,8,7,16,10,9,21,52,48,Xanthi FC Arena (Pigadia),,4,5,1.67,3.55,5.1,1.41,2.25,4.25,2.15,1.65,2.0,2.7,1.72,1.41,1.45,3.6,2.55,1.25,3,0,1,1,1,2,1,1594484100,1107,0,57,0,-1,1,1,5,1,6,0,6,6,1,2,3,3,3,6,1,118,44,123,102,2.41,1.17,3.58,0,1,0,1,0,0,1,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,60,20,53,Xanthi,Asteras Tripolis,1.31,0.94,1.4,0.8,1.13,1.26,57,40,1.4,1.29,2.69,33,True,True,True,False,False,False,True,Greece_Super_League,,4.7,54%,0%,,,,,,,,,,,,,,,,,2020-07-11 16:15:00
2019-2020,6,2,3,5,4,4,8,3,3,0,1,5,5,4,1,9,6,15,7,35,65,Panthessaliko Stadio (Volos),,3,4,3.25,3.35,2.1,1.35,2.1,3.8,1.87,1.83,1.56,1.9,2.27,1.8,1.45,3.04,2.77,1.38,5,0,3,2,0,2,3,1594484100,1109,0,47,0,-1,1,1,1,4,3,0,5,3,1,0,2,4,1,6,1,48,46,65,79,1.26,1.07,2.33,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,57,30,53,Volos NFC,Atromitos,1.38,1.06,1.47,0.93,1.0,1.23,57,43,1.32,1.13,2.45,33,True,True,True,True,True,False,True,Greece_Super_League,,4.7,47%,0%,,,,,,,,,,,,,,,,,2020-07-11 16:15:00
2019-2020,6,0,2,2,5,5,10,1,5,0,0,4,6,4,2,8,8,14,28,51,49,Stadio Néas Smírnis (Athína (Athens)),,1,5,2.45,2.9,3.05,1.57,2.75,5.6,2.25,1.59,1.56,1.83,2.27,1.83,1.62,3.94,2.31,1.25,2,0,1,0,1,1,1,1594484100,1103,0,48,0,-1,1,1,2,4,3,1,6,4,1,2,0,3,3,3,1,65,55,86,108,1.26,1.33,2.59,0,1,0,1,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,71,13,58,Panionios,Panaitolikos,1.19,0.47,1.27,0.31,0.9,0.74,59,30,1.29,1.05,2.34,33,True,True,False,False,False,False,False,Greece_Super_League,,8.05,26%,0%,,,,,,,,,,,,,,,,,2020-07-11 16:15:00
2019-2020,6,0,0,0,6,2,8,1,2,0,0,3,4,11,6,14,10,22,25,50,50,Dimotiko Athlitiko Kentro Lamias (Lamia),,1,2,2.7,2.45,3.35,1.53,2.65,5.25,2.05,1.69,1.83,2.5,1.83,1.46,1.7,3.6,2.15,1.29,0,0,0,0,0,0,0,1594484100,-1,0,43,0,-1,1,1,3,1,3,1,4,4,1,2,0,0,3,0,1,80,46,116,98,1.67,1.25,2.92,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,59,23,55,Lamia,Larissa,1.29,0.81,1.31,0.8,1.06,1.1,61,42,1.42,1.11,2.53,33,False,False,False,False,False,False,False,Greece_Super_League,,4.7,47%,0%,,,,,,,,,,,,,,,,,2020-07-11 16:15:00
2019-2020,7,0,0,0,2,4,6,4,2,0,0,4,2,8,8,12,10,22,23,47,53,AEL Arena (Larissa),,4,2,2.9,3.2,2.4,1.45,2.4,4.6,2.05,1.71,1.83,2.36,1.83,1.52,1.58,3.6,2.38,1.29,0,0,0,0,0,0,0,1595088900,-1,0,38,0,-1,1,1,1,4,1,0,5,1,2,0,2,2,2,4,1,53,80,87,85,1.42,1.35,2.77,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,66,29,63,Larissa,Xanthi,1.35,0.88,1.38,0.88,1.09,1.09,47,35,1.5,1.06,2.56,33,False,False,False,False,False,False,False,Greece_Super_League,,16.11,47%,40%,,,,,,,,,,,,,,,,,2020-07-18 16:15:00
2019-2020,7,1,1,2,3,3,6,2,3,0,0,4,4,7,7,11,11,14,14,55,45,Stadio Theodoros Kolokotronis (Tripoli),,2,3,1.45,4.0,6.65,1.32,2.0,3.55,1.95,1.77,1.72,2.17,2.0,1.61,1.43,3.0,2.83,1.39,2,1,0,0,1,1,1,1595088900,-1,0,45,0,-1,1,1,2,3,1,0,5,1,0,2,2,1,2,3,1,60,51,97,101,1.41,1.35,2.76,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,81,45,71,Asteras Tripolis,Lamia,1.65,0.81,1.69,0.8,1.31,1.06,62,20,1.43,0.89,2.32,33,True,True,False,False,False,False,True,Greece_Super_League,,13.78,78%,0%,,,,,,,,,,,,,,,,,2020-07-18 16:15:00
2019-2020,7,0,0,0,13,3,16,5,2,0,0,8,2,10,0,18,2,15,15,60,40,Stadio Peristeriou (Athína (Athens)),,5,2,3.4,3.45,2.05,1.34,2.05,3.75,1.87,1.87,1.53,1.83,2.35,1.83,1.5,3.4,2.5,1.3,0,0,0,0,0,0,0,1595088900,-1,0,41,0,-1,1,1,3,0,10,3,3,13,1,1,4,1,2,5,1,104,37,130,75,2.44,0.55,2.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,72,44,69,Atromitos,Panionios,1.47,0.59,1.5,0.56,1.28,0.88,53,28,1.42,1.07,2.49,33,False,False,False,False,False,False,False,Greece_Super_League,,6.93,54%,20%,,,,,,,,,,,,,,,,,2020-07-18 16:15:00
2019-2020,7,1,0,1,1,4,5,2,2,0,0,4,4,5,10,9,14,15,11,52,48,Stadio Panetolikou (Agrinio),,2,2,1.77,2.55,5.9,1.24,1.8,3.0,1.62,2.0,1.66,2.25,2.1,1.6,1.41,2.83,2.83,1.43,1,1,0,0,0,0,1,1595088900,1103,0,45,0,-1,1,1,0,1,1,3,1,4,1,0,1,2,1,3,1,84,64,147,124,1.47,1.63,3.1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,71,29,58,Panaitolikos,Volos NFC,1.31,0.53,1.2,0.56,0.81,0.97,53,29,1.58,1.1,2.68,33,True,False,False,False,False,False,False,Greece_Super_League,,3.36,69%,6%,,,,,,,,,,,,,,,,,2020-07-18 16:15:00
2019-2020,8,0,1,1,4,3,7,5,4,1,0,5,5,9,6,14,11,14,21,54,46,Stadio Thódoros Vardinoyánnis (Iraklio (Heraklion)),,6,4,1.6,4.0,4.4,1.18,1.6,2.55,1.65,2.1,1.6,2.05,2.3,1.72,1.35,2.4,2.9,1.5,1,0,1,0,0,0,1,1594492200,5131,0,54,0,-1,1,1,1,3,3,0,4,3,2,1,4,3,3,7,1,76,50,152,101,1.8,1.41,3.21,1,0,0,0,1,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,69,32,50,OFI,Aris,1.56,0.89,1.75,0.75,1.09,1.15,56,32,1.67,1.41,3.08,36,True,False,False,False,False,False,False,Greece_Super_League,,10.29,73%,20%,,,,,,,,,,,,,,,,,2020-07-11 18:30:00
2019-2020,8,1,3,4,6,3,9,2,2,0,0,7,8,3,3,10,11,12,18,49,51,Olympiako Stadio Spyros Louis (Athína (Athens)),,2,2,6.6,3.85,1.5,1.35,2.15,3.7,2.22,1.63,2.15,2.8,1.66,1.38,1.44,3.04,2.79,1.38,4,1,2,0,1,1,3,1594573200,1101,0,35,0,-1,1,1,2,1,4,2,3,6,0,0,2,2,0,4,1,31,54,106,121,1.36,1.66,3.02,0,1,0,1,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,60,25,63,Panathinaikos,AEK Athens,1.89,1.83,1.94,1.88,1.58,1.97,66,41,1.45,1.58,3.03,36,True,True,True,True,False,False,True,Greece_Super_League,,8.05,33%,0%,,,,,,,,,,,,,,,,,2020-07-12 17:00:00
2019-2020,8,0,1,1,4,8,12,3,4,0,0,4,4,3,7,7,11,21,11,36,64,Stadio Georgios Karaiskáki (Pireás (Piraeus)),,3,4,1.64,3.68,4.57,1.25,1.75,2.9,1.8,1.9,1.66,2.14,2.1,1.66,1.4,2.55,2.7,1.45,1,0,0,0,1,1,0,1594579500,106,0,47,0,-1,1,1,0,5,4,3,5,7,1,1,2,3,2,5,1,36,53,132,114,1.01,1.37,2.37,0,0,0,0,0,0,1,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,85,44,75,Olympiakos Piraeus,PAOK,2.72,2.0,2.88,2.0,2.58,2.06,50,16,1.97,1.63,3.6,36,True,False,False,False,False,False,False,Greece_Super_League,,5.82,35%,0%,,,,,,,,,,,,,,,,,2020-07-12 18:45:00
2019-2020,9,0,1,1,3,3,6,4,2,1,0,5,5,6,13,11,18,18,19,53,47,Stadio Harilaou Kleánthis Vikelídis (Thessaloníki),,5,2,3.0,3.35,2.3,1.32,2.0,3.55,1.8,1.95,1.9,2.71,1.8,1.41,1.4,2.7,2.7,1.4,1,0,0,0,1,1,0,1594829700,960,0,47,0,-1,1,1,2,0,1,3,2,4,1,1,4,1,2,5,1,42,74,87,101,1.35,2.01,3.37,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,71,50,71,Aris,Panathinaikos,1.44,1.33,1.53,1.24,1.21,1.53,62,30,1.63,1.37,3.0,36,True,False,False,False,False,False,False,Greece_Super_League,,12.75,61%,40%,,,,,,,,,,,,,,,,,2020-07-15 16:15:00
2019-2020,9,1,3,4,6,4,10,3,1,0,0,4,9,5,7,9,16,12,19,52,48,Stadio Thódoros Vardinoyánnis (Iraklio (Heraklion)),,3,1,6.55,4.3,1.44,1.22,1.71,2.8,1.91,1.8,1.83,2.44,1.83,1.49,1.32,2.4,3.1,1.5,4,0,2,1,1,2,2,1594829700,116,0,35,0,-1,1,1,3,3,3,1,6,4,1,0,2,1,1,3,1,67,50,128,88,1.35,2.0,3.34,0,1,0,1,0,0,1,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,53,27,53,OFI,Olympiakos Piraeus,1.56,2.33,1.65,2.29,1.06,2.5,62,47,1.68,1.68,3.36,36,True,True,True,True,False,False,True,Greece_Super_League,,11.41,60%,0%,,,,,,,,,,,,,,,,,2020-07-15 16:15:00
2019-2020,9,0,0,0,6,4,10,0,1,0,0,6,3,8,7,14,10,20,19,53,47,Olympiako Stadio Spyros Louis (Athína (Athens)),,0,1,2.2,3.2,3.25,1.38,2.2,4.1,1.91,1.8,1.72,2.12,2.0,1.65,1.6,3.4,2.2,1.27,0,0,0,0,0,0,0,1594837800,-1,0,53,0,-1,1,1,2,3,4,1,5,5,0,0,0,1,0,1,1,63,43,116,105,1.76,1.16,2.93,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,82,38,71,AEK Athens,PAOK,2.0,2.0,2.06,2.06,2.0,2.09,47,18,1.69,1.62,3.31,36,False,False,False,False,False,False,False,Greece_Super_League,,4.7,57%,0%,,,,,,,,,,,,,,,,,2020-07-15 18:30:00
2019-2020,10,3,0,3,6,2,8,0,0,0,0,6,5,3,8,9,13,15,16,55,45,Stadio Georgios Karaiskáki (Pireás (Piraeus)),,0,0,1.61,3.85,5.1,1.29,1.91,3.3,1.91,1.83,1.75,2.21,2.0,1.58,1.37,2.68,3.1,1.47,3,2,0,1,0,1,2,1595178000,116,0,38,0,-1,1,-1,5,1,1,1,6,2,0,0,0,0,0,0,1,47,44,110,113,1.34,1.5,2.84,0,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,68,38,65,Olympiakos Piraeus,AEK Athens,2.72,1.83,2.71,1.94,2.51,1.97,59,33,1.91,1.59,3.5,36,True,True,True,False,False,False,False,Greece_Super_League,,5.82,65%,0%,,,,,,,,,,,,,,,,,2020-07-19 17:00:00
2019-2020,10,0,0,0,5,3,8,2,3,1,0,5,2,9,6,14,8,13,17,61,39,Stadio Toumbas (Thessaloníki),"Plateia Mikras Asias, Thessaloníki",4,3,1.13,7.75,16.0,1.13,1.47,2.2,2.4,1.51,1.63,2.08,2.14,1.7,1.18,1.9,4.3,1.8,0,0,0,0,0,0,0,1595178000,-1,0,50,0,-1,1,1,2,2,3,1,4,4,2,0,1,3,2,4,1,119,39,95,57,2.08,0.93,3.01,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,68,27,59,PAOK,Aris,2.06,0.89,2.12,0.88,2.06,1.17,53,32,1.98,1.41,3.39,36,False,False,False,False,False,False,False,Greece_Super_League,,4.7,61%,20%,,,,,,,,,,,,,,,,,2020-07-19 17:00:00
2019-2020,10,3,2,5,2,5,7,2,1,0,0,6,9,4,9,10,18,15,15,53,47,Olympiako Stadio Spyros Louis (Athína (Athens)),,2,1,1.56,4.3,5.05,1.2,1.67,2.7,1.74,2.0,2.08,2.7,1.7,1.4,1.25,2.1,3.6,1.65,5,3,2,0,0,0,5,1595178000,960,0,53,0,-1,1,1,1,1,1,4,2,5,0,0,2,1,0,3,1,66,72,94,100,1.53,2.28,3.81,0,1,0,0,0,1,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,83,38,74,Panathinaikos,OFI,1.89,0.44,1.82,0.47,1.57,1.03,41,18,1.45,1.28,2.73,36,True,True,True,True,True,False,True,Greece_Super_League,,5.82,65%,0%,,,,,,,,,,,,,,,,,2020-07-19 17:00:00
2020-2021,1,3,1,4,7,0,7,4,2,0,0,10,3,2,4,12,7,15,26,61,39,Stadio Harilaou Kleánthis Vikelídis (Thessaloníki),,4,2,1.53,3.7,6.45,1.38,2.2,4.1,2.2,1.62,1.78,2.35,1.99,1.55,1.51,3.38,2.56,1.32,4,0,1,3,0,3,1,1599837300,5131,0,0,0,-1,1,1,3,0,4,0,3,4,1,1,3,1,2,4,1,74,54,100,102,1.99,1.05,3.04,1,1,1,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Aris,Lamia,1.72,1.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,33,True,True,True,True,False,False,True,Greece_Super_League,,6.76,18%,1%,,,,,,,,,,,,,,,,,2020-09-11 15:15:00
2020-2021,1,1,0,1,9,3,12,4,4,0,0,9,2,8,5,17,7,21,14,50,50,Stadio Toumbas (Thessaloníki),"Plateia Mikras Asias, Thessaloníki",4,4,1.22,5.95,11.75,1.25,1.8,3.0,2.45,1.5,1.57,2.03,2.3,1.73,1.35,2.68,3.15,1.47,1,1,0,0,0,0,1,1599845400,106,0,0,0,-1,1,1,2,1,7,2,3,9,1,2,3,2,3,5,1,117,44,115,75,2.54,0.9,3.44,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,PAOK,Larissa,2.17,0.88,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,33,True,False,False,False,False,False,False,Greece_Super_League,,5.82,65%,0%,,,,,,,,,,,,,,,,,2020-09-11 17:30:00
2020-2021,1,1,1,2,1,2,3,5,1,0,0,3,5,1,4,4,9,28,28,62,38,Stadio Thódoros Vardinoyánnis (Iraklio (Heraklion)),,5,1,1.8,3.45,4.4,1.4,2.15,4.25,2.1,1.69,1.85,2.45,1.85,1.49,1.48,3.2,2.65,1.35,2,0,1,1,0,1,1,1599922800,-1,0,0,0,-1,1,1,1,2,0,0,3,0,2,0,3,1,2,4,1,57,52,160,114,0.91,1.31,2.21,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,1,2,2,-1,-1,-1,0,0,0,0,OFI,Panaitolikos,0.88,0.59,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,33,True,True,False,False,False,False,True,Greece_Super_League,,9.17,74%,20%,,,,,,,,,,,,,,,,,2020-09-12 15:00:00
2020-2021,1,0,2,2,2,2,4,2,5,1,0,3,5,0,0,3,5,13,22,47,53,Stadio Peristeriou (Athína (Athens)),,3,5,1.62,3.65,5.35,1.37,2.15,3.95,2.05,1.69,1.75,2.3,1.94,1.55,1.43,2.95,2.83,1.4,2,0,0,0,2,2,0,1600011000,5199,0,0,0,-1,1,1,1,1,1,1,2,2,2,3,1,2,5,3,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Atromitos,Volos NFC,1.29,1.19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,33,True,True,False,False,False,False,False,Greece_Super_League,,11.41,54%,20%,,,,,,,,,,,,,,,,,2020-09-13 15:30:00
2020-2021,1,1,0,1,1,3,4,2,4,0,0,4,6,0,0,4,6,14,18,47,53,Stadio Theodoros Kolokotronis (Tripoli),,2,4,3.4,2.95,2.3,1.51,2.6,5.15,2.15,1.65,2.0,2.8,1.75,1.4,1.49,3.26,2.62,1.34,1,0,0,1,0,1,0,1600018200,1107,0,0,0,-1,1,1,1,3,0,0,4,0,1,2,1,2,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Asteras Tripolis,Panathinaikos,1.61,1.33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Greece_Super_League,,9.28,68%,0%,,,,,,,,,,,,,,,,,2020-09-13 17:30:00
2020-2021,2,1,1,2,7,3,10,0,4,0,0,6,2,9,5,15,7,26,13,63,37,Stadio Toumbas (Thessaloníki),"Plateia Mikras Asias, Thessaloníki",0,4,1.38,4.45,7.5,1.32,2.0,3.55,2.2,1.61,1.65,2.15,2.15,1.65,1.35,2.6,3.0,1.45,2,0,0,1,1,2,0,1600444800,-1,0,0,0,-1,1,1,4,2,3,1,6,4,0,2,0,2,2,2,1,32,22,89,60,1.6,0.75,2.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,50,PAOK,Atromitos,2.17,0.94,3.0,0.0,3.0,0.0,50,50,2.54,0.0,2.54,33,True,True,False,False,False,False,True,Greece_Super_League,,6.93,47%,20%,,,,,,,,,,,,,,,,,2020-09-18 16:00:00
2020-2021,2,3,0,3,4,5,9,0,2,0,0,12,4,2,7,14,11,15,11,57,43,Stadio Georgios Karaiskáki (Pireás (Piraeus)),,0,2,1.21,6.2,11.5,1.22,1.71,2.8,2.4,1.53,1.88,2.43,1.93,1.5,1.3,2.4,3.3,1.53,3,0,0,3,0,3,0,1600450200,116,0,0,0,-1,1,1,2,2,2,3,4,5,0,0,0,2,0,2,1,46,27,92,73,2.06,1.17,3.23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Olympiakos Piraeus,Asteras Tripolis,2.89,1.22,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0,36,True,True,True,False,False,False,False,Greece_Super_League,,11.41,69%,40%,,,,,,,,,,,,,,,,,2020-09-18 17:30:00
2020-2021,2,0,2,2,1,7,8,1,6,0,0,0,6,4,3,4,9,16,22,45,55,Stadio Panetolikou (Agrinio),,1,6,5.5,3.6,1.62,1.4,2.25,4.25,2.2,1.61,1.93,2.55,1.88,1.47,1.45,3.24,2.63,1.33,2,0,0,0,2,2,0,1600536600,1101,0,0,0,-1,1,1,1,4,0,3,5,3,1,4,0,2,5,2,1,29,40,71,74,0.47,1.28,1.75,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Panaitolikos,AEK Athens,1.13,1.83,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,33,True,True,False,False,False,False,False,Greece_Super_League,,9.17,57%,20%,,,,,,,,,,,,,,,,,2020-09-19 17:30:00
2020-2021,2,1,2,3,4,4,8,2,3,0,0,4,3,12,4,16,7,13,17,45,55,Dimotiko Athlitiko Kentro Lamias (Lamia),,2,3,2.65,2.75,2.95,1.71,3.2,6.75,2.5,1.49,1.93,2.65,1.82,1.45,1.51,3.55,2.3,1.23,3,0,1,1,1,2,1,1600614900,5130,0,0,0,-1,1,1,3,2,1,2,5,3,0,0,2,3,0,5,1,40,27,69,57,1.57,0.85,2.42,1,0,1,0,0,0,1,1,0,0,3,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Lamia,OFI,0.94,1.06,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,33,True,True,True,False,False,False,True,Greece_Super_League,,6.93,60%,20%,,,,,,,,,,,,,,,,,2020-09-20 15:15:00
2020-2021,2,0,1,1,2,6,8,5,3,0,0,2,6,6,3,8,9,19,15,64,36,Panthessaliko Stadio (Volos),,5,3,3.35,3.2,2.15,1.42,2.3,4.4,2.0,1.74,1.72,2.25,2.05,1.6,1.47,3.25,2.4,1.26,1,0,1,0,0,0,1,1600623000,5131,0,0,0,-1,1,1,0,5,2,1,5,3,3,1,2,2,4,4,1,50,25,95,62,1.01,1.17,2.19,0,1,0,1,0,0,1,1,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Volos NFC,Aris,1.41,1.67,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,33,True,False,False,False,False,False,False,Greece_Super_League,,0.63,72%,4%,,,,,,,,,,,,,,,,,2020-09-20 17:30:00
