season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_corners_over_85,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,date
2023-2024,25,1,0,1,7,5,12,2,2,0,1,4,0,3,5,8,8,18,17,60,40,Stadion Poljud (Split),,2,3,1.22,5.0,10.0,1.25,1.83,3.1,2.35,1.57,1.82,1.99,1.98,1.73,1.35,2.6,2.95,1.44,1,0,0,1,0,1,0,1709395800,1863,0,26,0,-1,1,1,4,1,3,4,5,7,0,1,2,2,1,4,1,19,10,36,24,0.86,0.39,1.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,21,-1,-1,-1,-1,-1,-1,52,65,21,52,Hajduk Split,Istra 1961,1.83,0.94,2.18,0.83,2.04,1.04,49,35,1.68,1.26,2.94,36,True,False,False,False,False,False,False,Croatia_HNL,,2.3,94%,75%,,,,,,,,,,,,,,,,,2024-03-02 16:10:00
2023-2024,26,2,2,4,4,4,8,2,2,0,0,4,5,2,7,10,14,14,16,52,48,Stadion Anđelko Herjavec (Varaždin),,2,2,1.9,3.09,3.44,1.33,1.87,3.4,1.8,1.91,1.67,2.13,2.07,1.63,1.4,2.75,2.75,1.4,4,2,1,0,1,1,3,1709913600,-1,0,41,0,-1,1,1,1,2,3,2,3,5,1,1,1,1,2,2,1,47,62,96,125,1.01,1.57,2.58,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,22,24,-1,-1,-1,1,1,0,44,68,32,60,Varaždin,Istra 1961,1.17,0.94,1.42,0.77,1.08,1.0,57,32,1.32,1.19,2.51,36,True,True,True,True,False,False,True,Croatia_HNL,,5.57,23%,91%,,,,,,,,,,,,,,,,,2024-03-08 16:00:00
2023-2024,26,0,3,3,5,3,8,3,0,0,0,4,6,8,4,16,15,9,10,44,56,ŠRC Velika Gorica (Velika Gorica),,3,0,6.5,3.75,1.55,1.36,2.15,4.0,2.2,1.62,1.8,2.0,2.0,1.79,1.46,3.05,2.55,1.33,3,0,3,0,0,0,3,1710000600,1863,0,50,0,-1,1,1,1,3,4,0,4,4,2,0,1,0,2,1,1,49,52,113,109,1.4,1.44,2.84,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,16,14,-1,-1,-1,-1,-1,-1,43,73,19,54,Gorica,Hajduk Split,1.5,1.94,1.62,1.92,1.2,2.08,58,27,1.25,1.5,2.75,36,True,True,True,False,False,False,False,Croatia_HNL,,3.44,87%,100%,,,,,,,,,,,,,,,,,2024-03-09 16:10:00
2023-2024,26,3,0,3,6,5,11,1,2,0,0,9,2,4,7,17,10,12,12,54,46,Stadion Kranjčevićeva (Zagreb),,1,2,1.3,5.0,10.0,1.25,1.85,3.25,2.3,1.57,1.65,2.07,2.11,1.64,1.37,2.7,2.85,1.41,3,0,0,3,0,3,0,1709992800,1859,0,45,0,-1,1,1,2,2,4,3,4,7,0,2,1,0,2,1,1,71,56,120,105,1.97,1.12,3.09,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,23,18,-1,-1,-1,1,0,1,46,74,31,74,Lokomotiva Zagreb,Rudeš,1.39,0.11,1.25,0.07,1.32,0.28,54,27,1.53,1.04,2.57,36,True,True,True,False,False,False,False,Croatia_HNL,,2.3,89%,100%,,,,,,,,,,,,,,,,,2024-03-09 14:00:00
2023-2024,26,5,2,7,5,2,7,3,2,0,0,9,4,6,5,23,10,6,19,59,41,Stadion Maksimir (Zagreb),,3,2,1.22,6.0,11.0,1.17,1.57,2.5,2.1,1.68,1.7,2.15,2.03,1.59,1.3,2.31,3.4,1.56,7,2,1,3,1,4,3,1710088200,122,0,43,0,5076,1,1,1,1,4,1,2,5,0,1,3,1,1,4,1,78,65,134,107,2.15,1.33,3.47,2,0,2,0,0,0,1,1,1,0,0,0,0,0,1,16,11,-1,-1,-1,1,0,1,66,74,23,73,Dinamo Zagreb,Slaven Koprivnica,2.33,0.83,2.23,0.92,2.0,1.08,35,27,1.9,1.24,3.14,36,True,True,True,True,True,True,True,Croatia_HNL,,2.3,79%,0%,,,,,,,,,,,,,,,,,2024-03-10 16:30:00
2023-2024,26,3,0,3,5,5,10,1,2,0,0,8,2,7,3,16,5,12,15,45,55,Stadion HNK Rijeka (Rijeka),,1,2,1.53,4.0,5.5,1.25,1.75,2.95,1.83,1.9,1.8,2.25,2.0,1.54,1.33,2.6,3.25,1.45,3,2,0,1,0,1,2,1710079200,1215,0,51,0,6718,1,1,2,3,3,2,5,5,0,1,1,1,1,2,1,62,57,86,104,1.95,0.88,2.83,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,17,32,-1,-1,-1,-1,-1,-1,71,84,29,75,Rijeka,Osijek,2.44,1.39,2.46,0.91,2.12,1.44,30,17,2.15,1.32,3.47,36,True,True,True,False,False,False,False,Croatia_HNL,,11.5,88%,75%,,,,,,,,,,,,,,,,,2024-03-10 14:00:00
2023-2024,27,0,1,1,6,3,9,4,2,0,0,4,4,5,4,12,10,16,20,67,33,Opus Arena (Osijek),,4,2,1.57,4.0,5.5,1.25,1.8,3.0,1.85,1.9,1.61,2.07,2.17,1.67,1.35,2.6,2.95,1.44,1,0,1,0,0,0,1,1710518400,1881,0,58,0,-1,1,1,1,2,5,1,3,6,1,1,3,1,2,4,1,122,47,159,105,1.74,1.14,2.88,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,27,-1,-1,-1,1,0,1,43,77,23,69,Osijek,Varaždin,1.78,1.17,1.86,0.75,1.38,1.08,58,23,1.84,1.34,3.18,36,True,False,False,False,False,False,False,Croatia_HNL,,3.44,45%,0%,,,,,,,,,,,,,,,,,2024-03-15 16:00:00
2023-2024,27,0,1,1,3,7,10,5,2,0,0,3,6,4,4,10,17,17,14,44,56,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",5,2,5.45,3.97,1.53,1.24,1.78,2.9,1.87,1.87,1.82,2.28,1.98,1.53,1.35,2.6,2.95,1.45,1,0,0,0,1,1,0,1710597600,1215,0,46,0,-1,1,1,3,2,0,5,5,5,0,0,5,2,0,7,1,56,81,93,122,1.06,1.64,2.71,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,29,25,-1,-1,-1,-1,-1,-1,38,63,25,71,Slaven Koprivnica,Rijeka,1.0,1.67,1.25,1.75,1.04,2.15,63,38,1.46,1.42,2.88,36,True,False,False,False,False,False,False,Croatia_HNL,,3,86%,100%,,,,,,,,,,,,,,,,,2024-03-16 14:00:00
2023-2024,27,0,3,3,1,9,10,4,0,0,0,0,16,3,5,4,26,16,12,38,62,Stadion Kranjčevićeva (Zagreb),,4,0,20.0,6.2,1.14,1.2,1.62,2.62,2.62,1.44,1.72,2.19,2.0,1.57,1.33,2.38,3.25,1.53,3,0,0,0,3,3,0,1710691800,122,0,50,0,-1,1,1,1,6,0,3,7,3,2,0,2,0,2,2,1,42,108,70,142,0.5,3.22,3.72,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,26,24,-1,-1,-1,1,1,0,50,78,37,69,Rudeš,Dinamo Zagreb,0.39,2.22,0.55,1.73,0.27,2.04,50,23,1.39,1.89,3.28,36,True,True,True,False,False,False,False,Croatia_HNL,,4.61,55%,0%,,,,,,,,,,,,,,,,,2024-03-17 16:10:00
2023-2024,27,1,2,3,4,9,13,3,2,1,0,4,6,4,7,14,20,12,16,57,43,Stadion Poljud (Split),,4,2,1.33,4.33,8.5,1.3,2.0,3.6,2.35,1.55,1.52,1.9,2.3,1.8,1.41,2.9,2.78,1.38,3,0,1,1,1,2,1,1710605400,1859,0,28,0,-1,1,1,1,7,3,2,8,5,2,1,2,1,3,3,1,71,57,128,99,1.31,1.65,2.97,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,29,18,-1,-1,-1,-1,-1,-1,48,56,27,48,Hajduk Split,Lokomotiva Zagreb,1.83,1.44,2.25,1.38,2.12,1.38,52,44,1.61,1.5,3.11,36,True,True,True,False,False,False,True,Croatia_HNL,,0,88%,40%,,,,,,,,,,,,,,,,,2024-03-16 16:10:00
2023-2024,27,0,0,0,8,1,9,0,3,0,0,4,4,5,4,16,8,15,18,64,36,Stadion Aldo Drosina (Pula),,0,3,2.0,3.3,3.75,1.4,2.2,4.2,1.95,1.78,1.8,2.09,2.0,1.66,1.47,3.25,2.5,1.3,0,0,0,0,0,0,0,1710684000,-1,0,21,0,1283,1,1,5,0,3,1,5,4,0,1,0,2,1,2,1,89,41,132,95,1.5,1.09,2.59,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,28,19,-1,-1,-1,-1,-1,-1,29,59,21,80,Istra 1961,Gorica,1.33,0.78,1.25,0.75,1.0,1.15,71,42,1.14,1.29,2.43,36,False,False,False,False,False,False,False,Croatia_HNL,,9.22,55%,0%,,,,,,,,,,,,,,,,,2024-03-17 14:00:00
2023-2024,28,2,4,6,9,2,11,2,2,0,0,6,6,6,1,16,9,11,13,60,40,Stadion Anđelko Herjavec (Varaždin),,2,2,2.17,3.15,2.76,1.3,1.85,3.35,1.7,1.95,1.67,2.13,2.07,1.63,1.4,2.8,2.75,1.38,6,1,2,1,2,3,3,1711806600,1875,0,35,0,-1,1,1,6,2,3,0,8,3,2,0,0,2,2,2,1,78,45,135,100,1.75,1.2,2.95,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,22,20,-1,-1,-1,-1,-1,-1,31,58,27,62,Varaždin,Gorica,1.17,0.78,1.38,0.77,1.15,1.15,70,43,1.3,1.27,2.57,36,True,True,True,True,True,True,True,Croatia_HNL,,11.86,27%,5%,,,,,,,,,,,,,,,,,2024-03-30 13:50:00
2023-2024,28,0,0,0,2,2,4,5,3,0,0,3,3,3,3,8,7,28,21,38,62,Stadion Aldo Drosina (Pula),,5,3,2.69,3.15,2.22,1.28,1.76,3.0,1.62,2.1,1.63,2.07,2.13,1.67,1.36,2.65,2.85,1.42,0,0,0,0,0,0,0,1711723800,-1,0,33,0,-1,1,1,2,2,0,0,4,0,2,1,3,2,3,5,1,77,96,117,157,1.16,1.3,2.46,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,28,-1,-1,-1,-1,-1,-1,44,63,33,75,Istra 1961,Lokomotiva Zagreb,1.33,1.44,1.23,1.5,1.0,1.44,56,37,1.17,1.51,2.68,36,False,False,False,False,False,False,False,Croatia_HNL,,12.66,77%,40%,,,,,,,,,,,,,,,,,2024-03-29 14:50:00
2023-2024,28,0,1,1,2,4,6,4,4,0,0,5,3,9,6,15,10,17,14,60,40,Stadion Poljud (Split),,4,4,2.31,3.23,2.51,1.3,1.85,3.35,1.7,1.95,1.88,2.45,1.92,1.49,1.4,2.88,2.75,1.36,1,0,1,0,0,0,1,1711823400,122,0,41,0,31018,1,1,0,2,2,2,2,4,1,3,3,1,4,4,1,67,53,137,105,1.73,1.17,2.9,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,34,17,-1,-1,-1,-1,-1,-1,52,69,13,53,Hajduk Split,Dinamo Zagreb,1.83,2.22,2.08,1.83,2.04,2.08,48,32,1.59,2.0,3.59,36,True,False,False,False,False,False,False,Croatia_HNL,,13.8,48%,0%,,,,,,,,,,,,,,,,,2024-03-30 18:30:00
2023-2024,28,0,3,3,2,9,11,1,0,0,0,5,8,1,11,6,20,13,13,37,63,Stadion Kranjčevićeva (Zagreb),,1,0,9.33,5.13,1.17,1.17,1.62,2.62,2.1,1.7,1.73,2.23,1.99,1.58,1.29,2.5,3.25,1.5,3,0,1,0,2,2,1,1711814400,1215,0,40,0,920,1,1,0,6,2,3,6,5,0,0,1,0,0,1,1,37,58,109,122,1.01,2.18,3.19,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,30,7,-1,-1,-1,1,1,0,41,69,33,60,Rudeš,Rijeka,0.39,1.67,0.5,1.85,0.26,2.19,60,32,1.31,1.43,2.74,36,True,True,True,False,False,False,False,Croatia_HNL,,10.36,34%,20%,,,,,,,,,,,,,,,,,2024-03-30 16:00:00
2023-2024,28,0,1,1,6,3,9,4,2,0,0,3,5,13,6,19,13,16,12,54,46,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",4,2,2.53,3.23,2.3,1.25,1.72,2.95,1.6,2.1,1.73,2.23,1.99,1.58,1.36,2.6,2.9,1.44,1,0,1,0,0,0,1,1711731600,1864,0,48,0,-1,1,1,3,1,3,2,4,5,2,0,2,2,2,4,1,73,74,120,135,1.75,1.59,3.34,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,38,37,-1,-1,-1,-1,-1,-1,53,69,32,72,Slaven Koprivnica,Osijek,1.0,1.39,1.15,0.83,1.0,1.33,48,32,1.43,1.28,2.71,36,True,False,False,False,False,False,False,Croatia_HNL,,17,60%,100%,,,,,,,,,,,,,,,,,2024-03-29 17:00:00
2023-2024,29,0,1,1,6,4,10,3,2,0,0,6,4,7,4,16,10,11,18,53,47,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",3,2,2.2,3.17,2.7,1.29,1.85,3.2,1.73,2.0,1.7,2.1,2.05,1.65,1.38,2.8,2.8,1.38,1,0,0,0,1,1,0,1712422800,1881,0,45,0,-1,1,1,3,3,3,1,6,4,2,2,1,0,4,1,1,64,37,128,106,1.71,1.07,2.78,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,35,22,-1,-1,-1,-1,-1,-1,37,60,26,70,Slaven Koprivnica,Varaždin,1.0,1.17,1.07,0.92,0.96,1.11,63,41,1.45,1.32,2.77,36,True,False,False,False,False,False,False,Croatia_HNL,,6.46,61%,41%,,,,,,,,,,,,,,,,,2024-04-06 17:00:00
2023-2024,20,2,0,2,7,1,8,3,2,0,0,4,6,8,4,16,11,10,12,61,39,Opus Arena (Osijek),,3,2,1.38,4.5,8.0,1.25,1.78,3.0,2.05,1.72,1.59,1.99,2.28,1.8,1.35,2.6,2.95,1.44,2,2,0,0,0,0,2,1706363400,1864,0,35,0,-1,1,1,4,1,3,0,5,3,1,0,2,2,1,4,1,80,52,159,110,1.63,1.44,3.07,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,37,24,-1,-1,-1,1,0,1,50,65,20,70,Osijek,Rudeš,1.78,0.11,1.8,0.1,1.42,0.21,50,35,1.88,1.02,2.9,36,True,True,False,False,False,False,False,Croatia_HNL,,2.3,74%,0%,,,,,,,,,,,,,,,,,2024-01-27 13:50:00
2023-2024,29,1,0,1,9,2,11,1,1,0,0,5,0,7,4,17,4,17,15,54,46,Stadion HNK Rijeka (Rijeka),,1,1,2.0,3.0,3.8,1.33,2.1,3.6,1.88,1.88,1.63,2.04,2.22,1.76,1.43,3.17,2.77,1.34,1,0,0,1,0,1,0,1712511000,1215,0,40,0,-1,1,1,3,1,6,1,4,7,0,1,1,0,1,1,1,68,51,110,88,1.6,0.63,2.23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16,20,-1,-1,-1,-1,-1,-1,54,79,29,72,Rijeka,Hajduk Split,2.44,1.94,2.5,2.0,2.21,1.96,46,22,2.14,1.5,3.64,36,True,False,False,False,False,False,False,Croatia_HNL,,5.75,56%,0%,,,,,,,,,,,,,,,,,2024-04-07 17:30:00
2023-2024,29,4,1,5,4,1,5,0,4,0,0,7,4,7,3,18,9,8,12,70,30,Stadion Maksimir (Zagreb),,0,4,1.2,6.5,8.0,1.22,1.7,2.62,2.3,1.55,1.73,2.19,2.0,1.57,1.3,2.4,3.2,1.5,5,2,1,2,0,2,3,1712502000,122,0,36,0,-1,1,1,0,1,4,0,1,4,0,1,0,3,1,3,1,114,42,155,70,2.2,1.03,3.23,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,14,16,-1,-1,-1,-1,-1,-1,57,68,25,68,Dinamo Zagreb,Istra 1961,2.33,0.94,2.29,0.79,2.11,1.0,43,33,1.92,1.22,3.14,36,True,True,True,True,True,False,True,Croatia_HNL,,4.61,37%,0%,,,,,,,,,,,,,,,,,2024-04-07 15:00:00
2023-2024,29,1,1,2,9,2,11,2,3,0,1,3,4,7,4,14,9,12,23,61,39,Stadion Kranjčevićeva (Zagreb),,2,4,1.59,3.4,4.59,1.36,2.15,3.6,2.1,1.67,1.59,2.0,2.16,1.73,1.44,3.0,2.6,1.33,2,1,0,0,1,1,1,1712415000,-1,0,45,0,-1,1,1,5,2,4,0,7,4,1,0,1,4,1,5,1,78,43,135,106,1.42,1.11,2.53,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,19,23,-1,-1,-1,-1,-1,-1,38,68,26,71,Lokomotiva Zagreb,Gorica,1.39,0.78,1.38,0.93,1.43,1.21,63,33,1.57,1.27,2.84,36,True,True,False,False,False,False,True,Croatia_HNL,,8.05,43%,0%,,,,,,,,,,,,,,,,,2024-04-06 14:50:00
2023-2024,30,0,2,2,4,9,13,1,2,0,0,7,5,5,6,18,16,14,17,51,49,Stadion Anđelko Herjavec (Varaždin),,1,2,2.76,3.18,2.42,1.28,1.9,3.15,1.72,2.07,1.48,1.82,2.55,1.97,1.38,2.91,2.97,1.39,2,0,1,0,1,1,1,1713019800,1859,0,49,0,-1,1,1,1,2,3,7,3,10,1,1,0,1,2,1,1,65,61,107,104,1.72,1.49,3.21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,35,30,-1,-1,-1,1,1,0,48,66,42,62,Varaždin,Lokomotiva Zagreb,1.17,1.44,1.29,1.47,1.18,1.41,52,35,1.33,1.49,2.82,36,True,True,False,False,False,False,False,Croatia_HNL,,1.23,27%,7%,,,,,,,,,,,,,,,,,2024-04-13 14:50:00
2023-2024,30,0,2,2,4,7,11,2,3,0,0,2,8,3,5,7,21,15,9,37,63,ŠRC Velika Gorica (Velika Gorica),,2,3,8.0,4.75,1.3,1.2,1.68,2.65,2.0,1.73,2.0,2.21,1.8,1.63,1.32,2.45,3.15,1.48,2,0,1,0,1,1,1,1713027600,122,0,52,0,4000,1,1,2,3,2,4,5,6,1,1,1,2,2,3,1,42,89,98,117,0.77,2.02,2.8,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,21,26,-1,-1,-1,-1,-1,-1,59,78,22,60,Gorica,Dinamo Zagreb,1.5,2.22,1.5,1.92,1.21,2.14,41,22,1.26,1.94,3.2,36,True,True,False,False,False,False,False,Croatia_HNL,,2.3,42%,0%,,,,,,,,,,,,,,,,,2024-04-13 17:00:00
2023-2024,30,0,2,2,3,2,5,2,2,0,0,3,4,5,5,12,9,17,18,43,57,Stadion Aldo Drosina (Pula),,2,2,5.45,3.74,1.62,1.33,2.11,3.65,2.06,1.68,1.98,2.14,1.82,1.68,1.44,3.04,2.67,1.35,2,0,1,0,1,1,1,1713114000,1215,0,32,0,5228,1,1,3,1,0,1,4,1,0,1,2,1,1,3,1,66,63,103,124,1.2,1.32,2.52,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,22,20,-1,-1,-1,1,1,1,33,61,18,72,Istra 1961,Rijeka,1.33,1.67,1.21,1.93,0.97,2.24,68,40,1.17,1.49,2.66,36,True,True,False,False,False,False,False,Croatia_HNL,,5.75,41%,0%,,,,,,,,,,,,,,,,,2024-04-14 17:00:00
2023-2024,30,1,2,3,6,2,8,2,3,0,0,7,6,6,5,17,17,11,23,55,45,Stadion Poljud (Split),,2,3,1.52,3.83,5.85,1.32,2.0,3.4,2.1,1.65,1.65,2.07,2.11,1.64,1.42,2.9,2.65,1.35,3,1,2,0,0,0,3,1713105000,1864,0,39,0,-1,1,1,3,0,3,2,3,5,0,0,2,3,0,5,1,51,45,106,118,1.68,1.45,3.14,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,28,21,-1,-1,-1,-1,-1,-1,54,65,22,61,Hajduk Split,Osijek,1.83,1.39,1.93,1.14,1.9,1.45,47,36,1.6,1.35,2.95,36,True,True,True,False,False,False,True,Croatia_HNL,,6.91,50%,0%,,,,,,,,,,,,,,,,,2024-04-14 14:30:00
2023-2024,30,1,3,4,6,7,13,3,3,0,0,8,5,4,6,17,12,18,17,45,55,Igralište NK Rudeš (Zagreb),"Rudeška cesta 25, Zagreb",3,3,3.6,3.2,1.82,1.27,1.85,3.0,1.72,2.0,1.73,2.23,1.99,1.58,1.38,2.7,2.85,1.42,4,1,0,0,3,3,1,1712934000,1861,0,47,0,-1,1,1,0,2,6,5,2,11,2,0,1,3,2,4,1,57,58,111,105,1.74,1.47,3.21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,28,18,-1,-1,-1,1,2,0,68,83,47,72,Rudeš,Slaven Koprivnica,0.39,0.83,0.43,0.86,0.24,0.93,32,18,1.32,1.25,2.57,36,True,True,True,True,False,False,True,Croatia_HNL,,4.61,46%,0%,,,,,,,,,,,,,,,,,2024-04-12 15:00:00
2023-2024,31,0,2,2,0,8,8,1,3,0,0,0,7,9,6,11,24,10,17,45,55,Igralište NK Rudeš (Zagreb),"Rudeška cesta 25, Zagreb",1,3,4.38,3.59,1.72,1.27,1.9,3.05,1.8,1.9,1.5,1.83,2.5,1.96,1.38,2.7,2.8,1.4,2,0,1,0,1,1,1,1713798000,1881,0,47,0,-1,1,1,0,5,0,3,5,3,0,1,1,2,1,3,1,66,85,120,119,1.06,1.93,2.98,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,29,20,-1,-1,-1,-1,-1,-1,50,74,34,67,Rudeš,Varaždin,0.39,1.17,0.4,1.0,0.23,1.1,50,27,1.35,1.26,2.61,36,True,True,False,False,False,False,False,Croatia_HNL,,10.36,49%,75%,,,,,,,,,,,,,,,,,2024-04-22 15:00:00
2023-2024,31,0,1,1,5,6,11,2,2,0,0,5,5,5,8,15,18,15,12,37,63,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",2,2,5.25,3.88,1.56,1.25,1.8,3.0,1.88,1.82,1.73,1.92,2.0,1.88,1.37,2.86,3.02,1.41,1,0,1,0,0,0,1,1713633000,1863,0,37,0,-1,1,1,2,4,3,2,6,5,1,0,1,2,1,3,1,56,70,103,128,1.39,1.68,3.08,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,21,31,-1,-1,-1,-1,-1,-1,30,57,24,64,Slaven Koprivnica,Hajduk Split,1.0,1.94,1.0,1.87,1.0,1.83,70,43,1.47,1.44,2.91,36,True,False,False,False,False,False,False,Croatia_HNL,,11.59,86%,100%,,,,,,,,,,,,,,,,,2024-04-20 17:10:00
2023-2024,31,1,2,3,4,2,6,1,4,1,0,7,6,3,5,15,12,21,21,48,52,Opus Arena (Osijek),,3,4,1.55,3.71,5.74,1.35,2.1,3.77,2.09,1.7,1.73,2.02,2.0,1.78,1.42,3.16,2.78,1.34,3,1,1,0,1,1,2,1713625200,1857,0,47,0,-1,1,1,2,1,2,1,3,3,2,2,0,2,4,2,1,92,55,120,97,1.79,1.52,3.31,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,37,19,-1,-1,-1,-1,-1,-1,50,73,30,70,Osijek,Istra 1961,1.78,0.94,1.73,0.73,1.5,0.93,50,27,1.84,1.21,3.05,36,True,True,True,False,False,False,True,Croatia_HNL,,6.91,31%,40%,,,,,,,,,,,,,,,,,2024-04-20 15:00:00
2023-2024,31,3,0,3,7,1,8,3,3,0,0,7,3,9,2,29,7,11,12,63,37,Stadion HNK Rijeka (Rijeka),,3,3,1.22,6.0,12.0,1.17,1.55,2.35,2.0,1.72,2.0,2.01,1.8,1.79,1.27,2.3,3.4,1.55,3,0,0,3,0,3,0,1713720600,1215,0,30,0,7103,1,1,3,0,4,1,3,5,1,1,2,2,2,4,1,94,38,153,86,2.19,0.81,3.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,24,17,-1,-1,-1,-1,-1,-1,50,67,27,70,Rijeka,Gorica,2.44,0.78,2.53,0.93,2.27,1.17,50,34,2.1,1.26,3.36,36,True,True,True,False,False,False,False,Croatia_HNL,,9.22,46%,20%,,,,,,,,,,,,,,,,,2024-04-21 17:30:00
2023-2024,4,0,3,3,12,1,13,2,3,0,0,5,7,13,3,26,12,13,20,65,35,Stadion Maksimir (Zagreb),,2,3,1.22,6.0,12.0,1.22,1.57,2.85,2.15,1.65,1.57,1.99,2.19,1.73,1.3,2.5,3.25,1.48,3,0,2,0,1,1,2,1706025600,1859,0,39,0,2832,1,1,6,1,6,0,7,6,1,2,1,1,3,2,1,82,35,133,103,2.08,1.39,3.47,0,0,0,0,0,0,1,1,0,2,0,1,1,1,1,20,16,-1,-1,-1,-1,-1,-1,50,56,11,56,Dinamo Zagreb,Lokomotiva Zagreb,2.33,1.44,2.22,1.0,2.0,1.17,50,45,1.9,1.49,3.39,36,True,True,True,False,False,False,False,Croatia_HNL,,3.44,80%,0%,,,,,,,,,,,,,,,,,2024-01-23 16:00:00
