season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over35,pinnacle_ft_over25,pinnacle_ft_over15,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_ft_x,pinnacle_ft_2,pinnacle_ft_1,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_1st_half_over05,pinnacle_1st_half_under05,date
2020-2021,3,1,0,1,4,6,10,2,2,0,0,8,5,2,13,10,18,11,15,52,48,MCH Arena (Herning),,2,2,1.71,3.65,4.75,1.25,1.8,3.0,1.71,2.05,1.43,1.87,2.63,1.87,1.3,2.63,3.25,1.44,1,1,0,0,0,0,1,1601132400,955,0,0,0,-1,1,1,1,4,3,2,5,5,1,2,1,0,3,1,1,67,69,119,119,1.68,1.98,3.67,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,50,Midtjylland,Randers,2.38,1.19,3.0,3.0,1.5,2.0,50,50,1.87,1.93,3.8,32,True,False,False,False,False,False,False,Denmark_Superliga,,8.05,93%,75%,,,,,,,,,,,,,,,,,2020-09-26 15:00:00
2020-2021,3,4,2,6,1,10,11,1,2,0,0,5,4,5,17,10,21,12,10,38,62,Ceres Park & Arena (Århus),,1,2,2.02,3.3,3.38,1.26,1.86,3.15,1.67,2.14,1.45,1.85,2.64,1.95,1.33,2.8,3.05,1.42,6,2,1,2,1,3,3,1601208000,2516,0,50,0,-1,1,1,1,6,0,4,7,4,1,2,0,0,3,0,1,26,61,81,104,1.18,2.04,3.22,0,0,0,0,0,0,1,1,1,1,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,AGF,OB,1.71,1.06,3.0,0.0,2.0,2.0,0,0,1.96,0.0,1.96,32,True,True,True,True,True,True,True,Denmark_Superliga,,12.75,77%,37%,,,,,,,,,,,,,,,,,2020-09-27 12:00:00
2020-2021,3,3,1,4,4,7,11,4,0,0,0,5,5,8,4,13,9,19,17,42,58,Sydbank Park (Haderslev),,4,0,3.1,3.5,2.2,1.28,1.87,3.25,1.71,2.05,1.43,1.7,2.63,2.0,1.35,2.57,3.0,1.45,4,1,0,2,1,3,1,1601208000,2519,0,0,0,-1,1,1,4,4,0,3,8,3,4,0,0,0,4,0,1,18,46,71,116,1.3,1.26,2.57,1,1,1,1,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,0,SønderjyskE,AaB,1.63,1.12,3.0,1.0,1.5,2.0,100,50,1.38,1.39,2.77,32,True,True,True,True,False,False,True,Denmark_Superliga,,14.99,82%,40%,,,,,,,,,,,,,,,,,2020-09-27 12:00:00
2020-2021,3,2,1,3,5,5,10,1,1,0,0,3,6,7,8,10,14,13,10,55,45,Brøndby Stadion (Brøndby),,1,1,1.45,4.35,6.65,1.2,1.65,2.65,1.77,1.95,1.43,1.68,2.63,2.1,1.29,2.36,3.32,1.52,3,2,0,0,1,1,2,1601215200,2517,0,50,0,-1,1,1,3,5,2,0,8,2,0,0,1,1,0,2,1,53,57,108,118,1.23,1.72,2.96,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Brøndby,Horsens,2.13,0.63,3.0,0.0,3.0,0.0,50,50,1.57,1.03,2.6,32,True,True,True,False,False,False,True,Denmark_Superliga,,,,,,,,,,,,,,,,,,,,,2020-09-27 14:00:00
2020-2021,3,2,2,4,5,0,5,2,3,0,0,8,4,16,3,24,7,16,18,52,48,Vejle Stadion (Vejle),,2,3,4.1,3.75,1.8,1.21,1.69,2.75,1.65,2.15,1.5,1.7,2.53,2.0,1.32,2.46,3.15,1.49,4,0,1,2,1,3,1,1601222400,-1,0,100,0,-1,1,1,4,0,1,0,4,1,0,0,2,3,0,5,1,48,26,101,95,2.41,0.92,3.34,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,Vejle,København,1.38,1.5,3.0,0.0,1.5,0.0,0,0,1.54,1.78,3.32,32,True,True,True,True,False,False,True,Denmark_Superliga,,13.87,88%,13%,,,,,,,,,,,,,,,,,2020-09-27 16:00:00
2020-2021,3,4,1,5,7,3,10,1,2,0,0,10,4,15,4,25,8,10,5,49,51,Right to Dream Park (Farum),,1,2,1.71,4.0,4.35,1.16,1.54,2.35,1.54,2.35,1.47,1.9,2.59,1.9,1.28,2.25,3.5,1.57,5,0,1,4,0,4,1,1601312400,986,0,0,0,-1,1,1,4,2,3,1,6,4,0,1,1,1,1,2,1,54,38,100,108,2.66,1.07,3.73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,50,Nordsjælland,Lyngby,1.75,1.0,0.0,0.0,0.5,0.5,50,50,0.0,0.74,0.74,32,True,True,True,True,True,False,True,Denmark_Superliga,,6.4,90%,4%,,,,,,,,,,,,,,,,,2020-09-28 17:00:00
2020-2021,4,1,2,3,7,5,12,0,1,0,0,7,6,10,7,17,13,6,9,53,47,Cepheus Park Randers (Randers),,0,1,2.75,3.45,2.45,1.23,1.74,2.85,1.61,2.2,1.43,1.67,2.63,2.1,1.34,2.53,3.05,1.46,3,0,1,1,1,2,1,1601658000,2517,0,100,0,-1,1,1,3,2,4,3,5,7,0,0,0,1,0,1,1,53,44,112,102,1.95,1.56,3.51,0,0,0,0,0,0,1,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,50,Randers,Brøndby,1.31,1.69,1.0,3.0,1.33,3.0,50,0,2.1,1.24,3.34,32,True,True,True,False,False,False,True,Denmark_Superliga,,7,80%,41%,,,,,,,,,,,,,,,,,2020-10-02 17:00:00
2020-2021,4,0,1,1,4,6,10,0,5,1,0,2,8,3,9,5,17,7,23,39,61,Nature Energy Park (Odense),,2,5,1.87,3.75,3.85,1.19,1.62,2.55,1.57,2.3,1.55,1.9,2.3,1.9,1.3,2.37,3.4,1.53,1,0,0,0,1,1,0,1601812800,3647,0,100,0,-1,1,1,2,1,2,5,3,7,1,2,0,3,3,3,1,32,44,90,84,0.7,1.95,2.65,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,75,75,OB,Vejle,1.63,1.0,2.0,0.0,1.33,1.33,25,0,1.64,0.91,2.55,32,True,False,False,False,False,False,False,Denmark_Superliga,,14.99,59%,40%,,,,,,,,,,,,,,,,,2020-10-04 12:00:00
2020-2021,4,2,2,4,3,7,10,2,2,1,0,4,9,8,10,12,19,9,11,52,48,Lyngby Stadion (Lyngby),,4,2,3.15,3.45,2.2,1.24,1.77,2.95,1.65,2.15,1.5,1.85,2.4,1.95,1.33,2.62,3.25,1.44,4,1,1,1,1,2,2,1601812800,-1,0,50,0,300,1,1,0,2,3,5,2,8,2,0,1,2,2,3,1,45,42,89,87,1.37,2.13,3.49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,50,Lyngby,SønderjyskE,0.63,1.13,1.0,0.0,0.33,2.0,50,50,0.99,1.06,2.05,32,True,True,True,True,False,False,True,Denmark_Superliga,,1.01,92%,100%,,,,,,,,,,,,,,,,,2020-10-04 12:00:00
2020-2021,4,1,1,2,7,5,12,2,2,0,0,3,6,4,4,7,10,17,17,56,44,Aalborg Portland Park (Aalborg),,2,2,2.64,3.6,2.5,1.18,1.7,2.5,1.53,2.37,1.36,1.62,2.9,2.2,1.3,2.37,3.4,1.53,2,0,1,1,0,1,1,1601820000,-1,0,50,0,-1,1,1,4,0,3,5,4,8,1,0,1,2,1,3,1,55,31,108,102,1.06,1.29,2.35,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,0,AaB,AGF,1.75,1.25,3.0,1.0,1.33,2.33,100,50,2.26,0.9,3.16,33,True,True,False,False,False,False,True,Denmark_Superliga,,1.01,90%,100%,,,,,,,,,,,,,,,,,2020-10-04 14:00:00
2020-2021,4,2,2,4,9,9,18,3,1,0,0,6,9,9,19,15,28,13,7,41,59,CASA Arena Horsens (Horsens),,3,1,6.5,4.15,1.49,1.21,1.67,2.7,1.77,1.95,1.43,1.57,2.63,2.25,1.3,2.5,3.4,1.5,4,2,2,0,0,0,4,1601827200,-1,0,0,0,-1,1,1,4,4,5,5,8,10,1,0,2,1,1,3,1,54,62,87,114,1.75,2.83,4.59,1,0,1,0,0,0,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,0,0,Horsens,Midtjylland,0.88,1.38,0.0,0.0,0.0,2.0,50,0,1.85,1.66,3.51,32,True,True,True,True,False,False,True,Denmark_Superliga,,1.01,81%,40%,,,,,,,,,,,,,,,,,2020-10-04 16:00:00
2020-2021,4,3,2,5,5,3,8,2,1,0,0,12,7,18,4,30,11,9,20,60,40,Telia Parken (København),,2,1,1.91,3.9,3.45,1.15,1.5,2.25,1.48,2.5,1.48,1.9,2.5,1.9,1.25,2.2,3.75,1.61,5,2,1,1,1,2,3,1601834400,55,0,100,0,-1,1,1,1,2,4,1,3,5,0,0,2,1,0,3,1,57,22,113,65,3.13,1.35,4.48,1,0,1,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,75,75,København,Nordsjælland,1.94,0.94,0.0,0.5,0.33,1.33,25,0,1.95,0.97,2.92,32,True,True,True,True,True,False,True,Denmark_Superliga,,6.93,82%,37%,,,,,,,,,,,,,,,,,2020-10-04 18:00:00
2020-2021,5,1,2,3,4,2,6,0,1,0,0,4,6,9,5,13,11,8,12,60,40,Telia Parken (København),,0,1,1.74,3.9,4.25,1.2,1.65,2.6,1.61,2.2,1.55,1.85,2.3,1.95,1.33,2.5,3.25,1.5,3,0,2,1,0,1,2,1603036800,974,0,75,0,-1,1,1,3,0,1,2,3,3,0,0,0,1,0,1,1,57,48,140,92,1.53,1.47,2.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,50,75,København,AaB,1.94,1.12,1.5,0.5,1.0,1.25,25,25,2.54,1.33,3.87,32,True,True,True,False,False,False,True,Denmark_Superliga,,6.93,75%,40%,,,,,,,,,,,,,,,,,2020-10-18 16:00:00
2020-2021,5,3,1,4,10,7,17,2,5,0,0,10,4,15,4,25,8,5,17,66,34,MCH Arena (Herning),,2,5,1.69,3.85,4.75,1.24,1.77,2.95,1.74,2.0,1.43,1.65,2.7,2.1,1.33,2.5,3.25,1.5,4,0,1,3,0,3,1,1602943200,955,0,50,0,-1,1,1,7,3,3,4,10,7,1,1,1,4,2,5,1,77,28,127,66,2.83,0.99,3.82,1,0,0,0,1,0,1,1,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,100,Midtjylland,OB,2.38,1.06,3.0,0.0,1.75,1.0,50,50,1.78,2.04,3.82,32,True,True,True,True,False,False,True,Denmark_Superliga,,11.41,76%,40%,,,,,,,,,,,,,,,,,2020-10-17 14:00:00
2020-2021,5,3,0,3,4,1,5,1,3,0,1,8,2,14,7,22,9,12,15,52,48,Ceres Park & Arena (Århus),,1,5,1.49,4.4,6.05,1.2,1.67,2.7,1.77,1.95,1.34,1.65,3.1,2.1,1.33,2.63,3.25,1.44,3,1,0,2,0,2,1,1603022400,2516,0,75,0,-1,1,1,2,1,2,0,3,2,0,1,1,3,1,4,1,57,31,121,74,2.36,0.94,3.3,0,1,0,0,0,1,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,75,75,AGF,Horsens,1.71,0.63,3.0,0.0,2.0,0.25,25,25,1.57,1.38,2.95,32,True,True,True,False,False,False,False,Denmark_Superliga,,12.75,66%,51%,,,,,,,,,,,,,,,,,2020-10-18 12:00:00
2020-2021,5,2,0,2,4,6,10,1,0,0,0,5,2,5,13,10,15,4,13,35,65,Sydbank Park (Haderslev),,1,0,3.0,3.35,2.35,1.24,1.77,2.95,1.61,2.2,1.4,1.67,2.7,2.1,1.36,2.63,3.0,1.44,2,0,0,2,0,2,0,1603029600,2519,0,75,0,350,1,1,3,3,1,3,6,4,0,0,1,0,0,1,1,29,46,84,135,1.2,1.43,2.63,0,0,0,0,0,0,1,1,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,25,75,SønderjyskE,Brøndby,1.63,1.69,3.0,3.0,1.75,3.0,25,0,1.34,1.4,2.74,32,True,True,False,False,False,False,False,Denmark_Superliga,,13.87,57%,20%,,,,,,,,,,,,,,,,,2020-10-18 14:00:00
2020-2021,5,1,0,1,11,3,14,4,3,0,0,3,3,8,3,11,6,17,7,53,47,Right to Dream Park (Farum),,4,3,2.3,3.7,2.8,1.18,1.61,2.55,1.53,2.4,1.38,1.57,2.88,2.25,1.33,2.5,3.25,1.5,1,0,0,1,0,1,0,1603126800,986,0,50,0,-1,1,1,6,1,5,2,7,7,1,1,3,2,2,5,1,57,39,110,117,1.32,0.89,2.21,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,0,75,Nordsjælland,Randers,1.75,1.19,3.0,1.5,1.0,1.0,25,25,2.66,1.96,4.62,32,True,False,False,False,False,False,False,Denmark_Superliga,,4.99,85%,4%,,,,,,,,,,,,,,,,,2020-10-19 17:00:00
2020-2021,5,3,2,5,6,5,11,1,2,0,1,7,3,8,3,15,6,11,10,58,42,Vejle Stadion (Vejle),,1,3,1.69,3.9,4.55,1.24,1.77,2.95,1.74,2.0,1.57,1.85,2.25,1.95,1.33,2.63,3.25,1.44,5,1,1,2,1,3,2,1603022400,3647,0,75,0,-1,1,1,2,1,4,4,3,8,1,1,0,2,2,2,1,59,27,108,79,1.87,0.79,2.66,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,0,100,Vejle,Lyngby,1.38,1.0,2.0,0.0,1.75,0.5,25,25,1.98,0.91,2.89,32,True,True,True,True,True,False,True,Denmark_Superliga,,14.99,50%,30%,,,,,,,,,,,,,,,,,2020-10-18 12:00:00
2020-2021,6,2,3,5,2,8,10,5,3,1,0,7,8,7,8,14,16,12,18,44,56,Brøndby Stadion (Brøndby),,6,3,3.3,3.45,2.15,1.24,1.77,2.95,1.65,2.15,1.27,1.57,3.4,2.25,1.36,2.75,3.0,1.4,5,1,0,1,3,4,1,1603555200,955,0,75,0,-1,1,1,1,4,1,4,5,5,3,1,3,2,4,5,1,35,54,85,134,1.63,1.97,3.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,75,75,Brøndby,Midtjylland,2.13,1.38,3.0,0.5,2.4,2.0,25,0,1.4,2.24,3.64,32,True,True,True,True,True,False,True,Denmark_Superliga,,,,,,,,,,,,,,,,,,,,,2020-10-24 16:00:00
2020-2021,6,0,1,1,2,1,3,5,5,1,1,3,5,7,6,10,11,13,13,45,55,Ceres Park & Arena (Århus),,6,6,2.3,3.6,2.8,1.18,1.6,2.5,1.5,2.5,1.65,1.85,2.1,1.95,1.3,2.38,3.4,1.53,1,0,1,0,0,0,1,1603645200,55,0,84,0,-1,1,1,2,0,0,1,2,1,2,3,4,3,5,7,1,42,54,118,168,1.16,1.46,2.62,0,1,0,1,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,59,100,AGF,København,1.71,1.5,3.0,0.5,2.2,0.8,0,0,1.83,1.35,3.18,32,True,False,False,False,False,False,False,Denmark_Superliga,,8.05,93%,100%,,,,,,,,,,,,,,,,,2020-10-25 17:00:00
2020-2021,6,1,2,3,8,1,9,1,4,0,1,4,3,19,2,23,5,9,8,66,34,Cepheus Park Randers (Randers),,1,5,2.1,3.6,3.3,1.23,1.74,2.9,1.62,2.15,1.43,1.57,2.63,2.25,1.36,2.63,3.0,1.44,3,1,2,0,0,0,3,1603638000,2519,0,100,0,-1,1,1,2,0,6,1,2,7,1,3,0,2,4,2,1,130,11,141,72,2.66,0.62,3.28,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,25,75,Randers,SønderjyskE,1.31,1.13,0.5,0.5,0.8,2.0,25,0,2.02,1.59,3.61,32,True,True,True,False,False,False,True,Denmark_Superliga,,8.01,33%,100%,,,,,,,,,,,,,,,,,2020-10-25 15:00:00
2020-2021,6,1,1,2,5,17,22,2,1,0,0,5,6,4,15,9,21,15,11,37,63,CASA Arena Horsens (Horsens),,2,1,3.6,3.9,1.91,1.19,1.62,2.55,1.57,2.25,1.3,1.65,3.3,2.1,1.3,2.38,3.4,1.53,2,1,0,0,1,1,1,1603630800,-1,0,75,0,300,1,1,3,3,2,13,6,15,1,0,1,1,1,2,1,48,69,79,112,1.27,2.24,3.51,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,100,59,59,Horsens,Nordsjælland,0.88,0.94,0.5,0.33,0.2,1.4,17,0,1.8,1.1,2.9,32,True,True,False,False,False,False,True,Denmark_Superliga,,4,91%,100%,,,,,,,,,,,,,,,,,2020-10-25 13:00:00
2020-2021,6,1,3,4,6,5,11,2,3,0,0,3,7,4,5,7,12,10,15,53,47,Aalborg Portland Park (Aalborg),,2,3,1.8,3.7,4.25,1.22,1.71,2.8,1.65,2.15,1.43,1.67,2.63,2.1,1.33,2.5,3.25,1.5,4,1,1,0,2,2,2,1603735200,3647,0,50,0,300,1,1,1,1,5,4,2,9,2,1,0,2,3,2,1,60,68,88,86,1.09,1.74,2.83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,50,25,50,AaB,Vejle,1.75,1.0,2.0,1.5,1.6,2.0,75,50,1.66,1.43,3.09,32,True,True,True,True,False,False,True,Denmark_Superliga,,4,95%,0%,,,,,,,,,,,,,,,,,2020-10-26 18:00:00
2020-2021,6,0,3,3,3,5,8,1,2,0,0,5,7,6,6,11,13,12,11,63,37,Lyngby Stadion (Lyngby),,1,2,4.3,3.95,1.74,1.2,1.65,2.65,1.62,2.15,1.43,1.98,2.63,1.83,1.36,2.63,3.0,1.44,3,0,2,0,1,1,2,1603472400,2523,0,75,0,300,1,1,2,4,1,1,6,2,0,2,1,0,2,1,1,51,32,128,89,1.43,1.55,2.97,0,0,0,0,0,0,1,1,0,1,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,50,75,Lyngby,OB,0.63,1.06,1.0,0.0,0.4,0.8,25,25,1.18,1.52,2.7,32,True,True,True,False,False,False,False,Denmark_Superliga,,3,94%,98%,,,,,,,,,,,,,,,,,2020-10-23 17:00:00
2020-2021,7,4,2,6,1,4,5,2,2,1,0,4,7,7,7,11,14,7,16,49,51,Telia Parken (København),,3,2,1.27,6.0,10.0,1.17,1.56,2.4,1.95,1.8,1.62,1.98,2.2,1.83,1.25,2.2,3.75,1.62,6,2,0,2,2,4,2,1604242800,55,0,84,0,-1,1,1,0,2,1,2,2,3,0,0,3,2,0,5,1,54,46,106,89,1.37,1.71,3.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,84,67,100,København,Lyngby,1.94,1.0,1.0,0.0,1.17,0.33,17,17,2.2,0.87,3.07,32,True,True,True,True,True,True,True,Denmark_Superliga,,12.75,87%,70%,,,,,,,,,,,,,,,,,2020-11-01 15:00:00
2020-2021,7,1,1,2,1,7,8,3,3,0,0,3,3,11,4,14,7,17,19,48,52,Sydbank Park (Haderslev),,3,3,3.3,3.5,2.15,1.24,1.77,2.95,1.65,2.15,1.5,1.8,2.4,1.91,1.33,2.63,3.25,1.44,2,1,1,0,0,0,2,1604340000,-1,0,67,0,300,1,1,1,3,0,4,4,4,2,0,1,3,2,4,1,32,60,71,125,1.32,1.1,2.42,1,0,1,0,0,0,1,1,0,0,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,100,0,42,SønderjyskE,AGF,1.63,1.25,3.0,1.0,2.17,1.83,84,0,1.29,1.09,2.38,32,True,True,False,False,False,False,True,Denmark_Superliga,,14.99,81%,20%,,,,,,,,,,,,,,,,,2020-11-02 18:00:00
2020-2021,7,1,0,1,3,2,5,1,1,0,1,3,4,6,9,9,13,16,19,56,44,Nature Energy Park (Odense),,1,3,1.61,3.95,5.5,1.24,1.77,2.9,1.77,2.0,1.38,1.68,2.88,2.12,1.37,2.8,3.24,1.47,1,1,0,0,0,0,1,1604235600,2523,0,50,0,300,1,1,3,0,0,2,3,2,0,0,1,2,0,3,1,39,46,124,98,1.08,1.44,2.52,0,0,0,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,67,33,50,OB,Horsens,1.63,0.63,1.33,0.0,1.17,0.33,50,33,1.33,1.23,2.56,32,True,False,False,False,False,False,False,Denmark_Superliga,,16.11,82%,75%,,,,,,,,,,,,,,,,,2020-11-01 13:00:00
2020-2021,7,4,1,5,3,7,10,0,1,0,0,10,6,13,12,23,18,20,10,44,56,Right to Dream Park (Farum),,0,1,3.15,3.65,2.15,1.15,1.53,2.35,1.48,2.55,1.27,1.49,3.55,2.5,1.31,2.4,3.25,1.51,5,2,1,2,0,2,3,1604156400,986,0,59,0,300,1,1,3,1,0,6,4,6,0,1,0,0,1,0,1,28,50,75,99,2.34,1.92,4.26,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,75,17,59,Nordsjælland,Midtjylland,1.75,1.38,3.0,1.33,1.33,2.17,42,25,1.99,2.15,4.14,32,True,True,True,True,True,False,True,Denmark_Superliga,,8.63,90%,59%,,,,,,,,,,,,,,,,,2020-10-31 15:00:00
2020-2021,7,2,1,3,4,3,7,2,1,0,0,9,5,7,7,16,12,16,10,47,53,Aalborg Portland Park (Aalborg),,2,1,2.2,3.5,3.2,1.22,1.74,2.85,1.61,2.25,1.3,1.57,3.3,2.25,1.3,2.5,3.4,1.5,3,1,1,1,0,1,2,1604250000,974,0,67,0,-1,1,1,3,1,1,2,4,3,1,0,1,1,1,2,1,28,27,104,129,1.85,1.32,3.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,33,67,AaB,Brøndby,1.75,1.69,1.33,2.0,1.33,2.0,50,17,1.47,1.41,2.88,32,True,True,True,False,False,False,True,Denmark_Superliga,,8.99,94%,100%,,,,,,,,,,,,,,,,,2020-11-01 17:00:00
2020-2021,7,0,3,3,4,7,11,5,2,0,0,2,6,6,14,8,20,12,19,53,47,Vejle Stadion (Vejle),,5,2,2.35,3.35,3.0,1.26,1.83,3.1,1.67,2.15,1.35,1.62,3.05,2.2,1.34,2.51,3.07,1.47,3,0,0,0,3,3,0,1604080800,2521,0,50,0,-1,1,1,3,5,1,2,8,3,1,1,4,1,2,5,1,44,58,106,117,0.98,2.1,3.08,0,2,0,2,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,67,17,67,Vejle,Randers,1.38,1.19,2.33,1.0,2.17,0.67,34,34,1.94,1.6,3.54,32,True,True,True,False,False,False,False,Denmark_Superliga,,6.93,100%,100%,,,,,,,,,,,,,,,,,2020-10-30 18:00:00
2020-2021,8,3,1,4,2,2,4,1,1,0,0,5,2,5,2,10,4,7,18,57,43,Brøndby Stadion (Brøndby),,1,1,2.15,3.5,3.3,1.21,1.71,2.75,1.59,2.25,1.48,1.73,2.5,2.0,1.33,2.46,3.15,1.48,4,1,0,2,1,3,1,1604847600,2517,0,84,0,-1,1,1,2,1,0,1,3,1,0,0,1,1,0,2,1,37,46,80,77,1.25,0.73,1.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,67,100,Brøndby,OB,2.13,1.06,2.0,1.0,1.71,1.43,0,0,1.48,1.53,3.01,32,True,True,True,True,False,False,True,Denmark_Superliga,,,,,,,,,,,,,,,,,,,,,2020-11-08 15:00:00
2020-2021,8,4,0,4,5,2,7,1,3,0,1,6,0,11,3,17,3,9,11,67,33,MCH Arena (Herning),,1,4,1.83,3.8,3.9,1.21,1.71,2.75,1.62,2.2,1.55,1.85,2.3,1.85,1.33,2.5,3.1,1.47,4,2,0,2,0,2,2,1604854800,955,0,50,0,250,1,1,2,2,3,0,4,3,0,2,1,2,2,3,1,71,39,142,56,2.01,0.48,2.49,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,17,100,Midtjylland,København,2.38,1.5,3.0,1.33,1.86,1.43,50,50,2.13,1.39,3.52,32,True,True,True,True,False,False,False,Denmark_Superliga,,3.36,93%,20%,,,,,,,,,,,,,,,,,2020-11-08 17:00:00
