season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_1st_half_under15,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_corners_over_85,pinnacle_corners_under_85,date
2023-2024,7,1,1,2,3,16,19,4,3,0,0,3,5,3,13,10,24,7,11,34,66,King Power at Den Dreef Stadion (Heverlee),,4,3,3.8,4.0,1.76,1.18,1.67,2.25,1.53,2.38,1.31,1.57,3.0,2.2,1.29,2.25,3.5,1.57,2,1,1,0,0,0,2,1694968200,-1,0,59,0,-1,1,1,1,8,2,8,9,10,1,0,3,3,1,6,1,33,105,92,144,0.84,2.24,3.08,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,16,18,-1,-1,-1,1,2,0,59,75,42,75,OH Leuven,KAA Gent,1.4,1.67,1.33,3.0,0.83,2.6,42,25,1.51,1.63,3.14,40,True,True,False,False,False,False,True,Belgium_Pro_League,,4.61,78%,75%,,,,,,,,,,,,,,,,,2023-09-17 16:30:00
2023-2024,7,2,0,2,1,7,8,1,2,0,0,5,8,9,4,17,14,8,12,53,47,Daio Wasabi Stayen Stadium (Sint-Truiden (St.-Trond)),,1,2,2.35,3.45,2.75,1.33,2.02,3.6,1.75,2.0,1.46,1.93,2.4,1.88,1.4,2.75,2.75,1.4,2,1,0,1,0,1,1,1694970900,532,0,34,0,-1,1,1,1,4,0,3,5,3,0,1,1,1,1,2,1,29,55,96,95,1.45,1.72,3.17,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,17,15,-1,-1,-1,-1,-1,-1,17,50,17,34,Sint-Truiden,KV Mechelen,1.8,1.35,1.0,1.33,1.33,1.67,84,50,1.56,1.25,2.81,40,True,True,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2023-09-17 17:15:00
2023-2024,8,1,1,2,3,4,7,1,1,0,0,3,4,2,6,10,11,12,11,51,49,Lotto Park (Bruxelles (Brussel)),,1,1,2.8,3.35,2.45,1.18,1.67,2.55,1.57,2.25,1.44,1.78,2.5,1.87,1.3,2.5,3.4,1.5,2,1,0,0,1,1,1,1695573000,-1,0,50,0,-1,1,1,2,1,1,3,3,4,0,1,1,0,1,1,1,55,50,87,139,0.93,1.29,2.22,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,15,13,-1,-1,-1,-1,-1,-1,67,67,34,100,RSC Anderlecht,Club Brugge,2.4,1.7,3.0,2.0,2.0,2.17,33,33,1.7,1.84,3.54,40,True,True,False,False,False,False,True,Belgium_Pro_League,,9.22,54%,0%,,,,,,,,,,,,,,,,,2023-09-24 16:30:00
2023-2024,8,0,0,0,5,2,7,0,3,0,0,6,3,5,0,15,4,6,23,63,37,Stade Maurice Dufrasne (Liège (Luik)),,0,3,2.05,3.25,3.0,1.22,1.67,2.8,1.62,2.2,1.45,1.72,2.55,2.0,1.33,2.5,3.25,1.5,0,0,0,0,0,0,0,1695408300,-1,0,67,0,-1,1,1,1,2,4,0,3,4,0,0,0,3,0,3,1,67,20,162,72,1.62,0.56,2.18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,19,-1,-1,-1,-1,-1,-1,50,67,17,84,Standard Liège,KVC Westerlo,1.3,0.95,0.33,0.33,0.86,0.14,50,34,1.21,1.44,2.65,40,False,False,False,False,False,False,False,Belgium_Pro_League,,12.66,87%,75%,,,,,,,,,,,,,,,,,2023-09-22 18:45:00
2023-2024,8,3,3,6,5,1,6,2,4,0,0,8,7,8,5,21,17,17,11,53,47,Cegeka Arena (Genk),,2,4,1.63,4.0,4.8,1.2,1.82,2.8,1.8,1.95,1.39,1.7,2.65,1.95,1.33,2.5,3.25,1.5,6,0,3,3,0,3,3,1695555000,-1,0,50,0,-1,1,1,2,0,3,1,2,4,2,2,0,2,4,2,1,52,33,122,93,1.95,1.49,3.45,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,26,14,-1,-1,-1,-1,-1,-1,17,50,17,33,KRC Genk,Sint-Truiden,1.62,0.85,0.67,1.67,1.83,1.57,84,50,1.85,1.24,3.09,40,True,True,True,True,True,True,True,Belgium_Pro_League,,8.05,76%,37%,,,,,,,,,,,,,,,,,2023-09-24 11:30:00
2023-2024,8,2,1,3,3,7,10,1,4,1,0,7,4,5,8,15,19,9,16,51,49,KAA Gent Arena (Gent),,3,4,1.38,4.9,7.5,1.17,1.6,2.4,1.95,1.8,1.33,1.6,2.9,2.1,1.25,2.2,3.75,1.62,3,0,1,2,0,2,1,1695575700,525,0,67,0,-1,1,1,2,1,1,6,3,7,1,0,1,4,1,5,1,47,50,95,89,1.59,1.4,2.99,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,19,25,-1,-1,-1,-1,-1,-1,67,67,50,67,KAA Gent,AS Eupen,1.95,0.56,2.33,2.0,2.33,1.43,34,34,1.61,1.12,2.73,36,True,True,True,False,False,False,True,Belgium_Pro_League,,11.7,46%,2%,,,,,,,,,,,,,,,,,2023-09-24 17:15:00
2023-2024,8,0,0,0,9,1,10,0,1,0,0,4,2,5,2,15,6,4,14,71,29,Bosuilstadion (Deurne),,0,1,1.3,5.25,8.5,1.18,1.7,2.38,1.91,1.91,1.45,1.72,2.55,2.0,1.29,2.25,3.5,1.57,0,0,0,0,0,0,0,1695494700,-1,0,50,0,-1,1,1,2,0,7,1,2,8,0,0,0,1,0,1,1,75,13,164,70,1.41,0.5,1.91,2,0,0,0,2,0,1,1,0,0,1,0,0,0,1,30,15,-1,-1,-1,-1,-1,-1,59,75,75,100,Royal Antwerp FC,RWDM,1.75,0.67,3.0,1.33,1.83,1.67,42,25,2.06,1.16,3.22,36,False,False,False,False,False,False,False,Belgium_Pro_League,,3.44,90%,0%,,,,,,,,,,,,,,,,,2023-09-23 18:45:00
2023-2024,8,0,2,2,3,2,5,2,3,1,0,2,8,2,7,7,16,8,17,52,48,Jan Breydelstadion (Brugge),,3,3,2.65,3.45,2.47,1.28,1.88,3.1,1.7,2.05,1.39,1.7,2.65,1.95,1.36,2.75,3.0,1.4,2,0,1,0,1,1,1,1695564000,2572,0,17,0,-1,1,1,3,1,0,1,4,1,1,2,2,1,3,3,1,42,27,160,93,0.73,1.71,2.44,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,29,29,-1,-1,-1,1,0,1,42,59,17,84,Cercle Brugge,Union Saint-Gilloise,1.55,2.05,2.0,1.5,1.71,1.67,59,42,1.61,1.84,3.45,40,True,True,False,False,False,False,False,Belgium_Pro_League,,16.91,57%,49%,,,,,,,,,,,,,,,,,2023-09-24 14:00:00
2023-2024,8,1,2,3,6,6,12,5,3,0,0,5,10,7,6,18,17,12,7,61,39,AFAS Stadion (Mechelen (Malines)),,5,3,1.91,3.92,3.68,1.2,1.53,2.5,1.57,2.25,1.31,1.65,3.0,2.1,1.3,2.38,3.4,1.53,3,0,2,1,0,1,2,1695485700,690,0,50,0,-1,1,1,4,1,2,5,5,7,2,0,3,3,2,6,1,83,29,159,48,1.72,1.91,3.63,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,15,18,-1,-1,-1,-1,-1,-1,50,67,17,67,KV Mechelen,OH Leuven,1.7,0.8,2.0,0.33,1.43,0.86,50,34,1.54,1.66,3.2,40,True,True,True,False,False,False,True,Belgium_Pro_League,,12.48,69%,6%,,,,,,,,,,,,,,,,,2023-09-23 16:15:00
2023-2024,8,1,0,1,8,7,15,2,1,0,0,6,4,4,5,15,14,16,13,57,43,Stade du Pays de Charleroi (Charleroi),,2,1,1.63,3.88,4.15,1.2,1.6,2.25,1.62,2.2,1.5,1.8,2.4,2.0,1.29,2.38,3.5,1.53,1,1,0,0,0,0,1,1695477600,529,0,67,0,-1,1,1,3,2,5,5,5,10,0,0,2,1,0,3,1,77,39,136,94,1.62,1.14,2.76,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,14,-1,-1,-1,1,0,1,50,100,34,84,Sporting Charleroi,KV Kortrijk,1.61,0.72,1.0,0.0,0.57,0.29,50,0,1.42,1.07,2.49,36,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2023-09-23 14:00:00
2023-2024,9,1,1,2,11,4,15,3,1,0,0,8,4,4,5,21,13,13,8,49,51,Jan Breydelstadion (Brugge),,3,1,1.36,5.1,7.48,1.18,1.55,2.29,1.81,1.96,1.53,1.92,2.4,1.82,1.26,2.38,3.75,1.53,2,0,0,1,1,2,0,1696177800,-1,0,88,0,-1,1,1,5,3,6,1,8,7,1,0,2,1,1,3,1,67,42,111,82,1.81,1.16,2.96,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,17,17,-1,-1,-1,1,2,1,50,88,50,75,Club Brugge,Sint-Truiden,2.05,0.85,2.0,1.5,1.88,1.5,50,13,2.04,1.3,3.34,40,True,True,False,False,False,False,True,Belgium_Pro_League,,7.14,63%,100%,,,,,,,,,,,,,,,,,2023-10-01 16:30:00
2023-2024,9,3,3,6,4,7,11,2,2,1,0,7,8,9,1,19,11,7,12,36,64,Cegeka Arena (Genk),,4,2,1.47,4.25,5.6,1.2,1.61,2.2,1.62,2.23,1.42,1.74,2.75,2.02,1.24,2.28,3.8,1.6,6,2,1,1,2,3,3,1696168800,-1,0,63,0,-1,1,1,3,1,1,6,4,7,3,1,0,1,4,1,1,64,73,98,116,1.96,1.66,3.62,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,23,20,-1,-1,-1,-1,-1,-1,50,63,13,63,KRC Genk,KVC Westerlo,1.62,0.95,0.75,0.5,1.63,0.25,50,38,1.87,1.22,3.09,40,True,True,True,True,True,True,True,Belgium_Pro_League,,10.36,60%,0%,,,,,,,,,,,,,,,,,2023-10-01 14:00:00
2023-2024,9,1,2,3,6,3,9,2,1,0,0,6,4,3,4,12,15,10,11,44,56,King Power at Den Dreef Stadion (Heverlee),,2,1,2.28,3.7,2.68,1.2,1.5,2.31,1.49,2.45,1.22,1.47,3.65,2.5,1.28,2.25,3.3,1.57,3,0,1,1,1,2,1,1696090500,527,0,75,0,-1,1,1,2,3,4,0,5,4,0,0,2,1,0,3,1,46,54,96,120,1.33,1.19,2.52,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,17,17,-1,-1,-1,-1,-1,-1,38,88,38,88,OH Leuven,Standard Liège,1.4,0.65,1.25,1.25,1.13,0.88,63,13,1.35,1.3,2.65,40,True,True,True,False,False,False,True,Belgium_Pro_League,,3.44,62%,20%,,,,,,,,,,,,,,,,,2023-09-30 16:15:00
2023-2024,9,2,1,3,3,7,10,3,1,0,0,5,3,2,3,11,11,13,19,46,54,Guldensporenstadion (Kortrijk),,3,1,4.0,4.1,1.7,1.16,1.56,2.2,1.55,2.4,1.3,1.65,3.08,2.1,1.24,2.37,3.7,1.53,3,0,0,2,1,3,0,1696013100,536,0,50,0,-1,1,1,3,3,0,4,6,4,2,0,1,1,2,2,1,39,92,129,156,1.1,1.27,2.37,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,30,30,-1,-1,-1,1,0,1,38,63,25,50,KV Kortrijk,Cercle Brugge,1.0,1.45,0.5,1.5,0.25,1.5,63,38,1.17,1.75,2.92,36,True,True,True,False,False,False,True,Belgium_Pro_League,,5.44,93%,47%,,,,,,,,,,,,,,,,,2023-09-29 18:45:00
2023-2024,9,1,1,2,4,4,8,3,1,0,0,4,10,3,7,10,20,9,10,48,52,Edmond Machtensstadion (Brussels (Bruxelles)),,3,1,4.54,4.4,1.62,1.2,1.54,2.3,1.66,2.15,1.47,1.82,2.55,1.92,1.28,2.39,3.4,1.52,2,1,1,0,0,0,2,1696180500,-1,0,50,0,-1,1,1,3,1,1,3,4,4,3,0,0,1,3,1,1,50,51,132,122,1.1,2.15,3.25,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,13,22,-1,-1,-1,-1,-1,-1,50,63,63,63,RWDM,KAA Gent,1.0,1.67,1.5,2.0,1.38,2.25,50,38,1.49,1.56,3.05,36,True,True,False,False,False,False,True,Belgium_Pro_League,,8.05,60%,0%,,,,,,,,,,,,,,,,,2023-10-01 17:15:00
2023-2024,9,3,1,4,8,7,15,1,2,0,0,8,4,3,0,19,5,13,13,40,60,Stade Joseph Mariën (Bruxelles (Brussels)),,1,2,1.57,4.0,4.9,1.2,1.62,2.65,1.64,2.2,1.42,1.74,2.75,2.02,1.27,2.4,3.65,1.51,4,3,1,0,0,0,4,1696159800,2572,0,50,0,-1,1,1,5,4,3,3,9,6,0,0,1,2,0,3,1,52,33,79,113,1.63,0.79,2.42,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,15,29,-1,-1,-1,-1,-1,-1,50,88,50,88,Union Saint-Gilloise,Sporting Charleroi,2.15,0.89,1.75,0.25,2.0,0.88,50,13,1.95,1.41,3.36,36,True,True,True,True,False,False,True,Belgium_Pro_League,,9.22,69%,0%,,,,,,,,,,,,,,,,,2023-10-01 11:30:00
2023-2024,9,0,0,0,5,13,18,0,1,0,0,4,5,9,8,16,23,3,5,36,64,AFAS Stadion (Mechelen (Malines)),,0,1,4.1,4.0,1.75,1.2,1.6,2.5,1.53,2.3,1.55,1.61,2.3,2.23,1.3,2.3,3.2,1.53,0,0,0,0,0,0,0,1696099500,-1,0,38,0,-1,1,1,4,4,1,9,8,10,0,0,0,1,0,1,1,31,89,66,156,1.32,1.83,3.15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,11,15,-1,-1,-1,1,1,2,50,63,25,75,KV Mechelen,Royal Antwerp FC,1.7,1.15,1.5,1.25,1.25,1.63,50,38,1.58,1.34,2.92,40,False,False,False,False,False,False,False,Belgium_Pro_League,,4,62%,83%,,,,,,,,,,,,,,,,,2023-09-30 18:45:00
2023-2024,9,1,3,4,2,4,6,1,0,0,0,4,7,5,6,10,21,11,15,48,52,Kehrwegstadion (Eupen),,1,0,4.2,3.75,1.6,1.2,1.59,2.7,1.63,2.2,1.45,1.72,2.55,2.0,1.28,2.39,3.4,1.52,4,1,1,0,2,2,2,1696082400,61,0,63,0,-1,1,1,2,0,0,4,2,4,1,0,0,0,1,0,1,47,65,86,129,1.19,1.79,2.98,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,20,15,-1,-1,-1,1,1,0,63,88,38,75,AS Eupen,RSC Anderlecht,1.0,1.45,1.0,1.25,1.25,1.88,38,13,1.29,1.43,2.72,36,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2023-09-30 14:00:00
2023-2024,10,3,1,4,8,1,9,2,3,0,0,10,4,3,7,21,15,14,10,51,49,Lotto Park (Bruxelles (Brussel)),,2,3,1.65,4.2,4.4,1.18,1.6,2.43,1.63,2.25,1.44,1.8,2.5,2.0,1.28,2.39,3.4,1.52,4,1,0,2,1,3,1,1696704300,61,0,63,0,-1,1,1,5,0,3,1,5,4,0,1,2,2,1,4,1,48,36,111,101,1.88,1.24,3.12,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,11,11,-1,-1,-1,-1,-1,-1,38,75,13,88,RSC Anderlecht,KV Mechelen,2.4,1.35,2.5,1.0,2.0,1.22,63,25,1.51,1.37,2.88,40,True,True,True,True,False,False,True,Belgium_Pro_League,,12.66,66%,0%,,,,,,,,,,,,,,,,,2023-10-07 18:45:00
2023-2024,10,2,1,3,1,5,6,4,1,0,0,6,8,2,4,8,17,13,14,34,66,Stade Maurice Dufrasne (Liège (Luik)),,4,1,4.5,4.0,1.67,1.16,1.53,2.38,1.57,2.25,1.44,1.83,2.5,1.98,1.25,2.24,3.65,1.59,3,1,0,1,1,2,1,1696764600,527,0,38,0,-1,1,1,1,2,0,3,3,3,2,1,2,0,3,2,1,30,80,78,111,1.15,1.9,3.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,23,-1,-1,-1,-1,-1,-1,25,50,38,75,Standard Liège,Club Brugge,1.3,1.7,0.5,1.75,1.11,1.78,75,50,1.31,1.7,3.01,40,True,True,True,False,False,False,True,Belgium_Pro_League,,5.75,72%,0%,,,,,,,,,,,,,,,,,2023-10-08 11:30:00
2023-2024,10,1,1,2,4,9,13,1,3,0,0,10,8,7,9,20,22,9,14,60,40,KAA Gent Arena (Gent),,1,3,2.06,3.75,3.2,1.14,1.55,2.33,1.53,2.38,1.42,1.74,2.75,2.02,1.29,2.25,3.5,1.57,2,0,0,1,1,2,0,1696782600,-1,0,63,0,-1,1,1,0,5,4,4,5,8,0,1,1,2,1,3,1,56,52,100,104,2.18,2.01,4.19,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,16,19,-1,-1,-1,-1,-1,-1,63,88,50,88,KAA Gent,KRC Genk,1.95,1.3,2.5,2.5,2.11,1.56,38,13,1.6,1.66,3.26,41,True,True,False,False,False,False,True,Belgium_Pro_League,,4.38,45%,44%,,,,,,,,,,,,,,,,,2023-10-08 16:30:00
2023-2024,10,4,1,5,8,2,10,0,2,0,0,13,3,11,2,29,6,8,10,64,36,Bosuilstadion (Deurne),,0,2,1.22,6.0,11.5,1.12,1.5,2.25,1.95,1.75,1.38,1.67,2.88,2.12,1.24,2.15,3.75,1.62,5,2,1,2,0,2,3,1696773600,1048,0,25,0,-1,1,1,5,2,3,0,7,3,0,0,0,2,0,2,1,70,22,137,45,2.93,0.69,3.62,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,13,9,-1,-1,-1,-1,-1,-1,38,38,13,50,Royal Antwerp FC,AS Eupen,1.75,0.56,2.0,1.5,1.56,1.11,63,63,1.81,1.19,3.0,36,True,True,True,True,True,False,True,Belgium_Pro_League,,5.75,65%,0%,,,,,,,,,,,,,,,,,2023-10-08 14:00:00
2023-2024,10,3,2,5,6,6,12,2,3,0,0,8,6,8,6,19,14,9,9,52,48,Jan Breydelstadion (Brugge),,2,3,1.59,4.2,4.3,1.14,1.47,2.25,1.55,2.35,1.35,1.63,2.85,2.05,1.24,2.19,3.7,1.62,5,2,2,1,0,1,4,1696687200,2567,0,63,0,-1,1,1,1,3,5,3,4,8,0,1,2,2,1,4,1,69,32,136,67,2.08,1.41,3.48,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,21,23,-1,-1,-1,-1,-1,-1,50,88,38,88,Cercle Brugge,OH Leuven,1.55,0.8,1.5,1.0,1.33,1.0,50,13,1.39,1.72,3.11,40,True,True,True,True,True,False,True,Belgium_Pro_League,,16.98,61%,88%,,,,,,,,,,,,,,,,,2023-10-07 14:00:00
2023-2024,10,0,4,4,3,5,8,1,4,0,0,2,8,4,3,10,14,4,15,69,31,Daio Wasabi Stayen Stadium (Sint-Truiden (St.-Trond)),,1,4,4.02,3.75,1.82,1.25,1.75,2.8,1.7,2.05,1.5,1.93,2.48,1.88,1.33,2.63,3.25,1.44,4,0,2,0,2,2,2,1696785300,2572,0,13,0,-1,1,1,3,0,0,5,3,5,0,0,1,4,0,5,1,35,37,142,84,0.8,1.53,2.33,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,15,15,-1,-1,-1,1,0,1,25,63,13,63,Sint-Truiden,Union Saint-Gilloise,1.8,2.05,1.5,2.25,1.44,2.11,75,38,1.53,1.83,3.36,40,True,True,True,True,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2023-10-08 17:15:00
2023-2024,10,1,0,1,1,10,11,2,4,0,0,5,5,3,4,14,15,15,10,45,55,Het Kuipje (Westerlo),,2,4,1.8,4.0,3.75,1.11,1.4,2.12,1.46,2.6,1.35,1.63,2.85,2.05,1.24,2.13,3.82,1.67,1,1,0,0,0,0,1,1696695300,534,0,38,0,-1,1,1,0,4,1,6,4,7,0,2,2,2,2,4,1,40,55,74,137,1.15,1.33,2.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,12,-1,-1,-1,-1,-1,-1,75,75,50,100,KVC Westerlo,KV Kortrijk,1.0,0.72,0.0,0.0,0.33,0.56,25,25,1.15,1.08,2.23,36,True,False,False,False,False,False,False,Belgium_Pro_League,,10.36,66%,31%,,,,,,,,,,,,,,,,,2023-10-07 16:15:00
2023-2024,10,2,1,3,14,2,16,1,2,0,1,8,4,6,2,23,7,9,7,59,41,Stade du Pays de Charleroi (Charleroi),,1,3,1.87,3.6,3.9,1.29,1.73,2.9,1.7,2.05,1.39,1.7,2.65,1.95,1.36,2.63,3.0,1.44,3,0,0,2,1,3,0,1696617900,529,0,75,0,-1,1,1,7,0,6,2,7,8,0,0,1,3,0,4,1,77,16,111,76,2.0,0.79,2.79,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,26,13,-1,-1,-1,1,1,0,25,75,38,75,Sporting Charleroi,RWDM,1.61,0.67,1.5,1.25,0.78,1.33,75,25,1.47,0.99,2.46,36,True,True,True,False,False,False,True,Belgium_Pro_League,,9.22,72%,0%,,,,,,,,,,,,,,,,,2023-10-06 18:45:00
2023-2024,11,3,2,5,3,8,11,2,3,0,0,9,8,3,3,16,14,12,14,46,54,Stade Maurice Dufrasne (Liège (Luik)),,2,3,2.71,3.4,2.23,1.28,1.83,3.25,1.7,2.05,1.5,1.83,2.48,1.98,1.36,2.75,3.0,1.4,5,0,2,3,0,3,2,1697992200,527,0,50,0,-1,1,1,3,5,0,3,8,3,0,0,2,3,0,5,1,65,58,113,99,1.86,1.68,3.54,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,25,14,-1,-1,-1,1,1,0,30,60,30,60,Standard Liège,RSC Anderlecht,1.3,1.45,1.0,1.6,1.3,2.1,70,40,1.28,1.5,2.78,40,True,True,True,True,True,False,True,Belgium_Pro_League,,11.5,82%,20%,,,,,,,,,,,,,,,,,2023-10-22 16:30:00
2023-2024,11,4,0,4,4,3,7,1,2,0,0,10,4,8,4,20,11,6,11,47,53,Cegeka Arena (Genk),,1,2,1.53,4.2,5.0,1.18,1.55,2.25,1.67,2.1,1.42,1.74,2.75,2.02,1.29,2.25,3.5,1.57,4,2,0,2,0,2,2,1697974200,533,0,60,0,-1,1,1,4,1,0,2,5,2,0,0,1,2,0,3,1,53,68,109,112,2.22,1.29,3.51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,16,-1,-1,-1,-1,-1,-1,40,70,30,70,KRC Genk,KV Mechelen,1.62,1.35,0.8,0.8,1.5,1.1,60,30,1.89,1.35,3.24,40,True,True,True,True,False,False,False,Belgium_Pro_League,,10.36,84%,75%,,,,,,,,,,,,,,,,,2023-10-22 11:30:00
2023-2024,11,4,0,4,3,7,10,1,3,0,0,5,4,4,5,12,19,9,12,34,66,King Power at Den Dreef Stadion (Heverlee),,1,3,2.25,3.5,2.63,1.25,1.64,2.85,1.62,2.2,1.31,1.61,3.0,2.23,1.33,2.63,3.25,1.44,4,2,0,2,0,2,2,1697994900,690,0,80,0,-1,1,1,2,2,1,5,4,6,0,1,1,2,1,3,1,34,65,76,130,1.17,1.33,2.5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,21,21,-1,-1,-1,-1,-1,-1,50,90,40,70,OH Leuven,Sint-Truiden,1.4,0.85,1.0,1.4,0.9,1.3,50,10,1.34,1.27,2.61,40,True,True,True,True,False,False,False,Belgium_Pro_League,,9.22,84%,75%,,,,,,,,,,,,,,,,,2023-10-22 17:15:00
2023-2024,11,1,0,1,1,6,7,4,2,0,0,3,5,2,5,7,19,14,9,29,71,Guldensporenstadion (Kortrijk),,4,2,6.5,5.0,1.36,1.12,1.48,2.04,1.62,2.2,1.35,1.67,2.8,2.12,1.22,2.1,4.0,1.67,1,1,0,0,0,0,1,1697896800,536,0,70,0,-1,1,1,0,5,1,1,5,2,0,2,4,0,2,4,1,23,67,63,155,0.7,1.49,2.19,0,1,0,0,0,1,1,1,0,0,0,3,0,1,1,14,27,-1,-1,-1,1,1,1,60,80,30,70,KV Kortrijk,Club Brugge,1.0,1.7,1.0,1.4,0.5,1.6,40,20,1.15,1.74,2.89,36,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2023-10-21 14:00:00
2023-2024,11,1,1,2,9,4,13,2,2,0,0,7,6,3,4,13,11,10,8,53,47,Edmond Machtensstadion (Brussels (Bruxelles)),,2,2,2.2,3.55,3.0,1.21,1.67,2.6,1.57,2.25,1.35,1.67,2.85,2.12,1.33,2.5,3.25,1.5,2,0,0,1,1,2,0,1697904900,-1,0,70,0,-1,1,1,1,2,8,2,3,10,0,0,2,2,0,4,1,63,36,145,97,1.59,1.32,2.92,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,27,22,-1,-1,-1,-1,-1,-1,70,80,50,80,RWDM,KVC Westerlo,1.0,0.95,1.4,0.6,1.2,0.6,30,20,1.41,1.31,2.72,36,True,True,False,False,False,False,True,Belgium_Pro_League,,14.97,81%,75%,,,,,,,,,,,,,,,,,2023-10-21 16:15:00
