season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_corners_over_85,pinnacle_corners_over_95,pinnacle_corners_under_85,pinnacle_corners_under_95,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_btts_yes,pinnacle_btts_no,date
2020-2021,33,3,1,4,7,6,13,1,1,1,0,7,9,14,6,21,15,9,10,68,32,Johan Cruijff Arena (Amsterdam),,3,1,1.09,11.0,20.0,1.07,1.24,1.57,2.1,1.69,1.4,1.7,2.75,2.05,1.18,1.85,4.6,1.85,4,1,0,2,1,3,1,1620909000,120,0,63,0,-1,1,1,3,1,4,5,4,9,0,1,2,0,1,2,1,72,38,162,57,2.34,1.84,4.19,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,91,47,85,Ajax,VVV,2.59,0.59,2.56,0.63,2.56,0.72,19,10,2.37,1.29,3.66,34,True,True,True,True,False,False,True,Netherlands_Eredivisie,,3,61%,20%,,,,,,,,,,,,,,,2021-05-13 12:30:00
2020-2021,33,3,1,4,9,1,10,0,2,0,2,8,5,16,1,24,6,6,10,66,34,De Oude Meerdijk (Emmen),,0,6,2.15,3.7,3.15,1.18,1.54,2.25,1.49,2.5,1.4,1.7,2.75,2.05,1.31,2.3,3.25,1.56,4,1,0,2,1,3,1,1620909000,397,0,75,0,-1,1,1,6,1,3,0,7,3,0,1,0,3,1,3,1,55,26,129,60,2.47,0.92,3.39,2,0,2,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,91,44,75,Emmen,Heerenveen,0.94,0.94,0.81,1.0,0.75,1.22,41,10,1.38,1.46,2.84,34,True,True,True,True,False,False,True,Netherlands_Eredivisie,,5.99,59%,84%,,,,,,,,,,,,,,,2021-05-13 12:30:00
2020-2021,33,0,0,0,2,4,6,3,1,0,0,0,4,9,8,9,12,13,12,34,66,Hitachi Capital Mobility Stadium (Groningen),,3,1,5.75,4.05,1.59,1.22,1.67,2.6,1.71,2.05,1.48,1.83,2.5,1.87,1.35,2.6,2.95,1.42,0,0,0,0,0,0,0,1620909000,-1,0,57,0,-1,1,1,1,1,1,3,2,4,0,0,3,1,0,4,1,21,41,77,129,0.73,1.35,2.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,72,38,66,Groningen,AZ,1.59,1.94,1.63,2.0,1.53,2.09,47,29,1.45,1.67,3.12,34,False,False,False,False,False,False,False,Netherlands_Eredivisie,,5.99,71%,100%,,,,,,,,,,,,,,,2021-05-13 12:30:00
2020-2021,33,3,3,6,1,11,12,1,1,0,0,5,9,6,9,11,18,20,7,44,56,Fortuna Sittard Stadion (Sittard),,1,1,3.65,3.85,1.91,1.2,1.59,2.4,1.57,2.3,1.48,1.87,2.45,1.83,1.3,2.35,3.3,1.52,6,2,2,1,1,2,4,1620909000,-1,0,66,0,-1,1,1,0,6,1,5,6,6,0,0,1,1,0,2,1,21,60,90,115,1.21,2.2,3.41,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,81,44,85,Fortuna Sittard,Vitesse,1.06,1.41,1.06,1.44,1.25,1.88,32,19,1.49,1.69,3.18,34,True,True,True,True,True,True,True,Netherlands_Eredivisie,,12.53,64%,20%,,,,,,,,,,,,,,,2021-05-13 12:30:00
2020-2021,33,1,1,2,3,6,9,2,1,0,0,4,2,4,9,8,11,8,9,41,59,Erve Asito (Almelo),,2,1,3.5,3.8,1.95,1.2,1.59,2.4,1.57,2.3,1.48,1.83,2.5,1.87,1.3,2.35,3.3,1.52,2,0,0,1,1,2,0,1620909000,-1,0,50,0,-1,1,1,1,3,2,3,4,5,1,0,1,1,1,2,1,32,48,93,115,1.03,1.19,2.22,1,0,1,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,81,47,78,Heracles,Feyenoord,1.65,1.53,1.69,1.56,1.34,1.72,44,19,1.7,1.72,3.42,34,True,True,False,False,False,False,True,Netherlands_Eredivisie,,5.44,60%,92%,,,,,,,,,,,,,,,2021-05-13 12:30:00
2020-2021,33,4,2,6,6,5,11,0,3,0,0,13,5,8,6,21,11,7,11,53,47,Philips Stadion (Eindhoven),,0,3,1.12,9.0,17.0,1.11,1.36,1.83,2.2,1.62,1.4,1.7,2.75,2.05,1.26,2.15,3.6,1.65,6,3,0,1,2,3,3,1620909000,121,0,60,0,-1,1,1,1,3,5,2,4,7,0,1,0,2,1,2,1,74,36,122,81,2.77,1.31,4.07,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,88,41,82,PSV,PEC Zwolle,2.47,0.82,2.44,0.88,2.13,1.09,38,13,2.0,1.39,3.39,34,True,True,True,True,True,True,True,Netherlands_Eredivisie,,12.66,62%,90%,,,,,,,,,,,,,,,2021-05-13 12:30:00
2020-2021,33,2,1,3,5,0,5,2,1,0,1,3,3,8,3,11,6,11,12,42,58,Mandemakers Stadion (Waalwijk),,2,3,2.6,3.5,2.6,1.26,1.71,2.65,1.62,2.25,1.55,1.95,2.3,1.75,1.32,2.4,3.25,1.5,3,0,0,2,1,3,0,1620909000,386,0,60,0,-1,1,1,4,0,1,0,4,1,0,0,2,2,0,4,1,39,59,107,123,1.2,1.03,2.23,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,78,38,79,RKC Waalwijk,Twente,1.12,1.35,1.0,1.44,0.84,1.19,41,22,1.6,1.4,3.0,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,5.01,44%,75%,,,,,,,,,,,,,,,2021-05-13 12:30:00
2020-2021,33,0,0,0,3,8,11,3,2,0,0,3,7,9,11,12,18,12,9,37,63,Sparta-Stadion Het Kasteel (Rotterdam),,3,2,2.85,3.6,2.3,1.25,1.71,2.7,1.62,2.2,1.4,1.7,2.75,2.05,1.35,2.55,3.05,1.45,0,0,0,0,0,0,0,1620909000,-1,0,57,0,-1,1,1,1,3,2,5,4,7,0,0,3,2,0,5,1,30,57,90,132,1.19,2.04,3.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,79,31,72,Sparta Rotterdam,Utrecht,1.29,1.56,1.31,1.69,1.34,1.59,50,22,1.73,1.66,3.39,35,False,False,False,False,False,False,False,Netherlands_Eredivisie,,10.36,55%,100%,,,,,,,,,,,,,,,2021-05-13 12:30:00
2020-2021,34,5,0,5,8,3,11,2,2,0,0,7,3,10,1,17,4,7,13,60,40,AFAS Stadion (Alkmaar),,2,2,1.59,4.3,5.0,1.15,1.45,2.1,1.53,2.4,1.41,1.74,2.75,2.02,1.19,2.02,4.1,1.68,5,1,0,4,0,4,1,1621168200,378,0,50,0,-1,1,1,6,2,2,1,8,3,0,0,2,2,0,4,1,73,31,102,55,2.09,0.69,2.78,1,0,0,0,1,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,81,31,72,AZ,Heracles,2.24,0.94,2.19,1.0,2.06,1.33,38,19,1.73,1.0,2.73,34,True,True,True,True,True,False,False,Netherlands_Eredivisie,,1.01,71%,100%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,34,3,2,5,9,6,15,2,1,0,0,9,5,6,3,15,8,17,6,51,49,De Grolsch Veste (Enschede),,2,1,1.54,4.65,5.25,1.17,1.48,2.2,1.59,2.3,1.52,1.91,2.38,1.81,1.22,2.18,3.8,1.58,5,2,2,1,0,1,4,1621168200,375,0,54,0,-1,1,1,4,3,5,3,7,8,0,0,2,1,0,3,1,65,27,87,56,2.04,1.05,3.09,1,0,1,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,85,32,69,Twente,ADO Den Haag,1.06,0.76,0.94,0.81,1.15,0.67,53,16,1.46,0.86,2.32,34,True,True,True,True,True,False,True,Netherlands_Eredivisie,,13.09,91%,95%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,34,1,1,2,3,2,5,0,0,0,0,5,2,1,7,6,9,4,6,30,70,Stadion Galgenwaard (Utrecht),,0,0,3.35,3.95,2.0,1.15,1.43,2.05,1.43,2.7,1.33,1.82,3.05,1.92,1.19,2.0,4.2,1.71,2,1,0,0,1,1,1,1621168200,-1,0,72,0,-1,1,-1,3,2,0,0,5,0,0,0,0,0,0,0,1,24,38,56,113,0.91,1.0,1.9,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,94,41,82,Utrecht,PSV,1.56,1.76,1.5,1.81,1.58,2.15,38,7,1.84,1.87,3.71,34,True,True,False,False,False,False,True,Netherlands_Eredivisie,,5.01,81%,100%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,34,3,0,3,6,0,6,0,0,0,0,4,0,2,2,6,2,7,5,73,27,Stadion Feijenoord (Rotterdam),,0,0,1.35,5.5,7.25,1.09,1.28,1.69,1.48,2.55,1.34,1.74,3.05,2.02,1.15,1.82,4.7,1.86,3,2,0,1,0,1,2,1621168200,367,0,44,0,-1,1,-1,2,0,4,0,2,4,0,0,0,0,0,0,1,37,12,70,47,0.93,0.22,1.15,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,81,31,63,Feyenoord,RKC Waalwijk,2.05,0.65,1.88,0.69,1.7,0.91,60,19,2.0,1.15,3.15,34,True,True,True,False,False,False,False,Netherlands_Eredivisie,,8.05,67%,75%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,34,1,0,1,4,0,4,0,0,0,0,3,2,5,4,8,6,14,11,53,47,MAC³PARK Stadion (Zwolle),,0,0,2.6,3.65,2.5,1.24,1.67,2.65,1.59,2.25,1.44,1.73,2.6,2.0,1.28,2.55,3.25,1.44,1,0,0,1,0,1,0,1621168200,380,0,50,0,-1,1,-1,3,0,1,0,3,1,0,0,0,0,0,0,1,52,40,89,80,1.1,0.82,1.91,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,72,25,75,PEC Zwolle,Groningen,1.41,1.28,1.31,1.44,1.06,1.52,54,28,1.59,1.38,2.97,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,1.99,77%,100%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,34,1,2,3,3,6,9,1,1,0,0,4,5,7,4,11,9,7,6,59,41,Abe Lenstra Stadion (Heerenveen),,1,1,3.2,3.95,2.05,1.19,1.57,2.4,1.56,2.35,1.44,1.73,2.6,2.0,1.28,2.55,3.25,1.44,3,0,2,1,0,1,2,1621168200,371,0,41,0,-1,1,1,1,3,2,3,4,5,0,1,1,0,1,1,1,64,47,108,86,1.44,1.26,2.71,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,75,22,72,Heerenveen,Sparta Rotterdam,1.35,1.39,1.44,1.38,1.18,1.33,63,25,1.38,1.35,2.73,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,10.27,73%,100%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,34,1,3,4,4,10,14,1,2,0,0,2,6,6,5,8,11,9,10,39,61,GelreDome (Arnhem),,1,2,4.85,4.45,1.59,1.1,1.29,1.71,1.32,3.15,1.37,1.82,2.88,1.92,1.15,1.84,4.7,1.84,4,1,2,0,1,1,3,1621168200,120,0,41,0,-1,1,1,1,6,3,4,7,7,1,1,0,1,2,1,1,34,63,60,90,0.89,1.57,2.46,0,0,0,0,0,0,1,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,75,25,82,Vitesse,Ajax,2.18,2.59,2.31,2.56,1.85,2.58,54,25,1.63,2.32,3.95,34,True,True,True,True,False,False,True,Netherlands_Eredivisie,,11.5,87%,90%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,34,0,4,4,4,4,8,2,2,0,0,2,6,6,6,8,12,10,12,43,57,Covebo Stadion - De Koel - (Venlo),,2,2,5.0,4.4,1.57,1.17,1.47,2.15,1.56,2.35,1.5,1.75,2.4,1.95,1.21,2.2,3.85,1.58,4,0,1,0,3,3,1,1621168200,397,0,57,0,-1,1,1,2,2,2,2,4,4,1,1,1,1,2,2,1,28,51,50,69,0.85,1.54,2.39,0,1,0,1,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,79,29,72,VVV,Emmen,0.76,0.82,0.81,0.69,0.7,0.82,44,22,1.16,1.2,2.36,34,True,True,True,True,False,False,False,Netherlands_Eredivisie,,11.5,55%,40%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,34,2,1,3,6,5,11,2,1,0,0,4,3,8,5,12,8,8,12,37,63,Koning Willem II Stadion (Tilburg),,2,1,1.56,4.65,4.95,1.15,1.43,2.1,1.53,2.4,1.55,1.91,2.3,1.8,1.21,2.18,3.85,1.58,3,1,0,1,1,2,1,1621168200,381,0,53,0,-1,1,1,3,1,3,4,4,7,1,1,1,0,2,1,1,45,43,79,76,1.36,1.03,2.39,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,88,25,66,Willem II,Fortuna Sittard,1.18,1.35,1.06,1.44,0.85,1.24,44,13,1.41,1.37,2.78,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,4.61,71%,90%,,,,,,,,,,,,,,,2021-05-16 12:30:00
2020-2021,9,1,3,4,5,5,10,2,0,0,1,8,9,7,7,15,16,15,8,55,45,Fortuna Sittard Stadion (Sittard),,2,2,1.41,4.5,6.6,1.13,1.4,2.25,1.53,2.38,1.38,1.63,2.78,2.14,1.25,2.1,3.75,1.67,4,1,2,0,1,1,3,1606051800,367,0,88,0,-1,1,1,0,4,5,1,4,6,2,1,0,0,3,0,1,46,30,119,112,1.85,1.87,3.71,0,2,0,2,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,100,75,88,Fortuna Sittard,Feyenoord,1.06,1.53,0.5,2.5,0.38,2.25,13,0,1.62,2.12,3.74,34,True,True,True,True,False,False,True,Netherlands_Eredivisie,,9.17,93%,90%,,,,,,,,,,,,,,,2020-11-22 13:30:00
2020-2021,0,1,0,1,7,7,14,2,4,0,0,5,0,7,10,12,10,20,9,45,55,Stadion Galgenwaard (Utrecht),,2,4,1.62,3.85,5.5,1.3,1.87,3.1,1.91,1.87,1.57,1.95,2.25,1.75,1.38,2.7,3.1,1.47,1,0,0,1,0,1,0,1621442700,376,1,56,0,-1,1,1,4,1,3,6,5,9,1,2,1,2,3,3,1,40,31,119,80,1.41,0.86,2.27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,68,30,64,Utrecht,Groningen,1.56,1.43,1.56,1.47,1.56,1.47,55,33,1.78,1.34,3.12,35,True,False,False,False,False,False,False,Netherlands_Eredivisie,,4.97,86%,87%,,,,,,,,,,,,,,,2021-05-19 16:45:00
2020-2021,0,2,0,2,6,1,7,1,2,0,0,4,5,10,4,14,9,9,12,64,36,Stadion Feijenoord (Rotterdam),,1,2,1.59,4.25,5.25,1.24,1.65,2.5,1.71,2.1,1.42,1.76,2.78,2.06,1.33,2.45,3.4,1.53,2,2,0,0,0,0,2,1621450800,367,1,49,0,-1,1,1,4,0,2,1,4,3,0,0,1,2,0,3,1,52,18,134,88,1.55,1.06,2.61,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,81,34,68,Feyenoord,Sparta Rotterdam,1.81,1.34,1.74,1.38,1.74,1.38,53,20,1.93,1.35,3.28,35,True,True,False,False,False,False,False,Netherlands_Eredivisie,,4.61,93%,24%,,,,,,,,,,,,,,,2021-05-19 19:00:00
2020-2021,0,2,0,2,4,8,12,4,2,0,0,3,6,14,9,17,15,13,15,52,48,Stadion Feijenoord (Rotterdam),,4,2,2.1,3.5,3.2,1.25,1.6,3.4,1.59,2.25,1.45,1.74,2.65,2.02,1.36,2.85,3.05,1.4,2,1,0,1,0,1,1,1621764900,367,1,58,0,-1,1,1,1,3,3,5,4,8,1,1,3,1,2,4,1,44,53,110,107,1.61,1.75,3.36,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,79,40,68,Feyenoord,Utrecht,1.81,1.56,1.77,1.6,1.77,1.6,50,22,1.91,1.68,3.59,36,True,True,False,False,False,False,False,Netherlands_Eredivisie,,18.41,58%,75%,,,,,,,,,,,,,,,2021-05-23 10:15:00
2021-2022,1,0,1,1,3,11,14,0,0,0,0,4,6,9,13,13,19,4,4,48,52,De Adelaarshorst (Deventer),,0,0,2.6,3.35,2.6,1.33,1.91,3.05,1.77,2.05,1.44,1.74,2.6,2.02,1.33,2.5,3.25,1.5,1,0,1,0,0,0,1,1628877600,373,0,0,0,6650,1,-1,1,6,2,5,7,7,0,0,0,0,0,0,1,54,69,103,112,1.49,2.11,3.61,0,0,0,0,0,0,1,1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Go Ahead Eagles,Heerenveen,1.29,1.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,1.99,74%,95%,,,,,,,,,,,,,,,2021-08-13 18:00:00
2021-2022,1,1,0,1,4,6,10,0,2,0,0,4,5,5,15,9,20,12,6,28,72,Mandemakers Stadion (Waalwijk),,0,2,5.75,4.4,1.51,1.17,1.53,2.2,1.67,2.15,1.44,1.93,2.6,1.88,1.25,2.1,3.75,1.67,1,1,0,0,0,0,1,1628951400,386,0,0,0,3860,1,1,3,3,1,3,6,4,0,0,0,2,0,2,1,21,69,63,127,1.0,2.11,3.12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,RKC Waalwijk,AZ,1.24,1.32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,4,56%,23%,,,,,,,,,,,,,,,2021-08-14 14:30:00
2021-2022,1,0,2,2,2,11,13,2,2,0,0,3,7,2,13,5,20,13,10,37,63,Erve Asito (Almelo),,2,2,7.75,5.0,1.36,1.22,1.62,2.5,1.91,1.87,1.57,2.0,2.25,1.8,1.25,2.2,3.75,1.62,2,0,1,0,1,1,1,1628959500,121,0,0,0,8053,1,1,1,7,1,4,8,5,1,1,1,1,2,2,1,26,65,118,123,0.74,2.22,2.96,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Heracles,PSV,1.53,2.29,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,True,False,False,False,False,False,Netherlands_Eredivisie,,1.99,70%,99%,,,,,,,,,,,,,,,2021-08-14 16:45:00
2021-2022,1,2,1,3,8,5,13,2,2,0,0,4,2,4,12,8,14,10,8,49,51,Fortuna Sittard Stadion (Sittard),,2,2,2.9,3.5,2.3,1.29,1.8,2.85,1.71,2.1,1.62,2.02,2.2,1.74,1.36,2.63,3.0,1.44,3,0,1,2,0,2,1,1628964000,387,0,0,0,6300,1,1,6,2,2,3,8,5,1,1,1,1,2,2,1,52,45,88,118,1.17,1.36,2.52,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Fortuna Sittard,Twente,1.18,1.94,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,2.3,76%,0%,,,,,,,,,,,,,,,2021-08-14 18:00:00
2021-2022,1,5,0,5,11,0,11,0,0,0,0,12,2,18,6,30,8,5,6,72,28,Johan Cruijff Arena (Amsterdam),,0,0,1.07,14.0,34.0,1.08,1.25,1.57,2.35,1.57,1.4,1.65,2.7,2.1,1.17,1.83,5.0,1.83,5,5,0,0,0,0,5,1628967600,120,0,0,0,32275,1,-1,8,0,3,0,8,3,0,0,0,0,0,0,1,106,14,175,48,3.49,0.75,4.24,0,0,0,0,0,0,1,1,2,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Ajax,NEC,2.53,1.41,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,True,True,True,True,False,False,Netherlands_Eredivisie,,1.01,82%,0%,,,,,,,,,,,,,,,2021-08-14 19:00:00
2021-2022,1,1,2,3,2,8,10,0,0,0,0,4,8,3,4,7,12,11,10,54,46,Cambuurstadion (Leeuwarden),,0,0,2.76,3.35,2.24,1.28,1.7,2.8,1.69,2.15,1.5,1.9,2.52,1.9,1.33,2.63,3.25,1.44,3,0,1,1,1,2,1,1629022500,372,0,0,0,7000,1,-1,1,3,1,5,4,6,0,0,0,0,0,0,1,36,63,105,82,1.0,1.77,2.77,0,0,0,0,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Cambuur,Groningen,1.06,1.06,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,14.97,70%,75%,,,,,,,,,,,,,,,2021-08-15 10:15:00
2021-2022,1,0,1,1,6,2,8,0,2,0,0,6,7,9,8,15,15,9,17,55,45,MAC³PARK Stadion (Zwolle),,0,2,3.3,3.45,2.1,1.25,1.74,2.7,1.67,2.15,1.5,1.9,2.52,1.9,1.33,2.63,3.25,1.44,1,0,1,0,0,0,1,1629030600,369,0,0,0,9000,1,1,4,0,2,2,4,4,0,1,0,1,1,1,1,53,36,111,104,1.75,1.7,3.46,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,PEC Zwolle,Vitesse,0.82,1.58,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,4,62%,56%,,,,,,,,,,,,,,,2021-08-15 12:30:00
2021-2022,1,4,0,4,4,2,6,1,3,0,0,10,2,14,7,24,9,9,6,47,53,Stadion Galgenwaard (Utrecht),,1,3,1.61,3.8,5.75,1.29,1.83,2.95,1.91,1.87,1.45,1.81,2.67,2.0,1.3,2.38,3.4,1.53,4,1,0,3,0,3,1,1629030600,376,0,0,0,16000,1,1,2,0,2,2,2,4,0,0,1,3,0,4,1,58,29,127,93,2.63,0.93,3.56,1,0,1,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Utrecht,Sparta Rotterdam,1.83,0.94,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,True,True,True,False,False,False,Netherlands_Eredivisie,,8.99,56%,100%,,,,,,,,,,,,,,,2021-08-15 12:30:00
2021-2022,1,0,4,4,5,4,9,1,0,1,0,4,9,3,12,7,21,5,11,31,69,Koning Willem II Stadion (Tilburg),,3,0,3.46,3.59,1.88,1.22,1.52,2.29,1.77,2.0,1.62,2.09,2.25,1.74,1.29,2.25,3.5,1.57,4,0,2,0,2,2,2,1629038700,367,0,0,0,9700,1,1,2,1,3,3,3,6,0,0,2,0,0,2,1,18,55,73,138,0.86,2.36,3.22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Willem II,Feyenoord,1.41,2.06,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,True,True,True,False,False,False,Netherlands_Eredivisie,,4,53%,90%,,,,,,,,,,,,,,,2021-08-15 14:45:00
2021-2022,2,2,0,2,2,5,7,4,3,0,1,5,4,4,16,9,20,15,15,38,62,Goffertstadion (Nijmegen),,4,5,2.42,3.37,2.56,1.26,1.7,3.0,1.62,2.3,1.5,1.65,2.45,2.1,1.42,2.7,2.95,1.47,2,2,0,0,0,0,2,1629482400,379,0,0,0,-1,1,1,2,2,0,3,4,3,2,0,2,4,2,6,1,28,62,61,162,1.12,2.0,3.12,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,NEC,PEC Zwolle,0.82,0.76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,True,True,False,False,False,False,False,Netherlands_Eredivisie,,3.6,81%,21%,,,,,,,,,,,,,,,2021-08-20 18:00:00
